Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,
20|13|7|32|Too Close|ALEX CLARE|2012-05-19|75|7|39|20121222,,,,
21|28|21|9|Thrift Shop|MACKLEMORE & RYAN LEWIS featuring WANZ|2012-10-27|96|1|48|20121222,,,,
22|18|12|14|Clique|KANYE WEST JAY-Z BIG SEAN|2012-09-22|55|12|22|20121222,,,,
23|19|17|19|Adorn|MIGUEL|2012-08-18|82|17|33|20121222,,,,
24|25|22|27|It's Time|IMAGINE DRAGONS|2012-06-23|93|15|47|20121222,,,,
25|15|1|18|We Are Never Ever Getting Back Together|TAYLOR SWIFT|2012-08-25|72|1|24|20121222,,,,
26|24|22|7|Va Va Voom|NICKI MINAJ|2012-11-10|98|22|19|20121222,,,,
27|26|6|24|As Long As You Love Me|JUSTIN BIEBER featuring BIG SEAN|2012-07-14|87|6|28|20121222,,,,
28|22|10|23|Don't Wake Me Up|CHRIS BROWN|2012-07-21|88|10|27|20121222,,,,
29|NEW|29|1|All I Want For Christmas Is You|MARIAH CAREY|2012-12-22|29|21|3|20121222,,,,
30|29|29|13|Bandz A Make Her Dance|JUICY J featuring LIL WAYNE & 2 CHAINZ|2012-09-29|71|29|20|20121222,,,,
31|31|30|7|Don't Stop The Party|PITBULL featuring TJR|2012-11-10|99|17|19|20121222,,,,
32|35|32|22|Thinkin Bout You|FRANK OCEAN|2012-07-28|85|32|28|20121222,,,,
33|34|23|18|I Will Wait|MUMFORD & SONS|2012-08-25|23|12|39|20121222,,,,
34|37|16|33|Wanted|HUNTER HAYES|2012-05-12|99|16|46|20121222,,,,
35|30|5|23|Blow Me (One Last Kiss)|P!NK|2012-07-21|58|5|27|20121222,,,,
36|40|36|10|Hall Of Fame|THE SCRIPT featuring WILL.I.AM|2012-10-20|96|25|24|20121222,,,,
37|36|36|15|Feel Again|ONEREPUBLIC|2012-09-15|61|36|20|20121222,,,,
38|38|2|50|Lights|ELLIE GOULDING|2012-01-14|99|2|56|20121222,,,,
39|42|39|14|No Worries|LIL WAYNE featuring DETAIL|2012-09-22|96|29|22|20121222,,,,
40|44|40|6|Better Dig Two|THE BAND PERRY|2012-11-17|53|28|20|20121222,,,,
41|45|41|3|Little Talks|OF MONSTERS AND MEN|2012-12-08|49|20|22|20121222,,,,
42|59|42|6|F**kin Problems|A$AP ROCKY featuring DRAKE, 2 CHAINZ & KENDRICK LAMAR|2012-11-17|73|8|27|20121222,,,
43|33|6|39|Everybody Talks|NEON TREES|2012-03-31|74|6|39|20121222,,,,
44|58|44|4|Sweet Nothing|CALVIN HARRIS featuring FLORENCE WELCH|2012-12-01|97|10|26|20121222,,,,
45|41|1|42|Call Me Maybe|CARLY RAE JEPSEN|2012-03-10|38|1|50|20121222,,,,
46|47|1|49|Somebody That I Used To Know|GOTYE featuring KIMBRA|2012-01-21|91|1|59|20121222,,,,
47|39|8|24|Good Time|OWL CITY & CARLY RAE JEPSEN|2012-07-14|18|8|24|20121222,,,,
48|51|48|9|Goodbye In Her Eyes|ZAC BROWN BAND|2012-10-27|97|48|20|20121222,,,,
49|46|36|22|Pop That|FRENCH MONTANA featuring RICK ROSS, DRAKE, LIL WAYNE|2012-07-28|90|36|22|20121222,,
50|55|50|10|Every Storm (Runs Out Of Rain)|GARY ALLAN|2012-10-20|78|26|20|20121222,,,,
51|52|51|13|Til My Last Day|JUSTIN MOORE|2012-09-29|98|51|20|20121222,,,,
52|53|52|5|Catch My Breath|KELLY CLARKSON|2012-11-24|96|19|22|20121222,,,,
53|67|41|4|Little Things|ONE DIRECTION|2012-12-01|41|33|18|20121222,,,,
54|63|54|4|I'm Different|2 CHAINZ|2012-12-01|98|27|20|20121222,,,,
55|57|55|12|Beer Money|KIP MOORE|2012-10-06|99|51|20|20121222,,,,
56|56|56|9|Anything Could Happen|ELLIE GOULDING|2012-10-27|75|47|20|20121222,,,,
57|NEW|57|1|Love And War|TAMAR BRAXTON|2012-12-22|57|57|2|20121222,,,,
58|50|29|16|Kiss Tomorrow Goodbye|LUKE BRYAN|2012-09-08|92|29|20|20121222,,,,
59|61|59|16|Creepin'|ERIC CHURCH|2012-09-08|95|56|20|20121222,,,,
60|60|47|17|Birthday Song|2 CHAINZ featuring KANYE WEST|2012-09-01|100|47|19|20121222,,,,
61|43|8|10|Skyfall|ADELE|2012-10-20|8|8|17|20121222,,,,
62|64|62|10|How Country Feels|RANDY HOUSER|2012-10-20|100|42|20|20121222,,,,
63|69|63|6|Wicked Games|THE WEEKND|2012-11-17|96|53|20|20121222,,,,
64|65|64|5|The Only Way I Know|JASON ALDEAN with LUKE BRYAN & ERIC CHURCH|2012-11-24|93|40|20|20121222,,,,
65|72|65|13|Radioactive|IMAGINE DRAGONS|2012-09-29|91|3|85|20121222,,,,
66|68|66|12|Did It For The Girl|GREG BATES|2012-10-06|100|66|16|20121222,,,,
67|66|60|16|Madness|MUSE|2012-09-08|84|56|25|20121222,,,,
68|54|51|18|The One That Got Away|JAKE OWEN|2012-08-25|93|51|20|20121222,,,,
69|NEW|69|1|When I Was Your Man|BRUNO MARS|2012-12-22|69|69|1|20121222,,,,
70|75|50|8|Ball|T.I. featuring LIL WAYNE|2012-11-03|50|50|20|20121222,,,,
71|76|71|9|Diced Pineapples|RICK ROSS featuring WALE & DRAKE|2012-10-27|88|71|15|20121222,,,,
72|74|72|9|El Cerrito Place|KENNY CHESNEY|2012-10-27|92|72|13|20121222,,,,
73|73|68|10|Southern Comfort Zone|BRAD PAISLEY|2012-10-20|73|54|20|20121222,,,,
74|70|3|10|Live While We're Young|ONE DIRECTION|2012-10-20|3|3|16|20121222,,,,
75|82|75|3|Remember You|WIZ KHALIFA featuring THE WEEKND|2012-12-08|98|63|16|20121222,,,,
76|78|76|5|Tornado|LITTLE BIG TOWN|2012-11-24|97|51|20|20121222,,,,
77|NEW|77|1|Daylight|MAROON 5|2012-12-22|77|7|25|20121222,,,,
78|77|68|6|Begin Again|TAYLOR SWIFT|2012-11-17|68|63|16|20121222,,,,
79|81|79|6|Don't Judge Me|CHRIS BROWN|2012-11-17|95|67|20|20121222,,,,
80|27|27|2|My Life|50 CENT featuring EMINEM & ADAM LEVINE|2012-12-15|27|27|3|20121222,,,,
81|86|81|3|Somebody's Heartbreak|HUNTER HAYES|2012-12-08|100|54|20|20121222,,,,
82|80|50|18|Turn On The Light|FUTURE|2012-08-25|89|50|20|20121222,,,,
83|84|76|7|Poetic Justice|KENDRICK LAMAR featuring DRAKE|2012-11-10|76|26|24|20121222,,,,
84|NEW|84|1|I Want To Know What Love Is|TERRY McDERMOTT|2012-12-22|84|84|1|20121222,,,,
85|NEW|85|1|Stubborn Love|THE LUMINEERS|2012-12-22|85|81|3|20121222,,,,
86|83|83|2|Rest Of My Life|LUDACRIS featuring USHER & DAVID GUETTA|2012-12-15|83|75|9|20121222,,,,
87|NEW|87|1|Let It Go|WIZ KHALIFA featuring AKON|2012-12-22|87|87|1|20121222,,,,
88|89|88|5|Young & Gettin' It|MEEK MILL featuring KIRKO BANGZ|2012-11-24|92|86|9|20121222,,,,
89|91|89|2|Tip It On Back|DIERKS BENTLEY|2012-12-15|91|66|15|20121222,,,,
90|96|90|2|One Of Those Nights|TIM McGRAW|2012-12-15|96|32|20|20121222,,,,
91|93|85|15|Take A Walk|PASSION PIT|2012-09-15|99|85|17|20121222,,,,
92|71|24|13|Finally Found You|ENRIQUE IGLESIAS featuring SAMMY ADAMS|2012-09-29|94|24|14|20121222,,,,
93|62|52|20|Come Wake Me Up|RASCAL FLATTS|2012-08-11|98|52|20|20121222,,,,
94|88|88|7|Ice|KELLY ROWLAND featuring LIL WAYNE|2012-11-10|100|88|11|20121222,,,,
95|90|90|4|Celebration|GAME featuring CHRIS BROWN, TYGA, WIZ KHALIFA & LIL WAYNE|2012-12-01|100|81|11|20121222,,
96|NEW|96|1|Somewhere Over The Rainbow|NICHOLAS DAVID|2012-12-22|96|96|1|20121222,,,,
97|87|78|8|Ready Or Not|BRIDGIT MENDLER|2012-11-03|98|49|13|20121222,,,,
98|92|78|14|Dance For You|BEYONCE|2012-09-22|100|78|15|20121222,,,,
99|NEW|99|1|Neva End|FUTURE|2012-12-22|99|52|20|20121222,,,,
100|97|97|2|Representin'|LUDACRIS featuring KELLY ROWLAND|2012-12-15|97|97|4|20121222,,,,
1|1|1|10|Diamonds|RIHANNA|2012-10-13|16|1|26|20121215,,,,
2|4|2|9|Locked Out Of Heaven|BRUNO MARS|2012-10-20|34|1|36|20121215,,,,
3|2|2|10|Die Young|KE$HA|2012-10-13|13|2|22|20121215,,,,
4|3|1|24|One More Night|MAROON 5|2012-07-07|42|1|42|20121215,,,,
5|7|5|26|Ho Hey|THE LUMINEERS|2012-06-23|90|3|62|20121215,,,,
6|6|3|41|Some Nights|FUN.|2012-03-10|62|3|56|20121215,,,,
7|8|7|19|Home|PHILLIP PHILLIPS|2012-08-11|84|6|36|20121215,,,,
8|9|8|10|I Cry|FLO RIDA|2012-10-13|81|6|21|20121215,,,,
9|10|6|18|Let Me Love You (Until You Learn To Love Yourself)|NE-YO|2012-08-18|99|6|28|20121215,,,,
10|5|2|13|Gangnam Style|PSY|2012-09-22|64|2|31|20121215,,,,
11|21|11|13|Girl On Fire|ALICIA KEYS featuring NICKI MINAJ|2012-09-22|37|11|30|20121215,,,,
12|NEW|12|1|Scream & Shout|WILL.I.AM featuring BRITNEY SPEARS|2012-12-15|12|3|24|20121215,,,,
13|12|7|31|Too Close|ALEX CLARE|2012-05-19|75|7|39|20121215,,,,
14|13|13|7|Beauty And A Beat|JUSTIN BIEBER featuring NICKI MINAJ|2012-11-03|71|5|23|20121215,,,,
15|11|1|17|We Are Never Ever Getting Back Together|TAYLOR SWIFT|2012-08-25|72|1|24|20121215,,,,
16|17|16|16|Cruise|FLORIDA GEORGIA LINE|2012-09-01|99|16|26|20121215,,,,
17|20|17|14|Swimming Pools (Drank)|KENDRICK LAMAR|2012-09-15|97|17|27|20121215,,,,
18|16|12|13|Clique|KANYE WEST JAY-Z BIG SEAN|2012-09-22|55|12|22|20121215,,,,
19|19|17|18|Adorn|MIGUEL|2012-08-18|82|17|33|20121215,,,,
20|18|18|5|Try|P!NK|2012-11-17|93|9|23|20121215,,,,
21|28|21|11|Don't You Worry Child|SWEDISH HOUSE MAFIA featuring JOHN MARTIN|2012-10-06|68|6|33|20121215,,,,
22|14|10|22|Don't Wake Me Up|CHRIS BROWN|2012-07-21|88|10|27|20121215,,,,
23|23|23|21|The A Team|ED SHEERAN|2012-07-28|95|16|33|20121215,,,,
24|22|22|6|Va Va Voom|NICKI MINAJ|2012-11-10|98|22|19|20121215,,,,
25|24|22|26|It's Time|IMAGINE DRAGONS|2012-06-23|93|15|47|20121215,,,,
26|15|6|23|As Long As You Love Me|JUSTIN BIEBER featuring BIG SEAN|2012-07-14|87|6|28|20121215,,,,
27|NEW|27|1|My Life|50 CENT featuring EMINEM & ADAM LEVINE|2012-12-15|27|27|3|20121215,,,,
28|35|28|8|Thrift Shop|MACKLEMORE & RYAN LEWIS featuring WANZ|2012-10-27|96|1|48|20121215,,,,
29|31|29|12|Bandz A Make Her Dance|JUICY J featuring LIL WAYNE & 2 CHAINZ|2012-09-29|71|29|20|20121215,,,,
30|27|5|22|Blow Me (One Last Kiss)|P!NK|2012-07-21|58|5|27|20121215,,,,
31|30|30|6|Don't Stop The Party|PITBULL featuring TJR|2012-11-10|99|17|19|20121215,,,,
32|47|32|5|I Knew You Were Trouble.|TAYLOR SWIFT|2012-11-17|59|2|34|20121215,,,,
33|26|6|38|Everybody Talks|NEON TREES|2012-03-31|74|6|39|20121215,,,,
34|36|23|17|I Will Wait|MUMFORD & SONS|2012-08-25|23|12|39|20121215,,,,
35|37|35|21|Thinkin Bout You|FRANK OCEAN|2012-07-28|85|32|28|20121215,,,,
36|38|36|14|Feel Again|ONEREPUBLIC|2012-09-15|61|36|20|20121215,,,,
37|40|16|32|Wanted|HUNTER HAYES|2012-05-12|99|16|46|20121215,,,,
38|33|2|49|Lights|ELLIE GOULDING|2012-01-14|99|2|56|20121215,,,,
39|29|8|23|Good Time|OWL CITY & CARLY RAE JEPSEN|2012-07-14|18|8|24|20121215,,,,
40|46|40|9|Hall Of Fame|THE SCRIPT featuring WILL.I.AM|2012-10-20|96|25|24|20121215,,,,
41|34|1|41|Call Me Maybe|CARLY RAE JEPSEN|2012-03-10|38|1|50|20121215,,,,
42|50|42|13|No Worries|LIL WAYNE featuring DETAIL|2012-09-22|96|29|22|20121215,,,,
43|32|8|9|Skyfall|ADELE|2012-10-20|8|8|17|20121215,,,,
44|60|44|5|Better Dig Two|THE BAND PERRY|2012-11-17|53|28|20|20121215,,,,
45|49|45|2|Little Talks|OF MONSTERS AND MEN|2012-12-08|49|20|22|20121215,,,,
46|45|36|21|Pop That|FRENCH MONTANA featuring RICK ROSS, DRAKE, LIL WAYNE|2012-07-28|90|36|22|20121215,,
47|43|1|48|Somebody That I Used To Know|GOTYE featuring KIMBRA|2012-01-21|91|1|59|20121215,,,,
48|41|1|25|Whistle|FLO RIDA|2012-06-30|86|1|25|20121215,,,,
49|42|20|20|Blown Away|CARRIE UNDERWOOD|2012-08-04|89|20|20|20121215,,,,
50|39|29|15|Kiss Tomorrow Goodbye|LUKE BRYAN|2012-09-08|92|29|20|20121215,,,,
51|59|51|8|Goodbye In Her Eyes|ZAC BROWN BAND|2012-10-27|97|48|20|20121215,,,,
52|56|52|12|Til My Last Day|JUSTIN MOORE|2012-09-29|98|51|20|20121215,,,,
53|57|53|4|Catch My Breath|KELLY CLARKSON|2012-11-24|96|19|22|20121215,,,,
54|51|51|17|The One That Got Away|JAKE OWEN|2012-08-25|93|51|20|20121215,,,,
55|63|55|9|Every Storm (Runs Out Of Rain)|GARY ALLAN|2012-10-20|78|26|20|20121215,,,,
56|64|56|8|Anything Could Happen|ELLIE GOULDING|2012-10-27|75|47|20|20121215,,,,
57|62|57|11|Beer Money|KIP MOORE|2012-10-06|99|51|20|20121215,,,,
58|82|58|3|Sweet Nothing|CALVIN HARRIS featuring FLORENCE WELCH|2012-12-01|97|10|26|20121215,,,,
59|66|59|5|F**kin Problems|A$AP ROCKY featuring DRAKE, 2 CHAINZ & KENDRICK LAMAR|2012-11-17|73|8|27|20121215,,,
60|61|47|16|Birthday Song|2 CHAINZ featuring KANYE WEST|2012-09-01|100|47|19|20121215,,,,
61|67|61|15|Creepin'|ERIC CHURCH|2012-09-08|95|56|20|20121215,,,,
62|52|52|19|Come Wake Me Up|RASCAL FLATTS|2012-08-11|98|52|20|20121215,,,,
63|79|63|3|I'm Different|2 CHAINZ|2012-12-01|98|27|20|20121215,,,,
64|69|64|9|How Country Feels|RANDY HOUSER|2012-10-20|100|42|20|20121215,,,,
65|74|65|4|The Only Way I Know|JASON ALDEAN with LUKE BRYAN & ERIC CHURCH|2012-11-24|93|40|20|20121215,,,,
66|68|60|15|Madness|MUSE|2012-09-08|84|56|25|20121215,,,,
67|65|41|3|Little Things|ONE DIRECTION|2012-12-01|41|33|18|20121215,,,,
68|70|68|11|Did It For The Girl|GREG BATES|2012-10-06|100|66|16|20121215,,,,
69|73|69|5|Wicked Games|THE WEEKND|2012-11-17|96|53|20|20121215,,,,
70|55|3|9|Live While We're Young|ONE DIRECTION|2012-10-20|3|3|16|20121215,,,,
71|54|24|12|Finally Found You|ENRIQUE IGLESIAS featuring SAMMY ADAMS|2012-09-29|94|24|14|20121215,,,,
72|76|71|12|Radioactive|IMAGINE DRAGONS|2012-09-29|91|3|85|20121215,,,,
73|75|68|9|Southern Comfort Zone|BRAD PAISLEY|2012-10-20|73|54|20|20121215,,,,
74|77|74|8|El Cerrito Place|KENNY CHESNEY|2012-10-27|92|72|13|20121215,,,,
75|81|50|7|Ball|T.I. featuring LIL WAYNE|2012-11-03|50|50|20|20121215,,,,
76|80|74|8|Diced Pineapples|RICK ROSS featuring WALE & DRAKE|2012-10-27|88|71|15|20121215,,,,
77|78|68|5|Begin Again|TAYLOR SWIFT|2012-11-17|68|63|16|20121215,,,,
78|83|78|4|Tornado|LITTLE BIG TOWN|2012-11-24|97|51|20|20121215,,,,
79|58|47|19|Fastest Girl In Town|MIRANDA LAMBERT|2012-08-11|94|47|19|20121215,,,,
80|72|50|17|Turn On The Light|FUTURE|2012-08-25|89|50|20|20121215,,,,
81|85|81|5|Don't Judge Me|CHRIS BROWN|2012-11-17|95|67|20|20121215,,,,
82|98|82|2|Remember You|WIZ KHALIFA featuring THE WEEKND|2012-12-08|98|63|16|20121215,,,,
83|NEW|83|1|Rest Of My Life|LUDACRIS featuring USHER & DAVID GUETTA|2012-12-15|83|75|9|20121215,,,,
84|90|76|6|Poetic Justice|KENDRICK LAMAR featuring DRAKE|2012-11-10|76|26|24|20121215,,,,
85|84|12|20|Take A Little Ride|JASON ALDEAN|2012-08-04|12|12|20|20121215,,,,
86|100|86|2|Somebody's Heartbreak|HUNTER HAYES|2012-12-08|100|54|20|20121215,,,,
87|87|78|7|Ready Or Not|BRIDGIT MENDLER|2012-11-03|98|49|13|20121215,,,,
88|91|88|6|Ice|KELLY ROWLAND featuring LIL WAYNE|2012-11-10|100|88|11|20121215,,,,
89|93|89|4|Young & Gettin' It|MEEK MILL featuring KIRKO BANGZ|2012-11-24|92|86|9|20121215,,,,
90|96|90|3|Celebration|GAME featuring CHRIS BROWN, TYGA, WIZ KHALIFA & LIL WAYNE|2012-12-01|100|81|11|20121215,,
91|NEW|91|1|Tip It On Back|DIERKS BENTLEY|2012-12-15|91|66|15|20121215,,,,
92|92|78|13|Dance For You|BEYONCE|2012-09-22|100|78|15|20121215,,,,
93|99|85|14|Take A Walk|PASSION PIT|2012-09-15|99|85|17|20121215,,,,
94|NEW|94|1|Too Close|MELANIE MARTINEZ|2012-12-15|94|94|1|20121215,,,,
95|NEW|95|1|Are You Happy Now?|CASSADEE POPE|2012-12-15|95|95|1|20121215,,,,
96|NEW|96|1|One Of Those Nights|TIM McGRAW|2012-12-15|96|32|20|20121215,,,,
97|NEW|97|1|Representin'|LUDACRIS featuring KELLY ROWLAND|2012-12-15|97|97|4|20121215,,,,
98|53|53|3|A Thousand Years (Part 2)|CHRISTINA PERRI featuring STEVE KAZEE|2012-12-01|67|53|3|20121215,,,,
99|NEW|99|1|Oath|CHER LLOYD featuring BECKY G|2012-12-15|99|99|1|20121215,,,,
100|94|94|2|Give It All We Got Tonight|GEORGE STRAIT|2012-12-08|94|94|2|20121215,,,,
1|1|1|9|Diamonds|RIHANNA|2012-10-13|16|1|26|20121208,,,,
2|3|2|9|Die Young|KE$HA|2012-10-13|13|2|22|20121208,,,,
3|2|1|23|One More Night|MAROON 5|2012-07-07|42|1|42|20121208,,,,
4|4|4|8|Locked Out Of Heaven|BRUNO MARS|2012-10-20|34|1|36|20121208,,,,
5|7|2|12|Gangnam Style|PSY|2012-09-22|64|2|31|20121208,,,,
6|5|3|40|Some Nights|FUN.|2012-03-10|62|3|56|20121208,,,,
7|8|7|25|Ho Hey|THE LUMINEERS|2012-06-23|90|3|62|20121208,,,,
8|12|8|18|Home|PHILLIP PHILLIPS|2012-08-11|84|6|36|20121208,,,,
9|10|9|9|I Cry|FLO RIDA|2012-10-13|81|6|21|20121208,,,,
10|6|6|17|Let Me Love You (Until You Learn To Love Yourself)|NE-YO|2012-08-18|99|6|28|20121208,,,,
11|9|1|16|We Are Never Ever Getting Back Together|TAYLOR SWIFT|2012-08-25|72|1|24|20121208,,,,
12|11|7|30|Too Close|ALEX CLARE|2012-05-19|75|7|39|20121208,,,,
13|20|13|6|Beauty And A Beat|JUSTIN BIEBER featuring NICKI MINAJ|2012-11-03|71|5|23|20121208,,,,
14|13|10|21|Don't Wake Me Up|CHRIS BROWN|2012-07-21|88|10|27|20121208,,,,
15|14|6|22|As Long As You Love Me|JUSTIN BIEBER featuring BIG SEAN|2012-07-14|87|6|28|20121208,,,,
16|15|12|12|Clique|KANYE WEST JAY-Z BIG SEAN|2012-09-22|55|12|22|20121208,,,,
17|16|16|15|Cruise|FLORIDA GEORGIA LINE|2012-09-01|99|16|26|20121208,,,,
18|50|18|4|Try|P!NK|2012-11-17|93|9|23|20121208,,,,
19|17|17|17|Adorn|MIGUEL|2012-08-18|82|17|33|20121208,,,,
20|19|19|13|Swimming Pools (Drank)|KENDRICK LAMAR|2012-09-15|97|17|27|20121208,,,,
21|29|21|12|Girl On Fire|ALICIA KEYS featuring NICKI MINAJ|2012-09-22|37|11|30|20121208,,,,
22|26|22|5|Va Va Voom|NICKI MINAJ|2012-11-10|98|22|19|20121208,,,,
23|25|23|20|The A Team|ED SHEERAN|2012-07-28|95|16|33|20121208,,,,
24|22|22|25|It's Time|IMAGINE DRAGONS|2012-06-23|93|15|47|20121208,,,,
25|NEW|25|1|Over You|CASSADEE POPE|2012-12-08|25|25|1|20121208,,,,
26|24|6|37|Everybody Talks|NEON TREES|2012-03-31|74|6|39|20121208,,,,
27|18|5|21|Blow Me (One Last Kiss)|P!NK|2012-07-21|58|5|27|20121208,,,,
28|33|28|10|Don't You Worry Child|SWEDISH HOUSE MAFIA featuring JOHN MARTIN|2012-10-06|68|6|33|20121208,,,,
29|23|8|22|Good Time|OWL CITY & CARLY RAE JEPSEN|2012-07-14|18|8|24|20121208,,,,
30|61|30|5|Don't Stop The Party|PITBULL featuring TJR|2012-11-10|99|17|19|20121208,,,,
31|32|31|11|Bandz A Make Her Dance|JUICY J featuring LIL WAYNE & 2 CHAINZ|2012-09-29|71|29|20|20121208,,,,
32|21|8|8|Skyfall|ADELE|2012-10-20|8|8|17|20121208,,,,
33|27|2|48|Lights|ELLIE GOULDING|2012-01-14|99|2|56|20121208,,,,
34|31|1|40|Call Me Maybe|CARLY RAE JEPSEN|2012-03-10|38|1|50|20121208,,,,
35|42|35|7|Thrift Shop|MACKLEMORE & RYAN LEWIS featuring WANZ|2012-10-27|96|1|48|20121208,,,,
36|30|23|16|I Will Wait|MUMFORD & SONS|2012-08-25|23|12|39|20121208,,,,
37|35|35|20|Thinkin Bout You|FRANK OCEAN|2012-07-28|85|32|28|20121208,,,,
38|40|38|13|Feel Again|ONEREPUBLIC|2012-09-15|61|36|20|20121208,,,,
39|34|29|14|Kiss Tomorrow Goodbye|LUKE BRYAN|2012-09-08|92|29|20|20121208,,,,
40|37|16|31|Wanted|HUNTER HAYES|2012-05-12|99|16|46|20121208,,,,
41|38|1|24|Whistle|FLO RIDA|2012-06-30|86|1|25|20121208,,,,
42|39|20|19|Blown Away|CARRIE UNDERWOOD|2012-08-04|89|20|20|20121208,,,,
43|36|1|47|Somebody That I Used To Know|GOTYE featuring KIMBRA|2012-01-21|91|1|59|20121208,,,,
44|28|20|20|50 Ways To Say Goodbye|TRAIN|2012-07-28|98|20|20|20121208,,,,
45|44|36|20|Pop That|FRENCH MONTANA featuring RICK ROSS, DRAKE, LIL WAYNE|2012-07-28|90|36|22|20121208,,
46|49|46|8|Hall Of Fame|THE SCRIPT featuring WILL.I.AM|2012-10-20|96|25|24|20121208,,,,
47|77|47|4|I Knew You Were Trouble.|TAYLOR SWIFT|2012-11-17|59|2|34|20121208,,,,
48|47|7|32|Titanium|DAVID GUETTA featuring SIA|2012-05-05|79|7|32|20121208,,,,
49|NEW|49|1|Little Talks|OF MONSTERS AND MEN|2012-12-08|49|20|22|20121208,,,,
50|52|50|12|No Worries|LIL WAYNE featuring DETAIL|2012-09-22|96|29|22|20121208,,,,
51|51|51|16|The One That Got Away|JAKE OWEN|2012-08-25|93|51|20|20121208,,,,
52|53|52|18|Come Wake Me Up|RASCAL FLATTS|2012-08-11|98|52|20|20121208,,,,
53|67|53|2|A Thousand Years (Part 2)|CHRISTINA PERRI featuring STEVE KAZEE|2012-12-01|67|53|3|20121208,,,,
54|43|24|11|Finally Found You|ENRIQUE IGLESIAS featuring SAMMY ADAMS|2012-09-29|94|24|14|20121208,,,,
55|68|3|8|Live While We're Young|ONE DIRECTION|2012-10-20|3|3|16|20121208,,,,
56|56|56|11|Til My Last Day|JUSTIN MOORE|2012-09-29|98|51|20|20121208,,,,
57|74|57|3|Catch My Breath|KELLY CLARKSON|2012-11-24|96|19|22|20121208,,,,
58|54|47|18|Fastest Girl In Town|MIRANDA LAMBERT|2012-08-11|94|47|19|20121208,,,,
59|63|59|7|Goodbye In Her Eyes|ZAC BROWN BAND|2012-10-27|97|48|20|20121208,,,,
60|60|53|4|Better Dig Two|THE BAND PERRY|2012-11-17|53|28|20|20121208,,,,
61|55|47|15|Birthday Song|2 CHAINZ featuring KANYE WEST|2012-09-01|100|47|19|20121208,,,,
62|58|58|10|Beer Money|KIP MOORE|2012-10-06|99|51|20|20121208,,,,
63|59|59|8|Every Storm (Runs Out Of Rain)|GARY ALLAN|2012-10-20|78|26|20|20121208,,,,
64|57|57|7|Anything Could Happen|ELLIE GOULDING|2012-10-27|75|47|20|20121208,,,,
65|41|41|2|Little Things|ONE DIRECTION|2012-12-01|41|33|18|20121208,,,,
66|70|66|4|F**kin Problems|A$AP ROCKY featuring DRAKE, 2 CHAINZ & KENDRICK LAMAR|2012-11-17|73|8|27|20121208,,,
67|66|66|14|Creepin'|ERIC CHURCH|2012-09-08|95|56|20|20121208,,,,
68|64|60|14|Madness|MUSE|2012-09-08|84|56|25|20121208,,,,
69|69|69|8|How Country Feels|RANDY HOUSER|2012-10-20|100|42|20|20121208,,,,
70|75|70|10|Did It For The Girl|GREG BATES|2012-10-06|100|66|16|20121208,,,,
71|92|71|2|Just A Fool|CHRISTINA AGUILERA with BLAKE SHELTON|2012-12-01|92|71|2|20121208,,,,
72|65|50|16|Turn On The Light|FUTURE|2012-08-25|89|50|20|20121208,,,,
73|81|73|4|Wicked Games|THE WEEKND|2012-11-17|96|53|20|20121208,,,,
74|78|74|3|The Only Way I Know|JASON ALDEAN with LUKE BRYAN & ERIC CHURCH|2012-11-24|93|40|20|20121208,,,,
75|72|68|8|Southern Comfort Zone|BRAD PAISLEY|2012-10-20|73|54|20|20121208,,,,
76|71|71|11|Radioactive|IMAGINE DRAGONS|2012-09-29|91|3|85|20121208,,,,
77|82|77|7|El Cerrito Place|KENNY CHESNEY|2012-10-27|92|72|13|20121208,,,,
78|73|68|4|Begin Again|TAYLOR SWIFT|2012-11-17|68|63|16|20121208,,,,
79|98|79|2|I'm Different|2 CHAINZ|2012-12-01|98|27|20|20121208,,,,
80|79|74|7|Diced Pineapples|RICK ROSS featuring WALE & DRAKE|2012-10-27|88|71|15|20121208,,,,
81|80|50|6|Ball|T.I. featuring LIL WAYNE|2012-11-03|50|50|20|20121208,,,,
82|97|82|2|Sweet Nothing|CALVIN HARRIS featuring FLORENCE WELCH|2012-12-01|97|10|26|20121208,,,,
83|88|83|3|Tornado|LITTLE BIG TOWN|2012-11-24|97|51|20|20121208,,,,
84|76|12|19|Take A Little Ride|JASON ALDEAN|2012-08-04|12|12|20|20121208,,,,
85|89|85|4|Don't Judge Me|CHRIS BROWN|2012-11-17|95|67|20|20121208,,,,
86|NEW|86|1|Seven Nation Army|MELANIE MARTINEZ|2012-12-08|86|86|1|20121208,,,,
87|90|78|6|Ready Or Not|BRIDGIT MENDLER|2012-11-03|98|49|13|20121208,,,,
88|83|15|18|Pound The Alarm|NICKI MINAJ|2012-08-11|92|15|18|20121208,,,,
89|NEW|89|1|I Found You|THE WANTED|2012-12-08|89|89|1|20121208,,,,
90|94|76|5|Poetic Justice|KENDRICK LAMAR featuring DRAKE|2012-11-10|76|26|24|20121208,,,,
91|91|91|5|Ice|KELLY ROWLAND featuring LIL WAYNE|2012-11-10|100|88|11|20121208,,,,
