Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
26|42|26|7|A Woman's Worth|ALICIA KEYS|2001-10-27|90|7|20|20011208,,
27|35|27|5|Wherever You Will Go|THE CALLING|2001-11-10|71|5|45|20011208,,
28|29|28|9|I Wanna Talk About Me|TOBY KEITH|2001-10-13|71|28|20|20011208,,
29|20|12|15|Everywhere|MICHELLE BRANCH|2001-09-01|62|12|20|20011208,,
30|28|25|18|Raise Up|PETEY PABLO|2001-08-11|98|25|21|20011208,,
31|26|2|44|Hanging By A Moment|LIFEHOUSE|2001-02-10|76|2|54|20011208,,
32|33|32|4|Butterflies|MICHAEL JACKSON|2001-11-17|60|14|20|20011208,,
33|55|33|3|Son Of A Gun|JANET featuring MISSY ELLIOTT, P.DIDDY & CARLY SIMON|2001-11-24|72|28|12|20011208,
34|25|5|39|Drops Of Jupiter (Tell Me)|TRAIN|2001-03-17|77|5|53|20011208,,
35|37|35|9|Dig In|LENNY KRAVITZ|2001-10-13|73|31|20|20011208,,
36|27|27|8|I'm Slave 4 U|BRITNEY SPEARS|2001-10-20|68|27|14|20011208,,
37|30|3|28|Where The Party At|JAGGED EDGE with ELLY|2001-06-02|64|3|29|20011208,,
38|45|38|10|You Gets No Love|FAITH EVANS|2001-10-06|70|38|20|20011208,,
39|56|39|3|Where Were You (When The World Stopped Turning)|ALAN JACKSON|2001-11-24|62|28|20|20011208,,
40|38|24|20|Be Like That|3 DOORS DOWN|2001-07-28|72|24|21|20011208,,
41|47|41|7|Riding With Private Malone|DAVID BALL|2001-10-27|71|36|20|20011208,,
42|48|42|7|Run|GEORGE STRAIT|2001-10-27|70|34|20|20011208,,
43|40|2|32|Hit 'Em Up Style (Oops!)|BLU CANTRELL|2001-05-05|83|2|34|20011208,,
44|44|2|33|Let Me Blow Ya Mind|EVE featuring GWEN STEFANI|2001-04-28|80|2|33|20011208,,
45|36|22|14|Lifetime|MAXWELL|2001-09-08|72|22|20|20011208,,
46|62|46|6|In The End|LINKIN PARK|2001-11-03|78|2|38|20011208,,
47|32|15|27|Fill Me In|CRAIG DAVID|2001-06-09|69|15|27|20011208,,
48|58|48|9|Lights, Camera, Action!|MR. CHEEKS|2001-10-13|99|14|30|20011208
49|43|39|13|Love Of A Woman|TRAVIS TRITT|2001-09-15|76|39|20|20011208,,
50|39|28|8|Drowning|BACKSTREET BOYS|2001-10-20|54|28|20|20011208,,
51|52|15|15|Ugly|BUBBA SPARXXX|2001-09-01|98|15|20|20011208,,
52|61|52|4|Standing Still|JEWEL|2001-11-17|71|25|20|20011208,,
53|63|53|8|I'm Tryin'|TRACE ADKINS|2001-10-20|77|44|20|20011208,,
54|41|23|16|Smooth Criminal|ALIEN ANT FARM|2001-08-25|78|23|20|20011208,,
55|49|49|13|I'm A Survivor|REBA|2001-09-15|81|49|16|20011208,,
56|57|56|7|Wrapped Up In You|GARTH BROOKS|2001-10-27|77|46|20|20011208,,
57|50|39|13|Dance With Me|112|2001-09-15|73|39|20|20011208,,
58|64|58|6|Alive|P.O.D.|2001-11-03|76|41|20|20011208,,
59|70|59|2|Good Morning Beautiful|STEVE HOLY|2001-12-01|70|29|20|20011208,,
60|71|60|5|Roll Out (My Business)|LUDACRIS|2001-11-10|95|17|21|20011208,,
61|NEW|61|1|7 Days|CRAIG DAVID|2001-12-08|61|10|20|20011208,,
62|NEW|62|1|Hey Baby|NO DOUBT featuring BOUNTY KILLER|2001-12-08|62|5|20|20011208,,
63|66|63|12|I Wish You Were Here|INCUBUS|2001-09-22|77|60|20|20011208,,
64|65|60|9|Who We Be|DMX|2001-10-13|89|60|12|20011208,,
65|51|8|20|Izzo (H.O.V.A.)|JAY-Z|2001-07-28|59|8|20|20011208,,
66|60|38|17|Angry All The Time|TIM McGRAW|2001-08-18|70|38|20|20011208,,
67|54|52|11|Stuck In A Moment You Can't Get Out Of|U2|2001-09-29|62|52|20|20011208,,
68|72|68|8|Fade|STAIND|2001-10-20|76|62|17|20011208,,
69|67|51|13|Love Of My Life|BRIAN McKNIGHT|2001-09-15|74|51|20|20011208,,
70|79|70|5|Break Ya Neck|BUSTA RHYMES|2001-11-10|92|26|20|20011208,,
71|73|70|7|With Me|LONESTAR|2001-10-27|75|63|15|20011208,,
72|77|72|4|Wrapped Around|BRAD PAISLEY|2001-11-17|79|35|20|20011208,,
73|74|73|4|Goodbye|JAGGED EDGE|2001-11-17|77|58|15|20011208,,
74|75|16|11|God Bless The USA|LEE GREENWOOD|2001-09-29|16|16|17|20011208,,
75|NEW|75|1|Bring On The Rain|JO DEE MESSINA with TIM McGRAW|2001-12-08|75|36|20|20011208,,
76|76|27|16|AM To PM|CHRISTINA MILIAN|2001-08-25|99|27|20|20011208,,
77|69|34|16|Where I Come From|ALAN JACKSON|2001-08-25|76|34|20|20011208,,
78|68|47|20|On A Night Like This|TRICK PONY|2001-07-28|98|47|20|20011208,,
79|81|68|9|Control|PUDDLE OF MUDD|2001-10-13|75|68|20|20011208,,
80|78|66|7|Diddy|P. DIDDY featuring THE NEPTUNES|2001-10-27|87|66|9|20011208,,
81|84|81|5|From Her Mama (Mama Got A**)|JUVENILE|2001-11-10|97|65|15|20011208,,
82|82|82|5|Brotha|ANGIE STONE|2001-11-10|90|52|20|20011208,,
83|80|10|14|You Rock My World|MICHAEL JACKSON|2001-09-08|34|10|20|20011208,,
84|87|84|10|Do U Wanna Roll (Dolittle Theme)|R.L., SNOOP DOGG & LIL' KIM|2001-10-06|94|84|16|20011208,
85|85|6|11|The Star Spangled Banner|WHITNEY HOUSTON|2001-09-29|50|6|16|20011208,,
86|86|71|11|What Am I Gonna Do|TYRESE|2001-09-29|79|71|18|20011208,,
87|99|87|2|Young'n (Holla Back)|FABOLOUS|2001-12-01|99|33|20|20011208,,
88|83|36|16|Feelin' On Yo Booty|R. KELLY|2001-08-25|74|36|19|20011208,,
89|89|80|12|What If|BABYFACE|2001-09-22|98|80|15|20011208,,
90|90|90|6|Fatty Girl|LUDACRIS, LL COOL J & KEITH MURRAY|2001-11-03|99|87|12|20011208,
91|98|91|2|Don't You Forget It|GLENN LEWIS|2001-12-01|98|30|20|20011208,,
92|91|59|14|Complicated|CAROLYN DAWN JOHNSON|2001-09-08|77|59|15|20011208,,
93|94|44|19|I Would've Loved You Anyway|TRISHA YEARWOOD|2001-08-04|81|44|20|20011208,,
94|95|27|10|What's Going On|ALL STAR TRIBUTE|2001-10-06|51|27|10|20011208,,
95|NEW|95|1|Take You Out|LUTHER VANDROSS|2001-12-08|95|95|1|20011208,,
96|96|79|18|Crawling|LINKIN PARK|2001-08-11|79|79|20|20011208,,
97|NEW|97|1|Can't Fight The Moonlight|LeANN RIMES|2001-12-08|97|11|22|20011208,,
98|93|44|16|Every Other Time|LFO|2001-08-25|65|44|18|20011208,,
99|97|64|20|Bad Day|FUEL|2001-07-28|73|64|20|20011208,,
100|100|73|10|Angels In Waiting|TAMMY COCHRAN|2001-10-06|79|73|11|20011208,,
1|1|1|19|Family Affair|MARY J. BLIGE|2001-07-28|76|1|41|20011201,,
2|2|2|11|U Got It Bad|USHER|2001-09-22|93|1|32|20011201,,
3|3|3|10|Hero|ENRIQUE IGLESIAS|2001-09-29|44|3|34|20011201,,
4|5|4|13|How You Remind Me|NICKELBACK|2001-09-08|75|1|49|20011201,,
5|6|5|16|Turn Off The Light|NELLY FURTADO|2001-08-18|69|5|25|20011201,,
6|4|1|22|I'm Real|JENNIFER LOPEZ|2001-07-07|66|1|31|20011201,,
7|9|4|19|Differences|GINUWINE|2001-07-28|79|4|30|20011201,,
8|8|8|14|Living It Up|JA RULE featuring CASE|2001-09-01|78|6|25|20011201,,
9|7|1|25|Fallin'|ALICIA KEYS|2001-06-16|98|1|34|20011201,,
10|12|10|10|Emotion|DESTINY'S CHILD|2001-09-29|65|10|20|20011201,,
11|11|11|11|Gone|'N SYNC|2001-09-22|63|11|24|20011201,,
12|10|10|21|Only Time|ENYA|2001-07-14|76|10|31|20011201,,
13|15|13|6|Get The Party Started|PINK|2001-10-27|69|4|24|20011201,,
14|14|14|13|Rock The Boat|AALIYAH|2001-09-08|57|14|25|20011201,,
15|13|5|34|It's Been Awhile|STAIND|2001-04-14|79|5|46|20011201,,
16|16|16|14|Superman (It's Not Easy)|FIVE FOR FIGHTING|2001-09-01|69|14|35|20011201,,
17|19|17|8|Girls, Girls, Girls|JAY-Z|2001-10-13|65|17|17|20011201
18|18|18|27|I Do!!|TOYA|2001-06-02|82|16|39|20011201,,
19|20|19|8|Caramel|CITY HIGH featuring EVE|2001-10-13|68|18|24|20011201,,
20|17|12|14|Everywhere|MICHELLE BRANCH|2001-09-01|62|12|20|20011201,,
21|37|21|6|Whenever, Whenever|SHAKIRA|2001-10-27|74|6|24|20011201,
22|31|22|6|My Sacrifice|CREED|2001-10-27|50|4|29|20011201,,
23|30|23|7|#1|NELLY|2001-10-20|75|22|20|20011201,,
24|27|24|7|Where The Stars And Stripes And The Eagle Fly|AARON TIPPIN|2001-10-20|66|20|20|20011201,,
25|22|5|38|Drops Of Jupiter (Tell Me)|TRAIN|2001-03-17|77|5|53|20011201,,
26|21|2|43|Hanging By A Moment|LIFEHOUSE|2001-02-10|76|2|54|20011201,,
27|40|27|7|I'm Slave 4 U|BRITNEY SPEARS|2001-10-20|68|27|14|20011201,,
28|25|25|17|Raise Up|PETEY PABLO|2001-08-11|98|25|21|20011201,,
29|35|29|8|I Wanna Talk About Me|TOBY KEITH|2001-10-13|71|28|20|20011201,,
30|24|3|27|Where The Party At|JAGGED EDGE with ELLY|2001-06-02|64|3|29|20011201,,
31|56|31|3|Always On Time|JA RULE featuring ASHANTI|2001-11-17|84|1|27|20011201,,
32|23|15|26|Fill Me In|CRAIG DAVID|2001-06-09|69|15|27|20011201,,
33|49|33|3|Butterflies|MICHAEL JACKSON|2001-11-17|60|14|20|20011201,,
34|48|34|6|We Thuggin'|FAT JOE featuring R KELLY|2001-10-27|82|15|20|20011201,,
35|46|35|4|Wherever You Will Go|THE CALLING|2001-11-10|71|5|45|20011201,,
36|26|22|13|Lifetime|MAXWELL|2001-09-08|72|22|20|20011201,,
37|39|37|8|Dig In|LENNY KRAVITZ|2001-10-13|73|31|20|20011201,,
38|29|24|19|Be Like That|3 DOORS DOWN|2001-07-28|72|24|21|20011201,,
39|28|28|7|Drowning|BACKSTREET BOYS|2001-10-20|54|28|20|20011201,,
40|34|2|31|Hit 'Em Up Style (Oops!)|BLU CANTRELL|2001-05-05|83|2|34|20011201,,
41|32|23|15|Smooth Criminal|ALIEN ANT FARM|2001-08-25|78|23|20|20011201,,
42|45|42|6|A Woman's Worth|ALICIA KEYS|2001-10-27|90|7|20|20011201,,
43|42|39|12|Love Of A Woman|TRAVIS TRITT|2001-09-15|76|39|20|20011201,,
44|36|2|32|Let Me Blow Ya Mind|EVE featuring GWEN STEFANI|2001-04-28|80|2|33|20011201,,
45|41|41|9|You Gets No Love|FAITH EVANS|2001-10-06|70|38|20|20011201,,
46|43|15|21|One Minute Man|MISSY  ELLIOTT|2001-07-14|75|15|21|20011201,,
47|53|47|6|Riding With Private Mallone|DAVID BALL|2001-10-27|71|36|20|20011201,,
48|52|48|6|Run|GEORGE STRAIT|2001-10-27|70|34|20|20011201,,
49|55|49|12|I'm A Survivor|REBA|2001-09-15|81|49|16|20011201,,
50|47|39|12|Dance With Me|112|2001-09-15|73|39|20|20011201,,
51|38|8|19|Izzo (H.O.V.A.)|JAY-Z|2001-07-28|59|8|20|20011201,,
52|33|15|14|Ugly|BUBBA SPARXXX|2001-09-01|98|15|20|20011201,,
53|50|33|20|Only In America|BROOKS & DUNN|2001-07-21|77|33|20|20011201,,
54|54|52|10|Stuck In A Moment You Can't Get Out Of|U2|2001-09-29|62|52|20|20011201,,
55|72|55|2|Son Of A Gun|JANET featuring MISSY ELLIOTT, P.DIDDY & CARLY SIMON|2001-11-24|72|28|12|20011201,
56|62|56|2|Where Were You (When The World Stopped Turning)|ALAN JACKSON|2001-11-24|62|28|20|20011201,,
57|61|57|6|Wrapped Up In You|GARTH BROOKS|2001-10-27|77|46|20|20011201,,
58|64|58|8|Lights, Camera, Action!|MR. CHEEKS|2001-10-13|99|14|30|20011201
59|51|25|20|Can't Deny It|FABOLOUS featuring NATE DOGG|2001-07-21|98|25|20|20011201,,
60|59|38|16|Angry All The Time|TIM McGRAW|2001-08-18|70|38|20|20011201,,
61|70|61|3|Standing Still|JEWEL|2001-11-17|71|25|20|20011201,,
62|69|62|5|In The End|LINKIN PARK|2001-11-03|78|2|38|20011201,,
63|71|63|7|I'm Tryin'|TRACE ADKINS|2001-10-20|77|44|20|20011201,,
64|68|64|5|Alive|P.O.D.|2001-11-03|76|41|20|20011201,,
65|60|60|8|Who We Be|DMX|2001-10-13|89|60|12|20011201,,
66|67|63|11|I Wish You Were Here|INCUBUS|2001-09-22|77|60|20|20011201,,
67|63|51|12|Love Of My Life|BRIAN McKNIGHT|2001-09-15|74|51|20|20011201,,
68|57|47|19|On A Night Like This|TRICK PONY|2001-07-28|98|47|20|20011201,,
69|65|34|15|Where I Come From|ALAN JACKSON|2001-08-25|76|34|20|20011201,,
70|NEW|70|1|Good Morning Beautiful|STEVE HOLY|2001-12-01|70|29|20|20011201,,
71|78|71|4|Roll Out (My Business)|LUDACRIS|2001-11-10|95|17|21|20011201,,
72|74|69|7|Fade|STAIND|2001-10-20|76|62|17|20011201,,
73|75|70|6|With Me|LONESTAR|2001-10-27|75|63|15|20011201,,
74|76|74|3|Goodbye|JAGGED EDGE|2001-11-17|77|58|15|20011201,,
75|58|16|10|God Bless The USA|LEE GREENWOOD|2001-09-29|16|16|17|20011201,,
76|66|27|15|AM To PM|CHRISTINA MILIAN|2001-08-25|99|27|20|20011201,,
77|79|77|3|Wrapped Around|BRAD PAISLEY|2001-11-17|79|35|20|20011201,,
78|73|66|6|Diddy|P. DIDDY featuring THE NEPTUNES|2001-10-27|87|66|9|20011201,,
79|83|79|4|Break Ya Neck|BUSTA RHYMES|2001-11-10|92|26|20|20011201,,
80|77|10|13|You Rock My World|MICHAEL JACKSON|2001-09-08|34|10|20|20011201,,
81|81|68|8|Control|PUDDLE OF MUDD|2001-10-13|75|68|20|20011201,,
82|86|82|4|Brotha|ANGIE STONE|2001-11-10|90|52|20|20011201,,
83|82|36|15|Feelin' On Yo Booty|R. KELLY|2001-08-25|74|36|19|20011201,,
84|89|84|4|From Her Mama (Mama Got A**)|JUVENILE|2001-11-10|97|65|15|20011201,,
85|80|6|10|The Star Spangled Banner|WHITNEY HOUSTON|2001-09-29|50|6|16|20011201,,
86|84|71|10|What Am I Gonna Do|TYRESE|2001-09-29|79|71|18|20011201,,
87|88|87|9|Do U Wanna Roll (Dolittle Theme)|R.L., SNOOP DOGG & LIL' KIM|2001-10-06|94|84|16|20011201,
88|85|17|20|I'm A Thug|TRICK DADDY|2001-07-21|99|17|20|20011201,,
89|87|80|11|What If|BABYFACE|2001-09-22|98|80|15|20011201,,
90|94|90|5|Fatty Girl|LUDACRIS, LL COOL J & KEITH MURRAY|2001-11-03|99|87|12|20011201,
91|90|59|13|Complicated|CAROLYN DAWN JOHNSON|2001-09-08|77|59|15|20011201,,
92|93|25|20|I'm A Believer|SMASH MOUTH|2001-07-21|78|25|20|20011201,,
93|92|44|15|Every Other Time|LFO|2001-08-25|65|44|18|20011201,,
94|95|44|18|I Would've Loved You Anyway|TRISHA YEARWOOD|2001-08-04|81|44|20|20011201,,
95|91|27|9|What's Going On|ALL STAR TRIBUTE|2001-10-06|51|27|10|20011201,,
96|96|79|17|Crawling|LINKIN PARK|2001-08-11|79|79|20|20011201,,
97|97|64|19|Bad Day|FUEL|2001-07-28|73|64|20|20011201,,
98|NEW|98|1|Don't You Forget It|GLENN LEWIS|2001-12-01|98|30|20|20011201,,
99|NEW|99|1|Young'n (Holla Back)|FABOLOUS|2001-12-01|99|33|20|20011201,,
100|100|73|9|Angels In Waiting|TAMMY COCHRAN|2001-10-06|79|73|11|20011201,,
1|1|1|18|Family Affair|MARY J. BLIGE|2001-07-28|76|1|41|20011124,,
2|5|2|10|U Got It Bad|USHER|2001-09-22|93|1|32|20011124,,
3|3|3|9|Hero|ENRIQUE IGLESIAS|2001-09-29|44|3|34|20011124,,
4|2|1|21|I'm Real|JENNIFER LOPEZ|2001-07-07|66|1|31|20011124,,
5|9|5|12|How You Remind Me|NICKELBACK|2001-09-08|75|1|49|20011124,,
6|6|5|15|Turn Off The Light|NELLY FURTADO|2001-08-18|69|5|25|20011124,,
7|4|1|24|Fallin'|ALICIA KEYS|2001-06-16|98|1|34|20011124,,
8|8|8|13|Living It Up|JA RULE featuring CASE|2001-09-01|78|6|25|20011124,,
9|7|4|18|Differences|GINUWINE|2001-07-28|79|4|30|20011124,,
10|10|10|20|Only Time|ENYA|2001-07-14|76|10|31|20011124,,
11|13|11|10|Gone|'N SYNC|2001-09-22|63|11|24|20011124,,
12|12|12|9|Emotion|DESTINY'S CHILD|2001-09-29|65|10|20|20011124,,
13|11|5|33|It's Been Awhile|STAIND|2001-04-14|79|5|46|20011124,,
14|15|14|12|Rock The Boat|AALIYAH|2001-09-08|57|14|25|20011124,,
15|24|15|5|Get The Party Started|PINK|2001-10-27|69|4|24|20011124,,
16|20|16|13|Superman (It's Not Easy)|FIVE FOR FIGHTING|2001-09-01|69|14|35|20011124,,
17|14|12|13|Everywhere|MICHELLE BRANCH|2001-09-01|62|12|20|20011124,,
18|23|18|26|I Do!!|TOYA|2001-06-02|82|16|39|20011124,,
19|25|19|7|Girls, Girls, Girls|JAY-Z|2001-10-13|65|17|17|20011124
20|29|20|7|Caramel|CITY HIGH featuring EVE|2001-10-13|68|18|24|20011124,,
21|17|2|42|Hanging By A Moment|LIFEHOUSE|2001-02-10|76|2|54|20011124,,
22|19|5|37|Drops Of Jupiter (Tell Me)|TRAIN|2001-03-17|77|5|53|20011124,,
23|16|15|25|Fill Me In|CRAIG DAVID|2001-06-09|69|15|27|20011124,,
24|18|3|26|Where The Party At|JAGGED EDGE with ELLY|2001-06-02|64|3|29|20011124,,
25|28|25|16|Raise Up|PETEY PABLO|2001-08-11|98|25|21|20011124,,
26|22|22|12|Lifetime|MAXWELL|2001-09-08|72|22|20|20011124,,
27|36|27|6|Where The Stars And Stripes And The Eagle Fly|AARON TIPPIN|2001-10-20|66|20|20|20011124,,
28|34|28|6|Drowning|BACKSTREET BOYS|2001-10-20|54|28|20|20011124,,
29|32|24|18|Be Like That|3 DOORS DOWN|2001-07-28|72|24|21|20011124,,
30|40|30|6|#1|NELLY|2001-10-20|75|22|20|20011124,,
31|38|31|5|My Sacrifice|CREED|2001-10-27|50|4|29|20011124,,
32|26|23|14|Smooth Criminal|ALIEN ANT FARM|2001-08-25|78|23|20|20011124,,
33|21|15|13|Ugly|BUBBA SPARXXX|2001-09-01|98|15|20|20011124,,
34|27|2|30|Hit 'Em Up Style (Oops!)|BLU CANTRELL|2001-05-05|83|2|34|20011124,,
35|41|35|7|I Wanna Talk About Me|TOBY KEITH|2001-10-13|71|28|20|20011124,,
36|31|2|31|Let Me Blow Ya Mind|EVE featuring GWEN STEFANI|2001-04-28|80|2|33|20011124,,
37|50|37|5|Whenever, Whenever|SHAKIRA|2001-10-27|74|6|24|20011124,
38|33|8|18|Izzo (H.O.V.A.)|JAY-Z|2001-07-28|59|8|20|20011124,,
39|43|39|7|Dig In|LENNY KRAVITZ|2001-10-13|73|31|20|20011124,,
40|49|40|6|I'm Slave 4 U|BRITNEY SPEARS|2001-10-20|68|27|14|20011124,,
41|42|41|8|You Gets No Love|FAITH EVANS|2001-10-06|70|38|20|20011124,,
42|39|39|11|Love Of A Woman|TRAVIS TRITT|2001-09-15|76|39|20|20011124,,
43|37|15|20|One Minute Man|MISSY  ELLIOTT|2001-07-14|75|15|21|20011124,,
44|35|1|24|U Remind Me|USHER|2001-06-16|53|1|24|20011124,,
45|63|45|5|A Woman's Worth|ALICIA KEYS|2001-10-27|90|7|20|20011124,,
46|61|46|3|Wherever You Will Go|THE CALLING|2001-11-10|71|5|45|20011124,,
47|48|39|11|Dance With Me|112|2001-09-15|73|39|20|20011124,,
48|58|48|5|We Thuggin'|FAT JOE featuring R. KELLY|2001-10-27|82|15|20|20011124,,
49|60|49|2|Butterflies|MICHAEL JACKSON|2001-11-17|60|14|20|20011124,,
50|44|33|19|Only In America|BROOKS & DUNN|2001-07-21|77|33|20|20011124,,
51|30|25|19|Can't Deny It|FABOLOUS featuring NATE DOGG|2001-07-21|98|25|20|20011124,,
52|54|52|5|Run|GEORGE STRAIT|2001-10-27|70|34|20|20011124,,
53|57|53|5|Riding With Private Mallone|DAVID BALL|2001-10-27|71|36|20|20011124,,
54|55|52|9|Stuck In A Moment You Can't Get Out Of|U2|2001-09-29|62|52|20|20011124,,
55|53|53|11|I'm A Survivor|REBA|2001-09-15|81|49|16|20011124,,
56|84|56|2|Always On Time|JA RULE featuring ASHANTI|2001-11-17|84|1|27|20011124,,
57|47|47|18|On A Night Like This|TRICK PONY|2001-07-28|98|47|20|20011124,,
58|51|16|9|God Bless The USA|LEE GREENWOOD|2001-09-29|16|16|17|20011124,,
59|45|38|15|Angry All The Time|TIM McGRAW|2001-08-18|70|38|20|20011124,,
60|62|60|7|Who We Be|DMX|2001-10-13|89|60|12|20011124,,
61|65|61|5|Wrapped Up In You|GARTH BROOKS|2001-10-27|77|46|20|20011124,,
62|NEW|62|1|Where Were You (When The World Stopped Turning)|ALAN JACKSON|2001-11-24|62|28|20|20011124,,
63|56|51|11|Love Of My Life|BRIAN McKNIGHT|2001-09-15|74|51|20|20011124,,
64|72|64|7|Lights, Camera, Action!|MR. CHEEKS|2001-10-13|99|14|30|20011124
65|46|34|14|Where I Come From|ALAN JACKSON|2001-08-25|76|34|20|20011124,,
66|52|27|14|AM To PM|CHRISTINA MILIAN|2001-08-25|99|27|20|20011124,,
67|70|63|10|I Wish You Were Here|INCUBUS|2001-09-22|77|60|20|20011124,,
68|68|68|4|Alive|P.O.D.|2001-11-03|76|41|20|20011124,,
69|73|69|4|In The End|LINKIN PARK|2001-11-03|78|2|38|20011124,,
70|71|70|2|Standing Still|JEWEL|2001-11-17|71|25|20|20011124,,
71|67|67|6|I'm Tryin'|TRACE ADKINS|2001-10-20|77|44|20|20011124,,
72|NEW|72|1|Son Of A Gun|JANET featuring MISSY ELLIOTT, P.DIDDY & CARLY SIMON|2001-11-24|72|28|12|20011124,
73|66|66|5|Diddy|P. DIDDY featuring THE NEPTUNES|2001-10-27|87|66|9|20011124,,
74|74|69|6|Fade|STAIND|2001-10-20|76|62|17|20011124,,
75|75|70|5|With Me|LONESTAR|2001-10-27|75|63|15|20011124,,
76|77|76|2|Goodbye|JAGGED EDGE|2001-11-17|77|58|15|20011124,,
77|64|10|12|You Rock My World|MICHAEL JACKSON|2001-09-08|34|10|20|20011124,,
78|85|78|3|Roll Out (My Business)|LUDACRIS|2001-11-10|95|17|21|20011124,,
79|79|79|2|Wrapped Around|BRAD PAISLEY|2001-11-17|79|35|20|20011124,,
80|59|6|9|The Star Spangled Banner|WHITNEY HOUSTON|2001-09-29|50|6|16|20011124,,
81|81|68|7|Control|PUDDLE OF MUDD|2001-10-13|75|68|20|20011124,,
82|69|36|14|Feelin' On Yo Booty|R. KELLY|2001-08-25|74|36|19|20011124,,
83|86|83|3|Break Ya Neck|BUSTA RHYMES|2001-11-10|92|26|20|20011124,,
84|80|71|9|What Am I Gonna Do|TYRESE|2001-09-29|79|71|18|20011124,,
85|76|17|19|I'm A Thug|TRICK DADDY|2001-07-21|99|17|20|20011124,,
86|90|86|3|Brotha|ANGIE STONE|2001-11-10|90|52|20|20011124,,
87|83|80|10|What If|BABYFACE|2001-09-22|98|80|15|20011124,,
88|91|88|8|Do U Wanna Roll (Dolittle Theme)|R.L., SNOOP DOGG & LIL' KIM|2001-10-06|94|84|16|20011124,
89|97|89|3|From Her Mama (Mama Got A**)|JUVENILE|2001-11-10|97|65|15|20011124,,
90|82|59|12|Complicated|CAROLYN DAWN JOHNSON|2001-09-08|77|59|15|20011124,,
91|78|27|8|What's Going On|ALL STAR TRIBUTE|2001-10-06|51|27|10|20011124,,
92|89|44|14|Every Other Time|LFO|2001-08-25|65|44|18|20011124,,
93|87|25|19|I'm A Believer|SMASH MOUTH|2001-07-21|78|25|20|20011124,,
94|94|94|4|Fatty Girl|LUDACRIS, LL COOL J & KEITH MURRAY|2001-11-03|99|87|12|20011124,
95|93|44|17|I Would've Loved You Anyway|TRISHA YEARWOOD|2001-08-04|81|44|20|20011124,,
96|96|79|16|Crawling|LINKIN PARK|2001-08-11|79|79|20|20011124,,
97|92|64|18|Bad Day|FUEL|2001-07-28|73|64|20|20011124,,
98|NEW|98|1|Ballin' Out Of Control|JERMAINE DUPRI feat NATE DOGG|2001-11-24|98|98|1|20011124,,
99|NEW|99|1|Castles In The Sky|IAN VAN DAHL featuring MARSHA|2001-11-24|99|99|1|20011124,,
100|95|73|8|Angels In Waiting|TAMMY COCHRAN|2001-10-06|79|73|11|20011124,,
1|1|1|17|Family Affair|MARY J. BLIGE|2001-07-28|76|1|41|20011117,,
2|2|1|20|I'm Real|JENNIFER LOPEZ|2001-07-07|66|1|31|20011117,,
3|4|3|8|Hero|ENRIQUE IGLESIAS|2001-09-29|44|3|34|20011117,,
4|3|1|23|Fallin'|ALICIA KEYS|2001-06-16|98|1|34|20011117,,
5|6|5|9|U Got It Bad|USHER|2001-09-22|93|1|32|20011117,,
6|5|5|14|Turn Off The Light|NELLY FURTADO|2001-08-18|69|5|25|20011117,,
7|7|4|17|Differences|GINUWINE|2001-07-28|79|4|30|20011117,,
8|8|8|12|Living It Up|JA RULE featuring CASE|2001-09-01|78|6|25|20011117,,
9|11|9|11|How You Remind Me|NICKELBACK|2001-09-08|75|1|49|20011117,,
10|10|10|19|Only Time|ENYA|2001-07-14|76|10|31|20011117,,
11|9|5|32|It's Been Awhile|STAIND|2001-04-14|79|5|46|20011117,,
12|14|12|8|Emotion|DESTINY'S CHILD|2001-09-29|65|10|20|20011117,,
13|20|13|9|Gone|'N SYNC|2001-09-22|63|11|24|20011117,,
14|12|12|12|Everywhere|MICHELLE BRANCH|2001-09-01|62|12|20|20011117,,
15|18|15|11|Rock The Boat|AALIYAH|2001-09-08|57|14|25|20011117,,
16|17|15|24|Fill Me In|CRAIG DAVID|2001-06-09|69|15|27|20011117,,
17|21|2|41|Hanging By A Moment|LIFEHOUSE|2001-02-10|76|2|54|20011117,,
18|13|3|25|Where The Party At|JAGGED EDGE with ELLY|2001-06-02|64|3|29|20011117,,
19|19|5|36|Drops Of Jupiter (Tell Me)|TRAIN|2001-03-17|77|5|53|20011117,,
20|31|20|12|Superman (It's Not Easy)|FIVE FOR FIGHTING|2001-09-01|69|14|35|20011117,,
21|15|15|12|Ugly|BUBBA SPARXXX|2001-09-01|98|15|20|20011117,,
22|26|22|11|Lifetime|MAXWELL|2001-09-08|72|22|20|20011117,,
23|32|23|25|I Do!!|TOYA|2001-06-02|82|16|39|20011117,,
24|35|24|4|Get The Party Started|PINK|2001-10-27|69|4|24|20011117,,
25|33|25|6|Girls, Girls, Girls|JAY-Z|2001-10-13|65|17|17|20011117
26|23|23|13|Smooth Criminal|ALIEN ANT FARM|2001-08-25|78|23|20|20011117,,
27|16|2|29|Hit 'Em Up Style (Oops!)|BLU CANTRELL|2001-05-05|83|2|34|20011117,,
28|25|25|15|Raise Up|PETEY PABLO|2001-08-11|98|25|21|20011117,,
29|30|29|6|Caramel|CITY HIGH featuring EVE|2001-10-13|68|18|24|20011117,,
