Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
14|15|14|12|Time|HOOTIE AND THE BLOWFISH|1995-11-11|62|14|26|19960127,,,,,,
15|9|1|24|Gangsta's Paradise|COOLIO featuring L.V.|1995-08-19|28|1|38|19960127,,,,,,
16|13|5|23|Tell Me|GROOVE THEORY|1995-08-26|63|5|33|19960127,,,,,,
17|18|17|8|Tonite's Tha Night|KRIS KROSS|1995-12-09|44|12|20|19960127,,,,,,
18|19|18|17|Anything|3T|1995-10-07|73|15|33|19960127,,,,,,
19|20|6|35|As I Lay Me Down|SOPHIE B. HAWKINS|1995-06-03|96|6|44|19960127,,,,,,
20|26|20|5|Sittin' Up In My Room|BRANDY|1995-12-30|46|2|33|19960127,,,,,,
21|NEW|21|1|Wonderwall|OASIS|1996-01-27|21|8|20|19960127,,,,,,
22|14|3|20|Runaway|JANET JACKSON|1995-09-16|6|3|24|19960127,,,,,,
23|31|23|11|The World I Know|COLLECTIVE SOUL|1995-11-18|73|19|34|19960127,,,,,,
24|21|7|25|Back For Good|TAKE THAT|1995-08-12|63|7|30|19960127,,,,,,
25|28|10|30|Roll To Me|DEL AMITRI|1995-07-08|90|10|36|19960127,,,,,,
26|27|26|15|Set U Free|PLANET SOUL|1995-10-21|84|26|26|19960127,,,,,,
27|25|7|6|I Got Id / Long Road|PEARL JAM|1995-12-23|7|7|20|19960127,,,,,,
28|24|6|26|Only Wanna Be With You|HOOTIE AND THE BLOWFISH|1995-08-05|30|6|32|19960127,,,,,,
29|34|29|8|Wonder|NATALIE MERCHANT|1995-12-09|57|20|38|19960127,,,,,,
30|17|15|12|Beautiful Life|ACE OF BASE|1995-11-11|30|15|20|19960127,,,,,,
31|38|31|17|Hook|BLUES TRAVELLER|1995-10-07|93|23|34|19960127,,,,,,
32|30|10|26|Carnival|NATALIE MERCHANT|1995-08-05|51|10|31|19960127,,,,,,
33|39|33|8|Natural One|FOLK IMPLOSION|1995-12-09|54|29|20|19960127,,,,,,
34|29|1|32|Kiss From A Rose|SEAL|1995-06-24|87|1|36|19960127,,,,,,
35|23|4|11|You Remind Me Of Something|R. KELLY|1995-11-18|4|4|20|19960127,,,,,,
36|40|8|45|Run-Around|BLUES TRAVELLER|1995-03-25|80|8|49|19960127,,,,,,
37|37|37|7|No One Else|TOTAL|1995-12-16|45|22|20|19960127,,,,,,
38|33|21|8|Soon As I Get Home|FAITH EVANS|1995-12-09|40|21|20|19960127,,,,,,
39|NEW|39|1|Glycerine|BUSH|1996-01-27|39|28|20|19960127,,,,,,
40|36|22|12|Bullet With Butterfly Wings|THE SMASHING PUMPKINS|1995-11-11|28|22|20|19960127,,,,,,
41|35|22|14|Dreaming Of You|SELENA|1995-10-28|38|22|20|19960127,,,,,,
42|42|34|13|Blessed|ELTON JOHN|1995-11-04|87|34|20|19960127,,,,,,
43|44|20|38|December|COLLECTIVE SOUL|1995-05-13|58|20|39|19960127,,,,,,
44|45|44|7|Get Together|BIG MOUNTAIN|1995-12-16|65|44|13|19960127,,,,,,
45|47|45|4|Let's Play House|THA DOGG POUND featuring MICHEL'LE|1996-01-06|63|45|16|19960127,,,,,,
46|41|31|13|Love U 4 Life|JODECI|1995-11-04|90|31|20|19960127,,,,,,
47|49|47|11|Ridin' Low|L.A.D.|1995-11-18|94|47|20|19960127,,,,,,
48|59|48|2|Cumbersome|SEVEN MARY THREE|1996-01-20|59|39|20|19960127,,,,,,
49|48|1|34|Waterfalls|TLC|1995-06-10|39|1|34|19960127,,,,,,
50|72|50|5|Fu-Gee-La|FUGEES|1995-12-30|89|29|20|19960127,,,,,,
51|51|51|8|We Got It|IMMATURE|1995-12-09|95|37|20|19960127,,,,,,
52|43|8|16|Who Can I Run To|XSCAPE|1995-10-14|27|8|20|19960127,,,,,,
53|46|24|8|Too Hot|COOLIO|1995-12-09|43|24|15|19960127,,,,,,
54|57|54|3|Visions Of A Sunset|SHAWN STOCKMAN|1996-01-13|70|45|15|19960127,,,,,,
55|52|49|13|Where Ever You Are|TERRY ELLIS|1995-11-04|75|49|15|19960127,,,,,,
56|56|56|14|I Miss You|MONIFAH|1995-10-28|85|56|20|19960127,,,,,,
57|32|6|5|Free As A Bird|THE BEATLES|1995-12-30|10|6|11|19960127,,,,,,
58|61|58|7|Just A Girl|NO DOUBT|1995-12-16|84|23|29|19960127,,,,,,
59|NEW|59|1|Not Goin' Cry|MARY J. BLIGE|1996-01-27|59|2|20|19960127,,,,,,
60|70|60|2|Caught A Little Sneeze|TORI AMOS|1996-01-20|70|60|13|19960127,,,,,,
61|55|39|16|Cell Therapy|GOODIE MOB|1995-10-14|81|39|20|19960127,,,,,,
62|53|45|6|Just Tah Let U Know|EAZY-E|1995-12-23|51|45|12|19960127,,,,,,
63|68|63|11|Throw Your Hands Up|L.V.|1995-11-18|89|63|16|19960127,,,,,,
64|NEW|64|1|Feels So Good|LINA SANTIAGO|1996-01-27|64|35|20|19960127,,,,,,
65|60|46|17|Danger|BLAHZAY BLAHZAY|1995-10-07|97|46|20|19960127,,,,,,
66|64|43|20|Come With Me|SHAI|1995-09-16|94|43|20|19960127,,,,,,
67|58|58|9|When Love And Hate Collide|DEF LEPPARD|1995-12-02|70|58|14|19960127,,,,,,
68|50|13|15|I'd Lie For You (And That's The Truth)|MEAT LOAF|1995-10-21|35|13|20|19960127,,,,,,
69|65|65|12|I Will Rememeber You|SARAH McLACHLAN|1995-11-11|94|65|20|19960127,,,,,,
70|63|17|18|I'll Be There For You / This House Is Not A Home|THE REMBRANDTS|1995-09-30|18|17|25|19960127,,,,,,
71|62|53|13|Cruisin'|D'ANGELO|1995-11-04|89|53|18|19960127,,,,,,
72|66|60|13|Max-A-Million|SEXUAL HEALING|1995-11-04|81|60|20|19960127,,,,,,
73|73|73|4|Where Do U Want Me To Put It|SOLO|1996-01-06|86|50|18|19960127,,,,,,
74|90|74|2|Stayin' Alive|N-TRANCE|1996-01-20|90|62|17|19960127,,,,,,
75|69|54|13|Hooked On You|SILK|1995-11-04|79|54|18|19960127,,,,,,
76|67|18|19|Do You Sleep?|LISA LOEB & NINE STORIES|1995-09-23|47|18|20|19960127,,,,,,
77|54|46|9|I Remember|BOYZ II MEN|1995-12-02|86|46|11|19960127,,,,,,
78|71|37|16|Incarcerated Scarfaces / Ice Cream|RAEKWON|1995-10-14|64|37|18|19960127,,,,,,
79|79|72|17|Solitude|EDWIN McCAIN|1995-10-07|95|72|20|19960127,,,,,,
80|87|77|6|It Matters To Me|FAITH HILL|1995-12-23|96|74|16|19960127,,,,,,
81|80|58|16|Magic Carper Ride|MIGHTY DUB CATS|1995-10-14|90|58|20|19960127,,,,,,
82|83|69|14|We've Got It Going On|BACKSTREET BOYS|1995-10-28|97|69|22|19960127,,,,,,
83|75|71|10|Roselia|BETTER THAN EZRA|1995-11-25|94|71|12|19960127,,,,,,
84|85|65|18|Boom Boom Boom|OUTHERE BROTHERS|1995-09-30|100|65|20|19960127,,,,,,
85|91|85|2|All Cried Out|DENINE WITH COLLAGE'S ADAM MARANO|1996-01-20|91|72|11|19960127,,,,,,
86|84|52|15|Automatic Lover|MC SAR & REAL McCOY|1995-10-21|67|52|19|19960127,,,,,,
87|82|74|9|Fast Life|KOOL G RAP|1995-12-02|92|74|12|19960127,,,,,,
88|78|63|12|Hurricane|THE CLICK|1995-11-11|63|63|14|19960127,,,,,,
89|NEW|89|1|Everybody Be Somebody|RUFFNECK|1996-01-27|89|82|7|19960127,,,,,,
90|77|74|7|I'm Outta Here|SHANIA TWAIN|1995-12-16|94|74|8|19960127,,,,,,
91|92|91|2|Energy|DEVONE|1996-01-20|92|70|9|19960127,,,,,,
92|76|76|7|Beware Of My Crew|L.B.C. CREW|1995-12-16|92|75|20|19960127,,,,,,
93|81|62|8|East 1999|BONE THUGS-N-HARMONY|1995-12-09|94|62|13|19960127,,,,,,
94|89|65|18|A Mover La Colita|ARTIE THE 1 MAN PARTY|1995-09-30|69|65|19|19960127,,,,,,
95|97|95|3|Celebration|FUN FACTORY|1996-01-13|99|88|12|19960127,,,,,,
96|93|45|16|Throw Your Set In The Air|CYPRESS HILL|1995-10-14|53|45|18|19960127,,,,,,
97|96|87|4|Can't Really Be Gone|TIM McGRAW|1996-01-06|94|87|5|19960127,,,,,,
98|88|38|15|Ain't Nuthin' But A She Thing|SALT-N-PEPA|1995-10-21|54|38|15|19960127,,,,,,
99|86|55|15|Runnin'|THE PHARCYDE|1995-10-21|81|55|15|19960127,,,,,,
100|95|54|25|Summertime In The LBC|DOVE SHACK|1995-08-12|90|54|26|19960127,,,,,,
1|1|1|8|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960120,,,,,,
2|2|1|9|Exhale (Shoop Shoop)|WHITNEY HOUSTON|1995-11-25|1|1|21|19960120,,,,,,
3|3|3|10|Hey Lover|LL COOL J|1995-11-18|30|3|21|19960120,,,,,,
4|10|4|24|Missing|EVERYTHING BUT THE GIRL|1995-08-12|94|2|55|19960120,,,,,,
5|6|5|23|Breakfast At Tiffany's|DEEP BLUE SOMETHING|1995-08-19|90|5|36|19960120,,,,,,
6|9|6|15|Name|GOO GOO DOLLS|1995-10-14|22|5|36|19960120,,,,,,
7|5|5|10|Diggin' On You|TLC|1995-11-18|12|5|20|19960120,,,,,,
8|12|8|7|One Of us|JOAN OSBORNE|1995-12-09|26|4|22|19960120,,,,,,
9|4|1|23|Gangsta's Paradise|COOLIO featuring L.V.|1995-08-19|28|1|38|19960120,,,,,,
10|11|6|7|You'll See|MADONNA|1995-12-09|8|6|20|19960120,,,,,,
11|8|7|14|Before You Walk Out Of My Life / Like This And Like That|MONICA|1995-10-21|51|7|28|19960120,,,,,,
12|7|1|17|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19960120,,,,,,
13|18|5|22|Tell Me|GROOVE THEORY|1995-08-26|63|5|33|19960120,,,,,,
14|13|3|19|Runaway|JANET JACKSON|1995-09-16|6|3|24|19960120,,,,,,
15|27|15|11|Time|HOOTIE AND THE BLOWFISH|1995-11-11|62|14|26|19960120,,,,,,
16|25|16|11|Be My Lover|LA BOUCHE|1995-11-11|85|6|38|19960120,,,,,,
17|17|15|11|Beautiful Life|ACE OF BASE|1995-11-11|30|15|20|19960120,,,,,,
18|19|18|7|Tonite's Tha Night|KRIS KROSS|1995-12-09|44|12|20|19960120,,,,,,
19|20|19|16|Anything|3T|1995-10-07|73|15|33|19960120,,,,,,
20|26|6|34|As I Lay Me Down|SOPHIE B. HAWKINS|1995-06-03|96|6|44|19960120,,,,,,
21|22|7|24|Back For Good|TAKE THAT|1995-08-12|63|7|30|19960120,,,,,,
22|38|22|6|Nobody Knows|TONY RICH PROJECT|1995-12-16|79|2|47|19960120,,,,,,
23|14|4|10|You Remind Me Of Something|R. KELLY|1995-11-18|4|4|20|19960120,,,,,,
24|23|6|25|Only Wanna Be With You|HOOTIE AND THE BLOWFISH|1995-08-05|30|6|32|19960120,,,,,,
25|16|7|5|I Got Id / Long Road|PEARL JAM|1995-12-23|7|7|20|19960120,,,,,,
26|32|26|4|Sittin' Up In My Room|BRANDY|1995-12-30|46|2|33|19960120,,,,,,
27|30|27|14|Set U Free|PLANET SOUL|1995-10-21|84|26|26|19960120,,,,,,
28|34|10|29|Roll To Me|DEL AMITRI|1995-07-08|90|10|36|19960120,,,,,,
29|29|1|31|Kiss From A Rose|SEAL|1995-06-24|87|1|36|19960120,,,,,,
30|33|10|25|Carnival|NATALIE MERCHANT|1995-08-05|51|10|31|19960120,,,,,,
31|39|31|10|The World I Know|COLLECTIVE SOUL|1995-11-18|73|19|34|19960120,,,,,,
32|15|6|4|Free As A Bird|THE BEATLES|1995-12-30|10|6|11|19960120,,,,,,
33|21|21|7|Soon As I Get Home|FAITH EVANS|1995-12-09|40|21|20|19960120,,,,,,
34|41|34|7|Wonder|NATALIE MERCHANT|1995-12-09|57|20|38|19960120,,,,,,
35|35|22|13|Dreaming Of You|SELENA|1995-10-28|38|22|20|19960120,,,,,,
36|28|22|11|Bullet With Butterfly Wings|THE SMASHING PUMPKINS|1995-11-11|28|22|20|19960120,,,,,,
37|37|37|6|No One Else|TOTAL|1995-12-16|45|22|20|19960120,,,,,,
38|43|38|16|Hook|BLUES TRAVELLER|1995-10-07|93|23|34|19960120,,,,,,
39|40|39|7|Natural One|FOLK IMPLOSION|1995-12-09|54|29|20|19960120,,,,,,
40|42|8|44|Run-Around|BLUES TRAVELLER|1995-03-25|80|8|49|19960120,,,,,,
41|31|31|12|Love U 4 Life|JODECI|1995-11-04|90|31|20|19960120,,,,,,
42|44|34|12|Blessed|ELTON JOHN|1995-11-04|87|34|20|19960120,,,,,,
43|36|8|15|Who Can I Run To|XSCAPE|1995-10-14|27|8|20|19960120,,,,,,
44|48|20|37|December|COLLECTIVE SOUL|1995-05-13|58|20|39|19960120,,,,,,
45|50|45|6|Get Together|BIG MOUNTAIN|1995-12-16|65|44|13|19960120,,,,,,
46|24|24|7|Too Hot|COOLIO|1995-12-09|43|24|15|19960120,,,,,,
47|51|47|3|Let's Play House|THA DOGG POUND featuring MICHEL'LE|1996-01-06|63|45|16|19960120,,,,,,
48|49|1|33|Waterfalls|TLC|1995-06-10|39|1|34|19960120,,,,,,
49|55|49|10|Ridin' Low|L.A.D.|1995-11-18|94|47|20|19960120,,,,,,
50|47|13|14|I'd Lie For You (And That's The Truth)|MEAT LOAF|1995-10-21|35|13|20|19960120,,,,,,
51|52|51|7|We Got It|IMMATURE|1995-12-09|95|37|20|19960120,,,,,,
52|56|49|12|Where Ever You Are|TERRY ELLIS|1995-11-04|75|49|15|19960120,,,,,,
53|45|45|5|Just Tah Let U Know|EAZY-E|1995-12-23|51|45|12|19960120,,,,,,
54|46|46|8|I Remember|BOYZ II MEN|1995-12-02|86|46|11|19960120,,,,,,
55|54|39|15|Cell Therapy|GOODIE MOB|1995-10-14|81|39|20|19960120,,,,,,
56|67|56|13|I Miss You|MONIFAH|1995-10-28|85|56|20|19960120,,,,,,
57|70|57|2|Visions Of A Sunset|SHAWN STOCKMAN|1996-01-13|70|45|15|19960120,,,,,,
58|64|58|8|When Love And Hate Collide|DEF LEPPARD|1995-12-02|70|58|14|19960120,,,,,,
59|NEW|59|1|Cumbersome|SEVEN MARY THREE|1996-01-20|59|39|20|19960120,,,,,,
60|57|46|16|Danger|BLAHZAY BLAHZAY|1995-10-07|97|46|20|19960120,,,,,,
61|73|61|6|Just A Girl|NO DOUBT|1995-12-16|84|23|29|19960120,,,,,,
62|53|53|12|Cruisin'|D'ANGELO|1995-11-04|89|53|18|19960120,,,,,,
63|65|17|17|I'll Be There For You / This House Is Not A Home|THE REMBRANDTS|1995-09-30|18|17|25|19960120,,,,,,
64|66|43|19|Come With Me|SHAI|1995-09-16|94|43|20|19960120,,,,,,
65|68|65|11|I Will Rememeber You|SARAH McLACHLAN|1995-11-11|94|65|20|19960120,,,,,,
66|76|60|12|Max-A-Million|SEXUAL HEALING|1995-11-04|81|60|20|19960120,,,,,,
67|63|18|18|Do You Sleep?|LISA LOEB & NINE STORIES|1995-09-23|47|18|20|19960120,,,,,,
68|69|65|10|Throw Your Hands Up|L.V.|1995-11-18|89|63|16|19960120,,,,,,
69|72|54|12|Hooked On You|SILK|1995-11-04|79|54|18|19960120,,,,,,
70|NEW|70|1|Caught A Little Sneeze|TORI AMOS|1996-01-20|70|60|13|19960120,,,,,,
71|78|37|15|Incarcerated Scarfaces / Ice Cream|RAEKWON|1995-10-14|64|37|18|19960120,,,,,,
72|85|72|4|Fu-Gee-La|FUGEES|1995-12-30|89|29|20|19960120,,,,,,
73|84|73|3|Where Do U Want Me To Put It|SOLO|1996-01-06|86|50|18|19960120,,,,,,
74|61|9|20|Brokenhearted|BRANDY|1995-09-09|37|9|20|19960120,,,,,,
75|82|71|9|Roselia|BETTER THAN EZRA|1995-11-25|94|71|12|19960120,,,,,,
76|86|76|6|Beware Of My Crew|L.B.C. CREW|1995-12-16|92|75|20|19960120,,,,,,
77|74|74|6|I'm Outta Here|SHANIA TWAIN|1995-12-16|94|74|8|19960120,,,,,,
78|75|63|11|Hurricane|THE CLICK|1995-11-11|63|63|14|19960120,,,,,,
79|92|72|16|Solitude|EDWIN McCAIN|1995-10-07|95|72|20|19960120,,,,,,
80|83|58|15|Magic Carper Ride|MIGHTY DUB CATS|1995-10-14|90|58|20|19960120,,,,,,
81|62|62|7|East 1999|BONE THUGS-N-HARMONY|1995-12-09|94|62|13|19960120,,,,,,
82|95|74|8|Fast Life|KOOL G RAP|1995-12-02|92|74|12|19960120,,,,,,
83|90|69|13|We've Got It Going On|BACKSTREET BOYS|1995-10-28|97|69|22|19960120,,,,,,
84|89|52|14|Automatic Lover|MC SAR & REAL McCOY|1995-10-21|67|52|19|19960120,,,,,,
85|88|65|17|Boom Boom Boom|OUTHERE BROTHERS|1995-09-30|100|65|20|19960120,,,,,,
86|80|55|14|Runnin'|THE PHARCYDE|1995-10-21|81|55|15|19960120,,,,,,
87|77|77|5|It Matters To Me|FAITH HILL|1995-12-23|96|74|16|19960120,,,,,,
88|79|38|14|Ain't Nuthin' But A She Thing|SALT-N-PEPA|1995-10-21|54|38|15|19960120,,,,,,
89|94|65|17|A Mover La Colita|ARTIE THE 1 MAN PARTY|1995-09-30|69|65|19|19960120,,,,,,
90|NEW|90|1|Stayin' Alive|N-TRANCE|1996-01-20|90|62|17|19960120,,,,,,
91|NEW|91|1|All Cried Out|DENINE WITH COLLAGE'S ADAM MARANO|1996-01-20|91|72|11|19960120,,,,,,
92|NEW|92|1|Energy|DEVONE|1996-01-20|92|70|9|19960120,,,,,,
93|81|45|15|Throw Your Set In The Air|CYPRESS HILL|1995-10-14|53|45|18|19960120,,,,,,
94|91|27|20|Sentimental|DEBORAH COX|1995-09-09|89|27|20|19960120,,,,,,
95|96|54|24|Summertime In The LBC|DOVE SHACK|1995-08-12|90|54|26|19960120,,,,,,
96|87|87|3|Can't Really Be Gone|TIM McGRAW|1996-01-06|94|87|5|19960120,,,,,,
97|99|97|2|Celebration|FUN FACTORY|1996-01-13|99|88|12|19960120,,,,,,
98|97|95|5|Sometimes I Miss You So Much|P.M. DAWN|1995-12-23|97|95|5|19960120,,,,,,
99|93|56|11|The Riddler|METHOD MAN|1995-11-11|56|56|11|19960120,,,,,,
100|98|98|4|You Put A Move On My Heart|QUINCY JONES|1995-12-30|98|98|4|19960120,,,,,,
1|1|1|7|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960113,,,,,,
2|2|1|8|Exhale (Shoop Shoop)|WHITNEY HOUSTON|1995-11-25|1|1|21|19960113,,,,,,
3|3|3|9|Hey Lover|LL COOL J|1995-11-18|30|3|21|19960113,,,,,,
4|4|1|22|Gangsta's Paradise|COOLIO featuring L.V.|1995-08-19|28|1|38|19960113,,,,,,
5|5|5|9|Diggin' On You|TLC|1995-11-18|12|5|20|19960113,,,,,,
6|7|6|22|Breakfast At Tiffany's|DEEP BLUE SOMETHING|1995-08-19|90|5|36|19960113,,,,,,
7|8|1|16|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19960113,,,,,,
8|9|7|13|Before You Walk Out Of My Life / Like This And Like That|MONICA|1995-10-21|51|7|28|19960113,,,,,,
9|10|8|14|Name|GOO GOO DOLLS|1995-10-14|22|5|36|19960113,,,,,,
10|11|10|23|Missing|EVERYTHING BUT THE GIRL|1995-08-12|94|2|55|19960113,,,,,,
11|12|6|6|You'll See|MADONNA|1995-12-09|8|6|20|19960113,,,,,,
12|13|12|6|One Of us|JOAN OSBORNE|1995-12-09|26|4|22|19960113,,,,,,
13|16|3|18|Runaway|JANET JACKSON|1995-09-16|6|3|24|19960113,,,,,,
14|15|4|9|You Remind Me Of Something|R. KELLY|1995-11-18|4|4|20|19960113,,,,,,
15|6|6|3|Free As A Bird|THE BEATLES|1995-12-30|10|6|11|19960113,,,,,,
16|14|7|4|I Got Id / Long Road|PEARL JAM|1995-12-23|7|7|20|19960113,,,,,,
17|17|15|10|Beautiful Life|ACE OF BASE|1995-11-11|30|15|20|19960113,,,,,,
18|18|5|21|Tell Me|GROOVE THEORY|1995-08-26|63|5|33|19960113,,,,,,
19|19|19|6|Tonite's Tha Night|KRIS KROSS|1995-12-09|44|12|20|19960113,,,,,,
20|20|20|15|Anything|3T|1995-10-07|73|15|33|19960113,,,,,,
21|21|21|6|Soon As I Get Home|FAITH EVANS|1995-12-09|40|21|20|19960113,,,,,,
22|23|7|23|Back For Good|TAKE THAT|1995-08-12|63|7|30|19960113,,,,,,
23|28|6|24|Only Wanna Be With You|HOOTIE AND THE BLOWFISH|1995-08-05|30|6|32|19960113,,,,,,
24|24|24|6|Too Hot|COOLIO|1995-12-09|43|24|15|19960113,,,,,,
25|26|25|10|Be My Lover|LA BOUCHE|1995-11-11|85|6|38|19960113,,,,,,
26|25|6|33|As I Lay Me Down|SOPHIE B. HAWKINS|1995-06-03|96|6|44|19960113,,,,,,
27|27|27|10|Time|HOOTIE AND THE BLOWFISH|1995-11-11|62|14|26|19960113,,,,,,
28|22|22|10|Bullet With Butterfly Wings|THE SMASHING PUMPKINS|1995-11-11|28|22|20|19960113,,,,,,
29|30|1|30|Kiss From A Rose|SEAL|1995-06-24|87|1|36|19960113,,,,,,
30|33|29|13|Set U Free|PLANET SOUL|1995-10-21|84|26|26|19960113,,,,,,
31|31|31|11|Love U 4 Life|JODECI|1995-11-04|90|31|20|19960113,,,,,,
32|34|32|3|Sittin' Up In My Room|BRANDY|1995-12-30|46|2|33|19960113,,,,,,
33|35|10|24|Carnival|NATALIE MERCHANT|1995-08-05|51|10|31|19960113,,,,,,
34|36|10|28|Roll To Me|DEL AMITRI|1995-07-08|90|10|36|19960113,,,,,,
35|32|22|12|Dreaming Of You|SELENA|1995-10-28|38|22|20|19960113,,,,,,
36|29|8|14|Who Can I Run To|XSCAPE|1995-10-14|27|8|20|19960113,,,,,,
37|37|37|5|No One Else|TOTAL|1995-12-16|45|22|20|19960113,,,,,,
38|47|38|5|Nobody Knows|TONY RICH PROJECT|1995-12-16|79|2|47|19960113,,,,,,
39|40|39|9|The World I Know|COLLECTIVE SOUL|1995-11-18|73|19|34|19960113,,,,,,
40|42|40|6|Natural One|FOLK IMPLOSION|1995-12-09|54|29|20|19960113,,,,,,
41|41|41|6|Wonder|NATALIE MERCHANT|1995-12-09|57|20|38|19960113,,,,,,
42|43|8|43|Run-Around|BLUES TRAVELLER|1995-03-25|80|8|49|19960113,,,,,,
43|39|39|15|Hook|BLUES TRAVELLER|1995-10-07|93|23|34|19960113,,,,,,
44|38|34|11|Blessed|ELTON JOHN|1995-11-04|87|34|20|19960113,,,,,,
45|45|45|4|Just Tah Let U Know|EAZY-E|1995-12-23|51|45|12|19960113,,,,,,
46|46|46|7|I Remember|BOYZ II MEN|1995-12-02|86|46|11|19960113,,,,,,
47|44|13|13|I'd Lie For You (And That's The Truth)|MEAT LOAF|1995-10-21|35|13|20|19960113,,,,,,
48|49|20|36|December|COLLECTIVE SOUL|1995-05-13|58|20|39|19960113,,,,,,
49|48|1|32|Waterfalls|TLC|1995-06-10|39|1|34|19960113,,,,,,
50|50|50|5|Get Together|BIG MOUNTAIN|1995-12-16|65|44|13|19960113,,,,,,
51|63|51|2|Let's Play House|THA DOGG POUND featuring MICHEL'LE|1996-01-06|63|45|16|19960113,,,,,,
52|52|52|6|We Got It|IMMATURE|1995-12-09|95|37|20|19960113,,,,,,
53|53|53|11|Cruisin'|D'ANGELO|1995-11-04|89|53|18|19960113,,,,,,
54|51|39|14|Cell Therapy|GOODIE MOB|1995-10-14|81|39|20|19960113,,,,,,
55|59|55|9|Ridin' Low|L.A.D.|1995-11-18|94|47|20|19960113,,,,,,
56|62|49|11|Where Ever You Are|TERRY ELLIS|1995-11-04|75|49|15|19960113,,,,,,
57|54|46|15|Danger|BLAHZAY BLAHZAY|1995-10-07|97|46|20|19960113,,,,,,
58|60|30|20|Comedown|BUSH|1995-09-02|57|30|20|19960113,,,,,,
59|56|1|20|You Are Not Alone|MICHAEL JACKSON|1995-09-02|1|1|20|19960113,,,,,,
60|57|25|20|Pretty Girl|JON B|1995-09-02|63|25|20|19960113,,,,,,
61|61|9|19|Brokenhearted|BRANDY|1995-09-09|37|9|20|19960113,,,,,,
62|64|62|6|East 1999|BONE THUGS-N-HARMONY|1995-12-09|94|62|13|19960113,,,,,,
63|65|18|17|Do You Sleep?|LISA LOEB & NINE STORIES|1995-09-23|47|18|20|19960113,,,,,,
64|67|59|7|When Love And Hate Collide|DEF LEPPARD|1995-12-02|70|58|14|19960113,,,,,,
65|58|17|16|I'll Be There For You / This House Is Not A Home|THE REMBRANDTS|1995-09-30|18|17|25|19960113,,,,,,
66|68|43|18|Come With Me|SHAI|1995-09-16|94|43|20|19960113,,,,,,
67|70|66|12|I Miss You|MONIFAH|1995-10-28|85|56|20|19960113,,,,,,
68|66|66|10|I Will Rememeber You|SARAH McLACHLAN|1995-11-11|94|65|20|19960113,,,,,,
69|72|65|9|Throw Your Hands Up|L.V.|1995-11-18|89|63|16|19960113,,,,,,
70|NEW|70|1|Visions Of A Sunset|SHAWN STOCKMAN|1996-01-13|70|45|15|19960113,,,,,,
71|69|45|20|Macarena (Bayside Boyx Mix)|LOS DEL RIO|1995-09-02|70|45|20|19960113,,,,,,
72|73|54|11|Hooked On You|SILK|1995-11-04|79|54|18|19960113,,,,,,
73|78|73|5|Just A Girl|NO DOUBT|1995-12-16|84|23|29|19960113,,,,,,
74|74|74|5|I'm Outta Here|SHANIA TWAIN|1995-12-16|94|74|8|19960113,,,,,,
75|75|63|10|Hurricane|THE CLICK|1995-11-11|63|63|14|19960113,,,,,,
76|71|60|11|Max-A-Million|SEXUAL HEALING|1995-11-04|81|60|20|19960113,,,,,,
77|77|77|4|It Matters To Me|FAITH HILL|1995-12-23|96|74|16|19960113,,,,,,
78|76|37|14|Incarcerated Scarfaces / Ice Cream|RAEKWON|1995-10-14|64|37|18|19960113,,,,,,
79|80|38|13|Ain't Nuthin' But A She Thing|SALT-N-PEPA|1995-10-21|54|38|15|19960113,,,,,,
80|79|55|13|Runnin'|THE PHARCYDE|1995-10-21|81|55|15|19960113,,,,,,
81|85|45|14|Throw Your Set In The Air|CYPRESS HILL|1995-10-14|53|45|18|19960113,,,,,,
82|83|71|8|Roselia|BETTER THAN EZRA|1995-11-25|94|71|12|19960113,,,,,,
83|82|58|14|Magic Carper Ride|MIGHTY DUB CATS|1995-10-14|90|58|20|19960113,,,,,,
84|86|84|2|Where Do U Want Me To Put It|SOLO|1996-01-06|86|50|18|19960113,,,,,,
85|87|85|3|Fu-Gee-La|FUGEES|1995-12-30|89|29|20|19960113,,,,,,
86|93|82|5|Beware Of My Crew|L.B.C. CREW|1995-12-16|92|75|20|19960113,,,,,,
87|94|87|2|Can't Really Be Gone|TIM McGRAW|1996-01-06|94|87|5|19960113,,,,,,
88|81|65|16|Boom Boom Boom|OUTHERE BROTHERS|1995-09-30|100|65|20|19960113,,,,,,
89|92|52|13|Automatic Lover|MC SAR & REAL McCOY|1995-10-21|67|52|19|19960113,,,,,,
90|91|69|12|We've Got It Going On|BACKSTREET BOYS|1995-10-28|97|69|22|19960113,,,,,,
91|90|27|19|Sentimental|DEBORAH COX|1995-09-09|89|27|20|19960113,,,,,,
92|89|72|15|Solitude|EDWIN McCAIN|1995-10-07|95|72|20|19960113,,,,,,
93|96|56|10|The Riddler|METHOD MAN|1995-11-11|56|56|11|19960113,,,,,,
94|88|65|16|A Mover La Colita|ARTIE THE 1 MAN PARTY|1995-09-30|69|65|19|19960113,,,,,,
