Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
5|5|3|9|Run Away|REAL McCOY|1995-03-11|30|3|20|19950506,,
6|4|2|18|Candy Rain|SOUL FOR REAL|1995-01-07|71|2|25|19950506,,
7|8|5|19|Strong Enough|SHERYL CROW|1994-12-31|81|5|26|19950506,,
8|10|8|12|I Believe|BLESSED UNION OF SOULS|1995-02-18|85|8|31|19950506,,
9|9|9|9|Dear Mama / Old School|2PAC|1995-03-11|31|9|20|19950506,,
10|38|10|2|Water Runs Dry|BOYZ II MEN|1995-04-29|38|2|28|19950506,,
11|11|1|21|Take A Bow|MADONNA|1994-12-17|45|1|30|19950506,,
12|22|12|4|Have You Ever Really Loved A Woman|BRYAN ADAMS|1995-04-15|66|1|24|19950506,,
13|7|6|17|Big Poppa / Warning|NOTORIOUS B.I.G.|1995-01-14|82|6|24|19950506,,
14|14|14|9|Believe|ELTON JOHN|1995-03-11|52|13|20|19950506,,
15|12|10|8|Keep Their Heads Ringin'|DR. DRE|1995-03-18|96|10|20|19950506,,
16|19|16|21|In The House Of Stone And Light|MARTIN PAGE|1994-12-17|87|14|35|19950506,,
17|15|10|31|Hold My Hand|HOOTIE AND THE BLOWFISH|1994-10-08|95|10|44|19950506,,
18|13|4|14|Baby|BRANDY|1995-02-04|60|4|20|19950506,,
19|16|16|15|Hold On|JAMIE WALTERS|1995-01-28|88|16|27|19950506,,
20|17|1|26|Creep|TLC|1994-11-12|71|1|32|19950506,,
21|18|5|36|You Gotta Be|DES'REE|1994-09-03|90|5|44|19950506,,
22|24|22|7|Ask Of You|RAPHAEL SAADIQ|1995-03-25|90|19|20|19950506,,
23|20|15|14|This Lil Game We Play|SUBWAY|1995-02-04|64|15|20|19950506,,
24|25|24|9|Let Her Cry|HOOTIE AND THE BLOWFISH|1995-03-11|90|9|35|19950506,,
25|27|16|12|Like The Way I Do / If I Wanted To|MELISSA ETHERIDGE|1995-02-18|25|16|20|19950506,,
26|26|26|11|I Live My Life For You|FIREHOUSE|1995-02-25|76|26|20|19950506,,
27|21|8|22|If You Love Me|BROWNSTONE|1994-12-10|79|8|27|19950506,,
28|28|28|9|Cotton Eye Joe|REDNEX|1995-03-11|94|25|23|19950506,,
29|35|29|5|Can't You See|TOTAL|1995-04-08|66|13|20|19950506,,
30|23|22|5|I'm Goin' Down|MARY J BLIGE|1995-04-08|42|22|14|19950506,,
31|31|31|9|No More I Love You's|ANNIE LENNOX|1995-03-11|78|23|21|19950506,,
32|32|32|4|Give It 2 You|DA BRAT|1995-04-15|77|26|18|19950506,,
33|41|33|6|Total Eclipse Of The Heart|NICKI FRENCH|1995-04-01|88|2|27|19950506,,
34|34|34|13|Dream About You / Funky Melody|STEVIE B|1995-02-11|76|29|23|19950506,,
35|29|3|37|Another Night|MC SAR & THE REAL McCOY|1994-08-27|77|3|45|19950506,,
36|37|36|7|Can't Stop Lovin' You|VAN HALEN|1995-03-25|75|30|20|19950506,,
37|30|21|11|Thank You|BOYZ II MEN|1995-02-25|73|21|20|19950506,,
38|33|1|25|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19950506,,
39|39|39|7|I'll Be Around|RAPPIN' 4-TAY feat. THE SPINNERS|1995-03-25|68|39|16|19950506,,
40|36|31|7|Tell Me When|HUMAN LEAGUE|1995-03-25|63|31|12|19950506,,
41|40|11|26|Rhythm Of The Night|CORONA|1994-11-12|84|11|27|19950506,,
42|51|42|8|Until The End Of Time|FOREIGNER|1995-03-18|89|42|16|19950506,,
43|43|43|6|Joy|BLACKSTREET|1995-04-01|79|43|13|19950506,,
44|45|4|32|Always|BON JOVI|1994-10-01|91|4|32|19950506,,
45|49|45|7|Run-Around|BLUES TRAVELLER|1995-03-25|80|8|49|19950506,,
46|47|8|40|I'm The Only Love|MELISSA ETHERIDGE|1994-08-06|96|8|40|19950506,,
47|54|47|6|Wonderful|ADAM ANT|1995-04-01|90|39|19|19950506,,
48|44|44|9|I'd Rather Be Alone|IV XAMPLE|1995-03-11|92|44|20|19950506,,
49|48|38|27|Get Ready For This|2 UNLIMITED|1994-11-05|85|38|27|19950506,,
50|56|50|6|Shy Guy|DIANA KING|1995-04-01|92|13|29|19950506,,
51|46|27|15|Everlasting Love|GLORIA ESTEFAN|1995-01-28|77|27|20|19950506,,
52|52|42|10|Mr. Personality|20 FINGERS feat GILLETTE|1995-03-04|84|42|18|19950506,,
53|57|53|8|Close To You|FUN FACTORY|1995-03-18|93|46|20|19950506,,
54|42|42|3|Bedtime Story|MADONNA|1995-04-22|74|42|7|19950506,,
55|69|55|2|Someone To Love|JON B featuring BABYFACE|1995-04-29|69|10|30|19950506,,
56|64|56|3|Freedom|VARIOUS ARTISTS|1995-04-22|72|45|13|19950506,,
57|82|57|2|Don't Take It Personal|MONICA|1995-04-29|82|2|29|19950506,,
58|53|53|10|Never Find Someone Like You|KEITH MARTIN|1995-03-04|85|53|16|19950506,,
59|55|51|4|Craziest|NAUGHTY BY NATURE|1995-04-15|84|51|10|19950506,,
60|61|60|7|Here And Now|LETTERS TO CLEO|1995-03-25|83|56|13|19950506,,
61|58|58|12|Think Of You|USHER|1995-02-18|94|58|19|19950506,,
62|60|54|13|Move It Like This|K7|1995-02-11|92|54|20|19950506,,
63|59|33|12|You Got It|BONNIE RAITT|1995-02-18|74|33|17|19950506,,
64|65|64|7|Connection|ELASTICA|1995-03-25|70|53|17|19950506,,
65|63|57|18|(She's Got) Skillz|ALL-4-ONE|1995-01-07|93|57|20|19950506,,
66|NEW|66|1|Every Little Thing I Do|SOUL FOR REAL|1995-05-06|66|17|26|19950506,,
67|67|67|6|Feel So High|DES'REE|1995-04-01|93|67|11|19950506,,
68|NEW|68|1|I'll Be There For You / You're All I Need To Get By|METHOD MAN / MARY J. BLIGE|1995-05-06|68|3|20|19950506,,
69|71|69|4|Crazy Love|BRIAN McKNIGHT|1995-04-15|88|45|20|19950506,,
70|75|70|2|Grapevyne|BROWNSTONE|1995-04-29|75|49|15|19950506,,
71|77|71|4|I Like|KUT KLOSE|1995-04-15|85|34|20|19950506,,
72|72|72|7|Lick It|20 FINGERS feat. ROULA|1995-03-25|92|72|15|19950506,,
73|66|53|10|For Your Love|STEVIE WONDER|1995-03-04|71|53|14|19950506,,
74|80|74|2|Strange Currencies|R.E.M.|1995-04-29|80|47|15|19950506,,
75|62|17|12|If You Think You're Lonely Now|K-CI HAILEY OF JODECI|1995-02-18|52|17|16|19950506,,
76|70|54|11|Brooklyn Zoo|OL' DIRTY BASTARD|1995-02-25|65|54|16|19950506,,
77|68|68|6|Keeper Of The Stars|TRACY BYRD|1995-04-01|95|68|7|19950506,,
78|84|78|2|Secret Garden|BRUCE SPRINGSTEEN|1995-04-29|84|63|7|19950506,,
79|73|41|11|Foe Tha Love Of $|BONE THUGS-N-HARMONY featuring EAZY-E|1995-02-25|48|41|14|19950506,,
80|74|69|14|Fat Boy|MAX-A-MILLION|1995-02-04|89|69|20|19950506,,
81|76|71|11|1-Luv|E-40|1995-02-25|92|71|14|19950506,,
82|90|82|2|The I.N.C. Ride|MASTA ACE INCORPORATED|1995-04-29|90|69|16|19950506,,
83|96|83|2|I Wish|SKEE-LO|1995-04-29|96|13|27|19950506,,
84|92|84|4|Move It To The Rhythm|TECHNOTRONIC|1995-04-15|94|83|7|19950506,,
85|83|77|13|Rodeo|95 SOUTH|1995-02-11|89|77|18|19950506,,
86|81|81|6|Safe And Sound|DJ QUIK|1995-04-01|98|81|10|19950506,,
87|89|87|6|Your Loving Arms|BILLIE RAY MARTIN|1995-04-01|91|87|10|19950506,,
88|78|38|19|Get Down|CRAIG MACK|1994-12-31|73|38|20|19950506,,
89|79|67|3|Baby It's You|BEATLES|1995-04-22|67|67|4|19950506,,
90|95|90|2|It's Good To Be King|TOM PETTY|1995-04-29|95|68|8|19950506,,
91|91|91|3|Emotions|H-TOWN|1995-04-22|92|51|15|19950506,,
92|94|85|3|Universal Heartbeat|JULIANA HATFIELD|1995-04-22|85|84|6|19950506,,
93|86|84|5|So Help Me Girl|JOE DIFFIE|1995-04-08|97|84|7|19950506,,
94|85|62|4|Come Back|LONDONBEAT|1995-04-15|62|62|5|19950506,,
95|NEW|95|1|The Way That You Love Me|VANESSA WILLIAMS|1995-05-06|95|67|7|19950506,,
96|NEW|96|1|Freak Me Baby|DIS'N'DAT|1995-05-06|96|60|18|19950506,,
97|93|71|10|Get Lifted|KEITH MURRAY|1995-03-04|83|71|10|19950506,,
98|NEW|98|1|Rainy Days|GENERAL PUBLIC|1995-05-06|98|93|3|19950506,,
99|88|81|9|Let's Get It On|SHABBA RANKS|1995-03-11|97|81|9|19950506,,
100|87|57|14|Tour|CAPLETON|1995-02-04|62|57|14|19950506,,
1|1|1|10|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950429,,
2|2|2|9|Red Light Special|TLC|1995-03-04|39|2|22|19950429,,
3|4|3|12|Freak Like Me|ADINA HOWARD|1995-02-11|54|2|30|19950429,,
4|3|2|17|Candy Rain|SOUL FOR REAL|1995-01-07|71|2|25|19950429,,
5|5|3|8|Run Away|REAL McCOY|1995-03-11|30|3|20|19950429,,
6|8|6|14|I Know|DIONNE FARRIS|1995-01-28|61|4|38|19950429,,
7|7|6|16|Big Poppa / Warning|NOTORIOUS B.I.G.|1995-01-14|82|6|24|19950429,,
8|9|5|18|Strong Enough|SHERYL CROW|1994-12-31|81|5|26|19950429,,
9|13|9|8|Dear Mama / Old School|2PAC|1995-03-11|31|9|20|19950429,,
10|14|10|11|I Believe|BLESSED UNION OF SOULS|1995-02-18|85|8|31|19950429,,
11|6|1|20|Take A Bow|MADONNA|1994-12-17|45|1|30|19950429,,
12|10|10|7|Keep Their Heads Ringin'|DR. DRE|1995-03-18|96|10|20|19950429,,
13|12|4|13|Baby|BRANDY|1995-02-04|60|4|20|19950429,,
14|16|14|8|Believe|ELTON JOHN|1995-03-11|52|13|20|19950429,,
15|20|10|30|Hold My Hand|HOOTIE AND THE BLOWFISH|1994-10-08|95|10|44|19950429,,
16|21|16|14|Hold On|JAMIE WALTERS|1995-01-28|88|16|27|19950429,,
17|11|1|25|Creep|TLC|1994-11-12|71|1|32|19950429,,
18|15|5|35|You Gotta Be|DES'REE|1994-09-03|90|5|44|19950429,,
19|19|19|20|In The House Of Stone And Light|MARTIN PAGE|1994-12-17|87|14|35|19950429,,
20|18|15|13|This Lil Game We Play|SUBWAY|1995-02-04|64|15|20|19950429,,
21|17|8|21|If You Love Me|BROWNSTONE|1994-12-10|79|8|27|19950429,,
22|33|22|3|Have You Ever Really Loved A Woman|BRYAN ADAMS|1995-04-15|66|1|24|19950429,,
23|22|22|4|I'm Goin' Down|MARY J BLIGE|1995-04-08|42|22|14|19950429,,
24|25|24|6|Ask Of You|RAPHAEL SAADIQ|1995-03-25|90|19|20|19950429,,
25|30|25|8|Let Her Cry|HOOTIE AND THE BLOWFISH|1995-03-11|90|9|35|19950429,,
26|26|26|10|I Live My Life For You|FIREHOUSE|1995-02-25|76|26|20|19950429,,
27|23|16|11|Like The Way I Do / If I Wanted To|MELISSA ETHERIDGE|1995-02-18|25|16|20|19950429,,
28|28|28|8|Cotton Eye Joe|REDNEX|1995-03-11|94|25|23|19950429,,
29|24|3|36|Another Night|MC SAR & THE REAL McCOY|1994-08-27|77|3|45|19950429,,
30|27|21|10|Thank You|BOYZ II MEN|1995-02-25|73|21|20|19950429,,
31|32|31|8|No More I Love You's|ANNIE LENNOX|1995-03-11|78|23|21|19950429,,
32|40|32|3|Give It 2 You|DA BRAT|1995-04-15|77|26|18|19950429,,
33|29|1|24|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19950429,,
34|34|34|12|Dream About You / Funky Melody|STEVIE B|1995-02-11|76|29|23|19950429,,
35|36|35|4|Can't You See|TOTAL|1995-04-08|66|13|20|19950429,,
36|31|31|6|Tell Me When|HUMAN LEAGUE|1995-03-25|63|31|12|19950429,,
37|37|37|6|Can't Stop Lovin' You|VAN HALEN|1995-03-25|75|30|20|19950429,,
38|NEW|38|1|Water Runs Dry|BOYZ II MEN|1995-04-29|38|2|28|19950429,,
39|41|39|6|I'll Be Around|RAPPIN' 4-TAY feat. THE SPINNERS|1995-03-25|68|39|16|19950429,,
40|35|11|25|Rhythm Of The Night|CORONA|1994-11-12|84|11|27|19950429,,
41|59|41|5|Total Eclipse Of The Heart|NICKI FRENCH|1995-04-01|88|2|27|19950429,,
42|74|42|2|Bedtime Story|MADONNA|1995-04-22|74|42|7|19950429,,
43|43|43|5|Joy|BLACKSTREET|1995-04-01|79|43|13|19950429,,
44|45|44|8|I'd Rather Be Alone|IV XAMPLE|1995-03-11|92|44|20|19950429,,
45|38|4|31|Always|BON JOVI|1994-10-01|91|4|32|19950429,,
46|39|27|14|Everlasting Love|GLORIA ESTEFAN|1995-01-28|77|27|20|19950429,,
47|42|8|39|I'm The Only Love|MELISSA ETHERIDGE|1994-08-06|96|8|40|19950429,,
48|44|38|26|Get Ready For This|2 UNLIMITED|1994-11-05|85|38|27|19950429,,
49|57|49|6|Run-Around|BLUES TRAVELLER|1995-03-25|80|8|49|19950429,,
50|46|13|22|You Don't Know How It Feels|TOM PETTY|1994-12-03|69|13|22|19950429,,
51|53|51|7|Until The End Of Time|FOREIGNER|1995-03-18|89|42|16|19950429,,
52|52|42|9|Mr. Personality|20 FINGERS feat GILLETTE|1995-03-04|84|42|18|19950429,,
53|55|53|9|Never Find Someone Like You|KEITH MARTIN|1995-03-04|85|53|16|19950429,,
54|60|54|5|Wonderful|ADAM ANT|1995-04-01|90|39|19|19950429,,
55|51|51|3|Craziest|NAUGHTY BY NATURE|1995-04-15|84|51|10|19950429,,
56|63|56|5|Shy Guy|DIANA KING|1995-04-01|92|13|29|19950429,,
57|62|57|7|Close To You|FUN FACTORY|1995-03-18|93|46|20|19950429,,
58|58|58|11|Think Of You|USHER|1995-02-18|94|58|19|19950429,,
59|48|33|11|You Got It|BONNIE RAITT|1995-02-18|74|33|17|19950429,,
60|54|54|12|Move It Like This|K7|1995-02-11|92|54|20|19950429,,
61|65|61|6|Here And Now|LETTERS TO CLEO|1995-03-25|83|56|13|19950429,,
62|56|17|11|If You Think You're Lonely Now|K-CI HAILEY OF JODECI|1995-02-18|52|17|16|19950429,,
63|64|57|17|(She's Got) Skillz|ALL-4-ONE|1995-01-07|93|57|20|19950429,,
64|72|64|2|Freedom|VARIOUS ARTISTS|1995-04-22|72|45|13|19950429,,
65|69|65|6|Connection|ELASTICA|1995-03-25|70|53|17|19950429,,
66|61|53|9|For Your Love|STEVIE WONDER|1995-03-04|71|53|14|19950429,,
67|68|67|5|Feel So High|DES'REE|1995-04-01|93|67|11|19950429,,
68|78|68|5|Keeper Of The Stars|TRACY BYRD|1995-04-01|95|68|7|19950429,,
69|NEW|69|1|Someone To Love|JON B featuring BABYFACE|1995-04-29|69|10|30|19950429,,
70|70|54|10|Brooklyn Zoo|OL' DIRTY BASTARD|1995-02-25|65|54|16|19950429,,
71|79|71|3|Crazy Love|BRIAN McKNIGHT|1995-04-15|88|45|20|19950429,,
72|77|72|6|Lick It|20 FINGERS feat. ROULA|1995-03-25|92|72|15|19950429,,
73|66|41|10|Foe Tha Love Of $|BONE THUGS-N-HARMONY featuring EAZY-E|1995-02-25|48|41|14|19950429,,
74|76|69|13|Fat Boy|MAX-A-MILLION|1995-02-04|89|69|20|19950429,,
75|NEW|75|1|Grapevyne|BROWNSTONE|1995-04-29|75|49|15|19950429,,
76|73|71|10|1-Luv|E-40|1995-02-25|92|71|14|19950429,,
77|81|77|3|I Like|KUT KLOSE|1995-04-15|85|34|20|19950429,,
78|75|38|18|Get Down|CRAIG MACK|1994-12-31|73|38|20|19950429,,
79|67|67|2|Baby It's You|BEATLES|1995-04-22|67|67|4|19950429,,
80|NEW|80|1|Strange Currencies|R.E.M.|1995-04-29|80|47|15|19950429,,
81|83|81|5|Safe And Sound|DJ QUIK|1995-04-01|98|81|10|19950429,,
82|NEW|82|1|Don't Take It Personal|MONICA|1995-04-29|82|2|29|19950429,,
83|82|77|12|Rodeo|95 SOUTH|1995-02-11|89|77|18|19950429,,
84|NEW|84|1|Secret Garden|BRUCE SPRINGSTEEN|1995-04-29|84|63|7|19950429,,
85|71|62|3|Come Back|LONDONBEAT|1995-04-15|62|62|5|19950429,,
86|84|84|4|So Help Me Girl|JOE DIFFIE|1995-04-08|97|84|7|19950429,,
87|80|57|13|Tour|CAPLETON|1995-02-04|62|57|14|19950429,,
88|91|81|8|Let's Get It On|SHABBA RANKS|1995-03-11|97|81|9|19950429,,
89|89|89|5|Your Loving Arms|BILLIE RAY MARTIN|1995-04-01|91|87|10|19950429,,
90|NEW|90|1|The I.N.C. Ride|MASTA ACE INCORPORATED|1995-04-29|90|69|16|19950429,,
91|92|91|2|Emotions|H-TOWN|1995-04-22|92|51|15|19950429,,
92|98|92|3|Move It To The Rhythm|TECHNOTRONIC|1995-04-15|94|83|7|19950429,,
93|86|71|9|Get Lifted|KEITH MURRAY|1995-03-04|83|71|10|19950429,,
94|85|85|2|Universal Heartbeat|JULIANA HATFIELD|1995-04-22|85|84|6|19950429,,
95|NEW|95|1|It's Good To Be King|TOM PETTY|1995-04-29|95|68|8|19950429,,
96|NEW|96|1|I Wish|SKEE-LO|1995-04-29|96|13|27|19950429,,
97|93|55|20|She Don't Use Jelly|FLAMING LIPS|1994-12-17|91|55|20|19950429,,
98|88|59|10|Shook Ones|MOBB DEEP|1995-02-25|66|59|10|19950429,,
99|95|95|2|Love The One You're With|LUTHER VANDROSS|1995-04-22|95|95|2|19950429,,
100|87|87|2|Come On|BARRY WHITE|1995-04-22|87|87|2|19950429,,
1|1|1|9|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950422,,
2|2|2|8|Red Light Special|TLC|1995-03-04|39|2|22|19950422,,
3|3|2|16|Candy Rain|SOUL FOR REAL|1995-01-07|71|2|25|19950422,,
4|6|4|11|Freak Like Me|ADINA HOWARD|1995-02-11|54|2|30|19950422,,
5|5|3|7|Run Away|REAL McCOY|1995-03-11|30|3|20|19950422,,
6|4|1|19|Take A Bow|MADONNA|1994-12-17|45|1|30|19950422,,
7|8|6|15|Big Poppa / Warning|NOTORIOUS B.I.G.|1995-01-14|82|6|24|19950422,,
8|9|8|13|I Know|DIONNE FARRIS|1995-01-28|61|4|38|19950422,,
9|7|5|17|Strong Enough|SHERYL CROW|1994-12-31|81|5|26|19950422,,
10|18|10|6|Keep Their Heads Ringin'|DR. DRE|1995-03-18|96|10|20|19950422,,
11|10|1|24|Creep|TLC|1994-11-12|71|1|32|19950422,,
12|11|4|12|Baby|BRANDY|1995-02-04|60|4|20|19950422,,
13|14|13|7|Dear Mama / Old School|2PAC|1995-03-11|31|9|20|19950422,,
14|16|14|10|I Believe|BLESSED UNION OF SOULS|1995-02-18|85|8|31|19950422,,
15|12|5|34|You Gotta Be|DES'REE|1994-09-03|90|5|44|19950422,,
16|17|16|7|Believe|ELTON JOHN|1995-03-11|52|13|20|19950422,,
17|13|8|20|If You Love Me|BROWNSTONE|1994-12-10|79|8|27|19950422,,
18|15|15|12|This Lil Game We Play|SUBWAY|1995-02-04|64|15|20|19950422,,
19|19|19|19|In The House Of Stone And Light|MARTIN PAGE|1994-12-17|87|14|35|19950422,,
20|20|10|29|Hold My Hand|HOOTIE AND THE BLOWFISH|1994-10-08|95|10|44|19950422,,
21|23|21|13|Hold On|JAMIE WALTERS|1995-01-28|88|16|27|19950422,,
22|24|22|3|I'm Goin' Down|MARY J BLIGE|1995-04-08|42|22|14|19950422,,
23|22|16|10|Like The Way I Do / If I Wanted To|MELISSA ETHERIDGE|1995-02-18|25|16|20|19950422,,
24|21|3|35|Another Night|MC SAR & THE REAL McCOY|1994-08-27|77|3|45|19950422,,
25|29|25|5|Ask Of You|RAPHAEL SAADIQ|1995-03-25|90|19|20|19950422,,
26|27|26|9|I Live My Life For You|FIREHOUSE|1995-02-25|76|26|20|19950422,,
27|26|21|9|Thank You|BOYZ II MEN|1995-02-25|73|21|20|19950422,,
28|28|28|7|Cotton Eye Joe|REDNEX|1995-03-11|94|25|23|19950422,,
29|25|1|23|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19950422,,
30|37|30|7|Let Her Cry|HOOTIE AND THE BLOWFISH|1995-03-11|90|9|35|19950422,,
31|31|31|5|Tell Me When|HUMAN LEAGUE|1995-03-25|63|31|12|19950422,,
32|34|32|7|No More I Love You's|ANNIE LENNOX|1995-03-11|78|23|21|19950422,,
33|66|33|2|Have You Ever Really Loved A Woman|BRYAN ADAMS|1995-04-15|66|1|24|19950422,,
34|35|34|11|Dream About You / Funky Melody|STEVIE B|1995-02-11|76|29|23|19950422,,
35|30|11|24|Rhythm Of The Night|CORONA|1994-11-12|84|11|27|19950422,,
36|44|36|3|Can't You See|TOTAL|1995-04-08|66|13|20|19950422,,
37|38|37|5|Can't Stop Lovin' You|VAN HALEN|1995-03-25|75|30|20|19950422,,
38|32|4|30|Always|BON JOVI|1994-10-01|91|4|32|19950422,,
39|33|27|13|Everlasting Love|GLORIA ESTEFAN|1995-01-28|77|27|20|19950422,,
40|77|40|2|Give It 2 You|DA BRAT|1995-04-15|77|26|18|19950422,,
41|59|41|5|I'll Be Around|RAPPIN' 4-TAY feat. THE SPINNERS|1995-03-25|68|39|16|19950422,,
42|39|8|38|I'm The Only Love|MELISSA ETHERIDGE|1994-08-06|96|8|40|19950422,,
43|48|43|4|Joy|BLACKSTREET|1995-04-01|79|43|13|19950422,,
44|47|38|25|Get Ready For This|2 UNLIMITED|1994-11-05|85|38|27|19950422,,
45|51|45|7|I'd Rather Be Alone|IV XAMPLE|1995-03-11|92|44|20|19950422,,
46|41|13|21|You Don't Know How It Feels|TOM PETTY|1994-12-03|69|13|22|19950422,,
47|45|20|22|Every Day Of The Week|JADE|1994-11-26|53|20|22|19950422,,
48|43|33|10|You Got It|BONNIE RAITT|1995-02-18|74|33|17|19950422,,
49|36|8|32|Sukiyaki|4PM|1994-09-17|90|8|32|19950422,,
50|46|7|27|Before I Let You Go|BLACKSTREET|1994-10-22|94|7|27|19950422,,
51|84|51|2|Craziest|NAUGHTY BY NATURE|1995-04-15|84|51|10|19950422,,
52|42|42|8|Mr. Personality|20 FINGERS feat GILLETTE|1995-03-04|84|42|18|19950422,,
53|53|53|6|Until The End Of Time|FOREIGNER|1995-03-18|89|42|16|19950422,,
54|54|54|11|Move It Like This|K7|1995-02-11|92|54|20|19950422,,
55|55|55|8|Never Find Someone Like You|KEITH MARTIN|1995-03-04|85|53|16|19950422,,
56|40|17|10|If You Think You're Lonely Now|K-CI HAILEY OF JODECI|1995-02-18|52|17|16|19950422,,
57|61|57|5|Run-Around|BLUES TRAVELLER|1995-03-25|80|8|49|19950422,,
58|58|58|10|Think Of You|USHER|1995-02-18|94|58|19|19950422,,
59|72|59|4|Total Eclipse Of The Heart|NICKI FRENCH|1995-04-01|88|2|27|19950422,,
60|68|60|4|Wonderful|ADAM ANT|1995-04-01|90|39|19|19950422,,
61|56|53|8|For Your Love|STEVIE WONDER|1995-03-04|71|53|14|19950422,,
62|63|62|6|Close To You|FUN FACTORY|1995-03-18|93|46|20|19950422,,
63|69|63|4|Shy Guy|DIANA KING|1995-04-01|92|13|29|19950422,,
64|60|57|16|(She's Got) Skillz|ALL-4-ONE|1995-01-07|93|57|20|19950422,,
65|65|65|5|Here And Now|LETTERS TO CLEO|1995-03-25|83|56|13|19950422,,
66|57|41|9|Foe Tha Love Of $|BONE THUGS-N-HARMONY featuring EAZY-E|1995-02-25|48|41|14|19950422,,
67|NEW|67|1|Baby It's You|BEATLES|1995-04-22|67|67|4|19950422,,
68|73|68|4|Feel So High|DES'REE|1995-04-01|93|67|11|19950422,,
69|70|67|5|Connection|ELASTICA|1995-03-25|70|53|17|19950422,,
70|67|54|9|Brooklyn Zoo|OL' DIRTY BASTARD|1995-02-25|65|54|16|19950422,,
71|62|62|2|Come Back|LONDONBEAT|1995-04-15|62|62|5|19950422,,
72|NEW|72|1|Freedom|VARIOUS ARTISTS|1995-04-22|72|45|13|19950422,,
73|71|71|9|1-Luv|E-40|1995-02-25|92|71|14|19950422,,
74|NEW|74|1|Bedtime Story|MADONNA|1995-04-22|74|42|7|19950422,,
75|64|38|17|Get Down|CRAIG MACK|1994-12-31|73|38|20|19950422,,
76|76|69|12|Fat Boy|MAX-A-MILLION|1995-02-04|89|69|20|19950422,,
77|81|77|5|Lick It|20 FINGERS feat. ROULA|1995-03-25|92|72|15|19950422,,
78|80|78|4|Keeper Of The Stars|TRACY BYRD|1995-04-01|95|68|7|19950422,,
79|88|79|2|Crazy Love|BRIAN McKNIGHT|1995-04-15|88|45|20|19950422,,
80|74|57|12|Tour|CAPLETON|1995-02-04|62|57|14|19950422,,
81|85|81|2|I Like|KUT KLOSE|1995-04-15|85|34|20|19950422,,
82|78|77|11|Rodeo|95 SOUTH|1995-02-11|89|77|18|19950422,,
83|95|83|4|Safe And Sound|DJ QUIK|1995-04-01|98|81|10|19950422,,
84|89|84|3|So Help Me Girl|JOE DIFFIE|1995-04-08|97|84|7|19950422,,
85|NEW|85|1|Universal Heartbeat|JULIANA HATFIELD|1995-04-22|85|84|6|19950422,,
86|82|71|8|Get Lifted|KEITH MURRAY|1995-03-04|83|71|10|19950422,,
87|NEW|87|1|Come On|BARRY WHITE|1995-04-22|87|87|2|19950422,,
88|75|59|9|Shook Ones|MOBB DEEP|1995-02-25|66|59|10|19950422,,
89|98|89|4|Your Loving Arms|BILLIE RAY MARTIN|1995-04-01|91|87|10|19950422,,
90|83|54|12|Mad Izm|CHANNEL LIVE|1995-02-04|75|54|12|19950422,,
91|87|81|7|Let's Get It On|SHABBA RANKS|1995-03-11|97|81|9|19950422,,
92|NEW|92|1|Emotions|H-TOWN|1995-04-22|92|51|15|19950422,,
93|79|55|19|She Don't Use Jelly|FLAMING LIPS|1994-12-17|91|55|20|19950422,,
94|90|74|7|People Don't Believe|SCARFACE|1995-03-11|83|74|7|19950422,,
95|NEW|95|1|Love The One You're With|LUTHER VANDROSS|1995-04-22|95|95|2|19950422,,
96|92|72|13|Dreamer|LIVIN' JOY|1995-01-28|80|72|13|19950422,,
97|96|62|18|Promise Me|LIL' SUZY|1994-12-24|93|62|18|19950422,,
98|94|94|2|Move It To The Rhythm|TECHNOTRONIC|1995-04-15|94|83|7|19950422,,
99|86|51|20|Kitty Kitty|69 BOYZ|1994-12-10|83|51|20|19950422,,
100|91|19|14|Bang And Blame|R.E.M.|1995-01-21|30|19|14|19950422,,
1|6|1|8|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950415,,
2|4|2|7|Red Light Special|TLC|1995-03-04|39|2|22|19950415,,
3|2|2|15|Candy Rain|SOUL FOR REAL|1995-01-07|71|2|25|19950415,,
4|1|1|18|Take A Bow|MADONNA|1994-12-17|45|1|30|19950415,,
5|3|3|6|Run Away|REAL McCOY|1995-03-11|30|3|20|19950415,,
6|12|6|10|Freak Like Me|ADINA HOWARD|1995-02-11|54|2|30|19950415,,
7|5|5|16|Strong Enough|SHERYL CROW|1994-12-31|81|5|26|19950415,,
8|10|6|14|Big Poppa / Warning|NOTORIOUS B.I.G.|1995-01-14|82|6|24|19950415,,
9|9|9|12|I Know|DIONNE FARRIS|1995-01-28|61|4|38|19950415,,
10|7|1|23|Creep|TLC|1994-11-12|71|1|32|19950415,,
11|8|4|11|Baby|BRANDY|1995-02-04|60|4|20|19950415,,
12|11|5|33|You Gotta Be|DES'REE|1994-09-03|90|5|44|19950415,,
