Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
78|71|40|17|Go On|GEORGE STRAIT|2000-08-26|71|40|19|20001216,,,,,,
79|76|76|9|My Love Goes On And On|CHRIS CAGLE|2000-10-21|99|76|11|20001216,,,,,,
80|92|80|5|Meanwhile Back At The Ranch|CLARK FAMILY EXPERIENCE|2000-11-18|87|80|12|20001216,,,,,,
81|68|68|3|If I Am|NINE DAYS|2000-12-02|68|68|5|20001216,,,,,,
82|93|82|3|South Side|MOBY|2000-12-02|94|14|32|20001216,,,,,,
83|87|70|14|My Baby You|MARC ANTHONY|2000-09-16|82|70|20|20001216,,,,,,
84|66|2|18|Give Me Just One Night (Una Noche)|98 DEGREES|2000-08-19|51|2|20|20001216,,,,,,
85|84|33|19|It's My Life|BON JOVI|2000-08-12|64|33|20|20001216,,,,,,
86|77|75|4|How Many Licks|LIL' KIM featuring SISQO|2000-11-25|79|75|6|20001216,,,,,,
87|94|42|17|Kiss This|AARON TIPPIN|2000-08-26|74|42|20|20001216,,,,,,
88|81|71|15|Can't Fight The Moonlight|LeANN RIMES|2000-09-09|82|71|20|20001216,,,,,,
89|88|88|6|Oklahoma|BILLY GILMAN|2000-11-11|94|63|13|20001216,,,,,,
90|80|20|18|Bounce With Me|LIL BOW WOW featuring XSCAPE|2000-08-19|48|20|19|20001216,,,,,,
91|85|71|14|That's The Kind Of Mood I'm In|PATTY LOVELESS|2000-09-16|98|71|14|20001216,,,,,,
92|95|83|10|What Means The World To You|CAM'RON|2000-10-14|94|83|10|20001216,,,,,,
93|79|60|7|Pop Ya Collar|USHER|2000-11-04|68|60|7|20001216,,,,,,
94|91|91|6|Do You|FUNKMASTER FLEX featuring DMX|2000-11-11|92|91|7|20001216,,,,,,
95|89|80|13|You Won't Be Lonely Now|BILLY RAY CYRUS|2000-09-23|97|80|13|20001216,,,,,,
96|NEW|96|1|Is That Your Chick|MEMPHIS BLEEK feat JAY-Z & MISSY ELLIOTT|2000-12-16|96|68|13|20001216,,,,,,
97|83|83|8|Straight Up|CHANTE MOORE|2000-10-28|98|83|9|20001216,,,,,,
98|98|98|3|Spanish Guitar|TONI BRAXTON|2000-12-02|98|98|3|20001216,,,,,,
99|NEW|99|1|Could It Be|JAHEIM|2000-12-16|99|26|20|20001216,,,,,,
100|96|57|15|Bad Boyz|SHYNE featuring BARRINGTON LEVY|2000-09-09|94|57|15|20001216,,,,,,
1|1|1|12|Independent Women Part I|DESTINY'S CHILD|2000-09-23|78|1|28|20001209,,,,,,
2|2|2|17|Case Of The Ex (Whatcha Gonna Do)|MYA|2000-08-19|72|2|30|20001209,,,,,,
3|3|1|31|With Arms Wide Open|CREED|2000-05-13|84|1|47|20001209,,,,,,
4|7|4|14|Gotta Tell You|SAMANTHA MUMBA|2000-09-09|85|4|22|20001209,,,,,,
5|4|3|36|Kryptonite|3 DOORS DOWN|2000-04-08|81|3|53|20001209,,,,,,
6|5|5|11|This I Promise You|'N SYNC|2000-09-30|68|5|26|20001209,,,,,,
"7|10|7|6|It Wasn't Me|SHAGGY featuring RICARDO ""RIKROK"" DUCENT|2000-11-04|57|1|25|20001209",,,,,,
8|6|4|18|Most Girls|PINK|2000-08-12|85|4|27|20001209,,,,,,
9|8|8|12|The Way You Love Me|FAITH HILL|2000-09-23|46|6|36|20001209,,,,,,
10|9|9|9|Shape Of My Heart|BACKSTREET BOYS|2000-10-14|39|9|20|20001209,,,,,,
11|18|11|11|He Loves You Not|DREAM|2000-09-30|99|2|28|20001209,,,,,,
12|21|12|5|Ms. Jackson|OUTKAST|2000-11-11|55|1|23|20001209,,,,,,
13|13|13|20|Dance With Me|DEBELAH MORGAN|2000-07-29|91|8|29|20001209,,,,,,
14|19|14|7|I Just Wanna Love You (Give It 2 Me)|JAY-Z|2000-10-28|58|11|21|20001209,,,,,,
15|20|15|8|If You're Gone|MATCHBOX TWENTY|2000-10-21|52|5|42|20001209,,,,,,
16|11|1|18|Music|MADONNA|2000-08-12|41|1|24|20001209,,,,,,
17|14|11|13|Between Me And You|JA RULE featuring CHRISTINA MILIAN|2000-09-16|85|11|20|20001209,,,,,,
18|16|16|10|E.I.|NELLY|2000-10-07|71|15|20|20001209,,,,,,
19|15|15|14|Pinch Me|BARENAKED LADIES|2000-09-09|77|15|21|20001209,,,,,,
20|12|12|10|She Bangs|RICKY MARTIN|2000-10-07|38|12|18|20001209,,,,,,
21|17|17|11|I Wish|R KELLY|2000-09-30|71|14|22|20001209,,,,,,
22|25|22|11|What's Your Fantasy|LUDACRIS featuring SHAWNA|2000-09-30|89|21|22|20001209,,,,,,
23|22|1|19|Come On Over (All I Want Is You)|CHRISTINA AGUILERA|2000-08-05|57|1|21|20001209,,,,,,
24|23|5|24|No More|RUFF ENDZ|2000-07-01|76|5|26|20001209,,,,,,
25|26|24|19|Don't Think I'm Not|KANDI|2000-08-05|66|24|24|20001209,,,,,,
26|29|6|17|Bag Lady|ERYKAH BADU|2000-08-19|67|6|20|20001209,,,,,,
27|28|1|33|Bent|MATCHBOX 20|2000-04-29|60|1|39|20001209,,,,,,
28|33|28|6|Crazy For This Girl|EVAN AND JARON|2000-11-04|58|15|23|20001209,,,,,,
29|27|27|17|Best Of Intentions|TRAVIS TRITT|2000-08-19|97|27|22|20001209,,,,,,
30|24|13|18|Shake Ya Ass|MYSTIKAL|2000-08-12|97|13|20|20001209,,,,,,
31|36|31|8|My Next Thirty Years|TIM McGRAW|2000-10-21|73|27|20|20001209,,,,,,
32|31|1|25|Incomplete|SISQO|2000-06-24|77|1|26|20001209,,,,,,
33|39|33|6|My First Love|AVANT featuring KETARA WYATT|2000-11-04|70|26|20|20001209,,,,,,
34|34|34|9|We Danced|BRAD PAISLEY|2000-10-14|71|29|20|20001209,,,,,,
35|30|3|31|Jumpin', Jumpin'|DESTINY'S CHILD|2000-05-13|74|3|32|20001209,,,,,
36|37|7|33|(Hot S**t) Country Grammar|NELLY|2000-04-29|100|7|34|20001209,,,,,,
37|32|23|16|You're A God|VERTICAL HORIZON|2000-08-26|64|23|21|20001209,,,,,,
38|42|38|10|911|WYCLEF JEAN featuring MARY J. BLIGE|2000-10-07|77|38|19|20001209,,,,,,
39|48|39|4|Again|LENNY KRAVITZ|2000-11-18|72|4|32|20001209,,,,,,
40|41|40|10|Without You|DIXIE CHICKS|2000-10-07|80|31|20|20001209,,,,,,
41|44|41|9|Just Friends (Sunny)|MUSIQ|2000-10-14|89|31|20|20001209,,,,,,
42|40|40|10|Beautiful Day|U2|2000-10-07|75|21|25|20001209,,,,,,
43|35|35|11|Just Another Day In Paradise|PHIL VASSAR|2000-09-30|81|35|20|20001209,,,,,,
44|46|44|8|Born To Fly|SARA EVANS|2000-10-21|77|34|20|20001209,,,,,,
45|38|22|23|Faded|SOULDECISION featuring THRUST|2000-07-08|94|22|24|20001209,,,,,,
46|NEW|46|1|Love Don't Cost A Thing|JENNIFER LOPEZ|2000-12-09|46|3|21|20001209,,,,,,
47|47|47|8|I Lost It|KENNY CHESNEY|2000-10-21|75|34|20|20001209,,,,,,
48|86|48|2|The Itch|VITAMIN C|2000-12-02|86|45|9|20001209,,,,,,
49|50|49|6|www.memory|ALAN JACKSON|2000-11-04|75|45|15|20001209,,,,,,
50|45|35|14|The Little Girl|JOHN MICHAEL MONTGOMERY|2000-09-09|81|35|20|20001209,,,,,,
51|51|51|6|Stan|EMINEM featuring DIDO|2000-11-04|78|51|15|20001209,,,,,,
52|53|52|7|Hemorrhage (In My Hands)|FUEL|2000-10-28|77|30|22|20001209,,,,,,
53|65|53|3|So In Love With Two|MIKAILA|2000-11-25|96|25|16|20001209,,,,,,
54|43|14|13|Liar|PROFYLE|2000-09-16|52|14|20|20001209,,,,,,
55|70|55|2|Stronger|BRITNEY SPEARS|2000-12-02|70|11|15|20001209,,,,,,
56|58|56|4|Tell Her|LONESTAR|2000-11-18|75|39|20|20001209,,,,,,
57|52|52|15|Feels Like Love|VINCE GILL|2000-09-02|82|52|18|20001209,,,,,,
58|60|58|6|No More (Baby I'ma Do Right)|3LW|2000-11-04|96|23|25|20001209,,,,,,
59|55|55|8|Loser|3 DOORS DOWN|2000-10-21|76|55|20|20001209,,,,,,
60|54|54|8|Girls Dem Sugar|BEENIE MAN featuring MYA|2000-10-21|72|54|15|20001209,,,,,,
61|63|61|3|Emotional|CARL THOMAS|2000-11-25|77|47|20|20001209,,,,,,
62|NEW|62|1|My Everything|98 DEGREES|2000-12-09|62|34|20|20001209,,,,,,
63|59|57|16|Open My Heart|YOLANDA ADAMS|2000-08-26|76|57|20|20001209,,,,,,
64|64|64|12|You Should've Told Me|KELLY PRICE|2000-09-23|91|64|20|20001209,,,,,,
65|66|65|5|Rollin'|LIMP BIZKIT|2000-11-11|77|65|17|20001209,,,,,,
66|67|2|17|Give Me Just One Night (Una Noche)|98 DEGREES|2000-08-19|51|2|20|20001209,,,,,,
67|77|67|2|Burn|JO DEE MESSINA|2000-12-02|77|42|20|20001209,,,,,,
68|68|68|2|If I Am|NINE DAYS|2000-12-02|68|68|5|20001209,,,,,,
69|NEW|69|1|Crazy|K-CI & JOJO|2000-12-09|69|11|25|20001209,,,,,,
70|71|70|3|Original Prankster|OFFSPRING|2000-11-25|74|70|9|20001209,,,,,,
71|56|40|16|Go On|GEORGE STRAIT|2000-08-26|71|40|19|20001209,,,,,,
72|57|57|20|Last Resort|PAPA ROACH|2000-07-29|75|57|20|20001209,,,,,,
73|73|73|2|Babylon|DAVID GRAY|2000-12-02|73|57|18|20001209,,,,,,
74|NEW|74|1|Ashes By Now|LEE ANN WOMACK|2000-12-09|74|45|17|20001209,,,,,,
75|82|75|3|Bow Wow (That's My Name)|LIL' BOW WOW|2000-11-25|97|29|13|20001209,,,,,,
76|76|76|8|My Love Goes On And On|CHRIS CAGLE|2000-10-21|99|76|11|20001209,,,,,,
77|75|75|3|How Many Licks|LIL' KIM featuring SISQO|2000-11-25|79|75|6|20001209,,,,,,
78|NEW|78|1|Don't Tell Me|MADONNA|2000-12-09|78|4|21|20001209,,,,,,
79|62|60|6|Pop Ya Collar|USHER|2000-11-04|68|60|7|20001209,,,,,,
80|69|20|17|Bounce With Me|LIL BOW WOW featuring XSCAPE|2000-08-19|48|20|19|20001209,,,,,,
81|79|71|14|Can't Fight The Moonlight|LeANN RIMES|2000-09-09|82|71|20|20001209,,,,,,
82|NEW|82|1|It's Over Now|112|2000-12-09|82|6|20|20001209,,,,,,
83|83|83|7|Straight Up|CHANTE MOORE|2000-10-28|98|83|9|20001209,,,,,,
84|61|33|18|It's My Life|BON JOVI|2000-08-12|64|33|20|20001209,,,,,,
85|72|71|13|That's The Kind Of Mood I'm In|PATTY LOVELESS|2000-09-16|98|71|14|20001209,,,,,,
86|NEW|86|1|One Woman Man|DAVE HOLLISTER|2000-12-09|86|44|20|20001209,,,,,,
87|74|70|13|My Baby You|MARC ANTHONY|2000-09-16|82|70|20|20001209,,,,,,
88|90|88|5|Oklahoma|BILLY GILMAN|2000-11-11|94|63|13|20001209,,,,,,
89|80|80|12|You Won't Be Lonely Now|BILLY RAY CYRUS|2000-09-23|97|80|13|20001209,,,,,,
90|89|32|20|Just Be A Man About It|TONI BRAXTON|2000-07-29|76|32|20|20001209,,,,,,
91|91|91|5|Do You|FUNKMASTER FLEX featuring DMX|2000-11-11|92|91|7|20001209,,,,,,
92|81|81|4|Meanwhile Back At The Ranch|CLARK FAMILY EXPERIENCE|2000-11-18|87|80|12|20001209,,,,,,
93|94|93|2|South Side|MOBY|2000-12-02|94|14|32|20001209,,,,,,
94|78|42|16|Kiss This|AARON TIPPIN|2000-08-26|74|42|20|20001209,,,,,,
95|87|83|9|What Means The World To You|CAM'RON|2000-10-14|94|83|10|20001209,,,,,,
96|88|57|14|Bad Boyz|SHYNE featuring BARRINGTON LEVY|2000-09-09|94|57|15|20001209,,,,,,
97|85|64|11|That Other Woman|CHANGING FACES|2000-09-30|80|64|11|20001209,,,,,,
98|98|98|2|Spanish Guitar|TONI BRAXTON|2000-12-02|98|98|3|20001209,,,,,,
99|93|44|19|The Light|COMMON|2000-08-05|75|44|19|20001209,,,,,,
100|99|95|5|Where I Wanna Be|SHADE SHEIST feat NATE DOGG & KURUPT|2000-11-11|96|95|5|20001209,,,,,,
1|1|1|11|Independent Women Part I|DESTINY'S CHILD|2000-09-23|78|1|28|20001202,,,,,,
2|7|2|16|Case Of The Ex (Whatcha Gonna Do)|MYA|2000-08-19|72|2|30|20001202,,,,,,
3|2|1|30|With Arms Wide Open|CREED|2000-05-13|84|1|47|20001202,,,,,,
4|3|3|35|Kryptonite|3 DOORS DOWN|2000-04-08|81|3|53|20001202,,,,,,
5|6|5|10|This I Promise You|'N SYNC|2000-09-30|68|5|26|20001202,,,,,,
6|4|4|17|Most Girls|PINK|2000-08-12|85|4|27|20001202,,,,,,
7|5|5|13|Gotta Tell You|SAMANTHA MUMBA|2000-09-09|85|4|22|20001202,,,,,,
8|9|8|11|The Way You Love Me|FAITH HILL|2000-09-23|46|6|36|20001202,,,,,,
9|10|9|8|Shape Of My Heart|BACKSTREET BOYS|2000-10-14|39|9|20|20001202,,,,,,
"10|16|10|5|It Wasn't Me|SHAGGY featuring RICARDO ""RIKROK"" DUCENT|2000-11-04|57|1|25|20001202",,,,,,
11|8|1|17|Music|MADONNA|2000-08-12|41|1|24|20001202,,,,,,
12|13|12|9|She Bangs|RICKY MARTIN|2000-10-07|38|12|18|20001202,,,,,,
13|14|13|19|Dance With Me|DEBELAH MORGAN|2000-07-29|91|8|29|20001202,,,,,,
14|11|11|12|Between Me And You|JA RULE featuring CHRISTINA MILIAN|2000-09-16|85|11|20|20001202,,,,,,
15|15|15|13|Pinch Me|BARENAKED LADIES|2000-09-09|77|15|21|20001202,,,,,,
16|17|16|9|E.I.|NELLY|2000-10-07|71|15|20|20001202,,,,,,
17|20|17|10|I Wish|R KELLY|2000-09-30|71|14|22|20001202,,,,,,
18|18|18|10|He Loves You Not|DREAM|2000-09-30|99|2|28|20001202,,,,,,
19|23|19|6|I Just Wanna Love You (Give It 2 Me)|JAY-Z|2000-10-28|58|11|21|20001202,,,,,,
20|21|20|7|If You're Gone|MATCHBOX TWENTY|2000-10-21|52|5|42|20001202,,,,,,
21|27|21|4|Ms. Jackson|OUTKAST|2000-11-11|55|1|23|20001202,,,,,,
22|12|1|18|Come On Over (All I Want Is You)|CHRISTINA AGUILERA|2000-08-05|57|1|21|20001202,,,,,,
23|22|5|23|No More|RUFF ENDZ|2000-07-01|76|5|26|20001202,,,,,,
24|19|13|17|Shake Ya Ass|MYSTIKAL|2000-08-12|97|13|20|20001202,,,,,,
25|30|25|10|What's Your Fantasy|LUDACRIS featuring SHAWNA|2000-09-30|89|21|22|20001202,,,,,,
26|31|24|18|Don't Think I'm Not|KANDI|2000-08-05|66|24|24|20001202,,,,,,
27|28|27|16|Best Of Intentions|TRAVIS TRITT|2000-08-19|97|27|22|20001202,,,,,,
28|29|1|32|Bent|MATCHBOX 20|2000-04-29|60|1|39|20001202,,,,,,
29|26|6|16|Bag Lady|ERYKAH BADU|2000-08-19|67|6|20|20001202,,,,,,
30|24|3|30|Jumpin', Jumpin'|DESTINY'S CHILD|2000-05-13|74|3|32|20001202,,,,,
31|25|1|24|Incomplete|SISQO|2000-06-24|77|1|26|20001202,,,,,,
32|32|23|15|You're A God|VERTICAL HORIZON|2000-08-26|64|23|21|20001202,,,,,,
33|37|33|5|Crazy For This Girl|EVAN AND JARON|2000-11-04|58|15|23|20001202,,,,,,
34|39|34|8|We Danced|BRAD PAISLEY|2000-10-14|71|29|20|20001202,,,,,,
35|36|35|10|Just Another Day In Paradise|PHIL VASSAR|2000-09-30|81|35|20|20001202,,,,,,
36|40|36|7|My Next Thirty Years|TIM McGRAW|2000-10-21|73|27|20|20001202,,,,,,
37|33|7|32|(Hot S**t) Country Grammar|NELLY|2000-04-29|100|7|34|20001202,,,,,,
38|34|22|22|Faded|SOULDECISION featuring THRUST|2000-07-08|94|22|24|20001202,,,,,,
39|43|39|5|My First Love|AVANT featuring KETARA WYATT|2000-11-04|70|26|20|20001202,,,,,,
40|44|40|9|Beautiful Day|U2|2000-10-07|75|21|25|20001202,,,,,,
41|46|41|9|Without You|DIXIE CHICKS|2000-10-07|80|31|20|20001202,,,,,,
42|38|38|9|911|WYCLEF JEAN featuring MARY J. BLIGE|2000-10-07|77|38|19|20001202,,,,,,
43|35|14|12|Liar|PROFYLE|2000-09-16|52|14|20|20001202,,,,,,
44|52|44|8|Just Friends (Sunny)|MUSIQ SOULCHILD|2000-10-14|89|31|20|20001202,,,,,,
45|42|35|13|The Little Girl|JOHN MICHAEL MONTGOMERY|2000-09-09|81|35|20|20001202,,,,,,
46|51|46|7|Born To Fly|SARA EVANS|2000-10-21|77|34|20|20001202,,,,,,
47|53|47|7|I Lost It|KENNY CHESNEY|2000-10-21|75|34|20|20001202,,,,,,
48|59|48|3|Again|LENNY KRAVITZ|2000-11-18|72|4|32|20001202,,,,,,
49|50|7|37|Higher|CREED|2000-03-25|43|7|37|20001202,,,,,,
50|54|50|5|www.memory|ALAN JACKSON|2000-11-04|75|45|15|20001202,,,,,,
51|57|51|5|Stan|EMINEM featuring DIDO|2000-11-04|78|51|15|20001202,,,,,,
52|55|52|14|Feels Like Love|VINCE GILL|2000-09-02|82|52|18|20001202,,,,,,
53|62|53|6|Hemorrhage (In My Hands)|FUEL|2000-10-28|77|30|22|20001202,,,,,,
54|63|54|7|Girls Dem Sugar|BEENIE MAN featuring MYA|2000-10-21|72|54|15|20001202,,,,,,
55|65|55|7|Loser|3 DOORS DOWN|2000-10-21|76|55|20|20001202,,,,,,
56|56|40|15|Go On|GEORGE STRAIT|2000-08-26|71|40|19|20001202,,,,,,
57|64|57|19|Last Resort|PAPA ROACH|2000-07-29|75|57|20|20001202,,,,,,
58|66|58|3|Tell Her|LONESTAR|2000-11-18|75|39|20|20001202,,,,,,
59|67|57|15|Open My Heart|YOLANDA ADAMS|2000-08-26|76|57|20|20001202,,,,,,
60|70|60|5|No More (Baby I'ma Do Right)|3LW|2000-11-04|96|23|25|20001202,,,,,,
61|58|33|17|It's My Life|BON JOVI|2000-08-12|64|33|20|20001202,,,,,,
62|60|60|5|Pop Ya Collar|USHER|2000-11-04|68|60|7|20001202,,,,,,
63|77|63|2|Emotional|CARL THOMAS|2000-11-25|77|47|20|20001202,,,,,,
64|68|64|11|You Should've Told Me|KELLY PRICE|2000-09-23|91|64|20|20001202,,,,,,
65|96|65|2|So In Love With Two|MIKAILA|2000-11-25|96|25|16|20001202,,,,,,
66|72|66|4|Rollin'|LIMP BIZKIT|2000-11-11|77|65|17|20001202,,,,,,
67|47|2|16|Give Me Just One Night (Una Noche)|98 DEGREES|2000-08-19|51|2|20|20001202,,,,,,
68|NEW|68|1|If I Am|NINE DAYS|2000-12-02|68|68|5|20001202,,,,,,
69|61|20|16|Bounce With Me|LIL BOW WOW featuring XSCAPE|2000-08-19|48|20|19|20001202,,,,,,
70|NEW|70|1|Stronger|BRITNEY SPEARS|2000-12-02|70|11|15|20001202,,,,,,
71|74|71|2|Original Prankster|OFFSPRING|2000-11-25|74|70|9|20001202,,,,,,
72|71|71|12|That's The Kind Of Mood I'm In|PATTY LOVELESS|2000-09-16|98|71|14|20001202,,,,,,
73|NEW|73|1|Babylon|DAVID GRAY|2000-12-02|73|57|18|20001202,,,,,,
74|73|70|12|My Baby You|MARC ANTHONY|2000-09-16|82|70|20|20001202,,,,,,
75|79|75|2|How Many Licks|LIL' KIM featuring SISQO|2000-11-25|79|75|6|20001202,,,,,,
76|83|76|7|My Love Goes On And On|CHRIS CAGLE|2000-10-21|99|76|11|20001202,,,,,,
77|NEW|77|1|Burn|JO DEE MESSINA|2000-12-02|77|42|20|20001202,,,,,,
78|69|42|15|Kiss This|AARON TIPPIN|2000-08-26|74|42|20|20001202,,,,,,
79|76|71|13|Can't Fight The Moonlight|LeANN RIMES|2000-09-09|82|71|20|20001202,,,,,,
80|80|80|11|You Won't Be Lonely Now|BILLY RAY CYRUS|2000-09-23|97|80|13|20001202,,,,,,
81|86|81|3|Meanwhile Back At The Ranch|CLARK FAMILY EXPERIENCE|2000-11-18|87|80|12|20001202,,,,,,
82|97|82|2|Bow Wow (That's My Name)|LIL' BOW WOW|2000-11-25|97|29|13|20001202,,,,,,
83|85|83|6|Straight Up|CHANTE MOORE|2000-10-28|98|83|9|20001202,,,,,,
84|78|40|20|Who Let The Dogs Out|BAHA MEN|2000-07-22|99|40|20|20001202,,,,,,
85|75|64|10|That Other Woman|CHANGING FACES|2000-09-30|80|64|11|20001202,,,,,,
86|NEW|86|1|The Itch|VITAMIN C|2000-12-02|86|45|9|20001202,,,,,,
87|88|83|8|What Means The World To You|CAM'RON|2000-10-14|94|83|10|20001202,,,,,,
88|81|57|13|Bad Boyz|SHYNE featuring BARRINGTON LEVY|2000-09-09|94|57|15|20001202,,,,,,
89|84|32|19|Just Be A Man About It|TONI BRAXTON|2000-07-29|76|32|20|20001202,,,,,,
90|91|90|4|Oklahoma|BILLY GILMAN|2000-11-11|94|63|13|20001202,,,,,,
91|95|91|4|Do You|FUNKMASTER FLEX featuring DMX|2000-11-11|92|91|7|20001202,,,,,,
92|82|60|13|There You Are|MARTINA McBRIDE|2000-09-09|79|60|13|20001202,,,,,,
93|93|44|18|The Light|COMMON|2000-08-05|75|44|19|20001202,,,,,,
94|NEW|94|1|South Side|MOBY|2000-12-02|94|14|32|20001202,,,,,,
95|94|80|11|Summer Rain|CARL THOMAS|2000-09-23|82|80|11|20001202,,,,,,
96|90|73|6|Sleepwalker|THE WALLFLOWERS|2000-10-28|73|73|6|20001202,,,,,,
97|89|69|19|Californication|RED HOT CHILLI PEPPERS|2000-07-29|72|69|19|20001202,,,,,,
98|NEW|98|1|Spanish Guitar|TONI BRAXTON|2000-12-02|98|98|3|20001202,,,,,,
99|99|95|4|Where I Wanna Be|SHADE SHEIST feat NATE DOGG & KURUPT|2000-11-11|96|95|5|20001202,,,,,,
100|92|35|15|Aaron's Party (Come Get It)|AARON CARTER|2000-08-26|99|35|15|20001202,,,,,,
1|1|1|10|Independent Women Part I|DESTINY'S CHILD|2000-09-23|78|1|28|20001125,,,,,,
2|2|1|29|With Arms Wide Open|CREED|2000-05-13|84|1|47|20001125,,,,,,
3|3|3|34|Kryptonite|3 DOORS DOWN|2000-04-08|81|3|53|20001125,,,,,,
4|5|4|16|Most Girls|PINK|2000-08-12|85|4|27|20001125,,,,,,
5|6|5|12|Gotta Tell You|SAMANTHA MUMBA|2000-09-09|85|4|22|20001125,,,,,,
6|7|6|9|This I Promise You|'N SYNC|2000-09-30|68|5|26|20001125,,,,,,
7|9|7|15|Case Of The Ex (Whatcha Gonna Do)|MYA|2000-08-19|72|2|30|20001125,,,,,,
8|4|1|16|Music|MADONNA|2000-08-12|41|1|24|20001125,,,,,,
9|10|9|10|The Way You Love Me|FAITH HILL|2000-09-23|46|6|36|20001125,,,,,,
10|12|10|7|Shape Of My Heart|BACKSTREET BOYS|2000-10-14|39|9|20|20001125,,,,,,
11|11|11|11|Between Me And You|JA RULE featuring CHRISTINA MILIAN|2000-09-16|85|11|20|20001125,,,,,,
12|8|1|17|Come On Over (All I Want Is You)|CHRISTINA AGUILERA|2000-08-05|57|1|21|20001125,,,,,,
13|13|13|8|She Bangs|RICKY MARTIN|2000-10-07|38|12|18|20001125,,,,,,
14|14|14|18|Dance With Me|DEBELAH MORGAN|2000-07-29|91|8|29|20001125,,,,,,
15|16|15|12|Pinch Me|BARENAKED LADIES|2000-09-09|77|15|21|20001125,,,,,,
"16|30|16|4|It Wasn't Me|SHAGGY featuring RICARDO ""RIKROK"" DUCENT|2000-11-04|57|1|25|20001125",,,,,,
17|22|17|8|E.I.|NELLY|2000-10-07|71|15|20|20001125,,,,,,
18|27|18|9|He Loves You Not|DREAM|2000-09-30|99|2|28|20001125,,,,,,
19|17|13|16|Shake Ya Ass|MYSTIKAL|2000-08-12|97|13|20|20001125,,,,,,
20|18|18|9|I Wish|R KELLY|2000-09-30|71|14|22|20001125,,,,,,
21|29|21|6|If You're Gone|MATCHBOX TWENTY|2000-10-21|52|5|42|20001125,,,,,,
22|19|5|22|No More|RUFF ENDZ|2000-07-01|76|5|26|20001125,,,,,,
23|26|23|5|I Just Wanna Love You (Give It 2 Me)|JAY-Z|2000-10-28|58|11|21|20001125,,,,,,
24|15|3|29|Jumpin', Jumpin'|DESTINY'S CHILD|2000-05-13|74|3|32|20001125,,,,,
25|20|1|23|Incomplete|SISQO|2000-06-24|77|1|26|20001125,,,,,,
26|21|6|15|Bag Lady|ERYKAH BADU|2000-08-19|67|6|20|20001125,,,,,,
27|35|27|3|Ms. Jackson|OUTKAST|2000-11-11|55|1|23|20001125,,,,,,
28|28|28|15|Best Of Intentions|TRAVIS TRITT|2000-08-19|97|27|22|20001125,,,,,,
29|24|1|31|Bent|MATCHBOX 20|2000-04-29|60|1|39|20001125,,,,,,
30|32|30|9|What's Your Fantasy|LUDACRIS featuring SHAWNA|2000-09-30|89|21|22|20001125,,,,,,
31|31|24|17|Don't Think I'm Not|KANDI|2000-08-05|66|24|24|20001125,,,,,,
32|25|23|14|You're A God|VERTICAL HORIZON|2000-08-26|64|23|21|20001125,,,,,,
33|23|7|31|(Hot S**t) Country Grammar|NELLY|2000-04-29|100|7|34|20001125,,,,,,
34|34|22|21|Faded|SOULDECISION featuring THRUST|2000-07-08|94|22|24|20001125,,,,,,
35|33|14|11|Liar|PROFYLE|2000-09-16|52|14|20|20001125,,,,,,
36|38|36|9|Just Another Day In Paradise|PHIL VASSAR|2000-09-30|81|35|20|20001125,,,,,,
37|44|37|4|Crazy For This Girl|EVAN AND JARON|2000-11-04|58|15|23|20001125,,,,,,
38|43|38|8|911|WYCLEF JEAN featuring MARY J. BLIGE|2000-10-07|77|38|19|20001125,,,,,,
39|42|39|7|We Danced|BRAD PAISLEY|2000-10-14|71|29|20|20001125,,,,,,
40|46|40|6|My Next Thirty Years|TIM McGRAW|2000-10-21|73|27|20|20001125,,,,,,
41|40|1|24|Doesn't Really Matter|JANET JACKSON|2000-06-17|59|1|24|20001125,,,,,,
42|37|35|12|The Little Girl|JOHN MICHAEL MONTGOMERY|2000-09-09|81|35|20|20001125,,,,,,
43|56|43|4|My First Love|AVANT featuring KETARA WYATT|2000-11-04|70|26|20|20001125,,,,,,
44|47|44|8|Beautiful Day|U2|2000-10-07|75|21|25|20001125,,,,,,
45|39|11|21|Wonderful|EVERCLEAR|2000-07-08|77|11|21|20001125,,,,,,
46|48|46|8|Without You|DIXIE CHICKS|2000-10-07|80|31|20|20001125,,,,,,
47|36|2|15|Give Me Just One Night (Una Noche)|98 DEGREES|2000-08-19|51|2|20|20001125,,,,,,
48|41|2|37|He Wasn't Man Enough|TONI BRAXTON|2000-03-18|63|2|37|20001125,,,,,,
49|45|13|31|Back Here|BB MAK|2000-04-29|99|13|31|20001125,,,,,,
50|50|7|36|Higher|CREED|2000-03-25|43|7|37|20001125,,,,,,
51|55|51|6|Born To Fly|SARA EVANS|2000-10-21|77|34|20|20001125,,,,,,
52|54|52|7|Just Friends (Sunny)|MUSIQ SOULCHILD|2000-10-14|89|31|20|20001125,,,,,,
53|58|53|6|I Lost It|KENNY CHESNEY|2000-10-21|75|34|20|20001125,,,,,,
54|59|54|4|www.memory|ALAN JACKSON|2000-11-04|75|45|15|20001125,,,,,,
55|52|52|13|Feels Like Love|VINCE GILL|2000-09-02|82|52|18|20001125,,,,,,
56|49|40|14|Go On|GEORGE STRAIT|2000-08-26|71|40|19|20001125,,,,,,
