,date,url,venue,artist,location,time
7666,2017-03-02,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Sixth & I Historic Synagogue,David Grossman,washington,19:00:00-0500
7667,2017-03-02,https://www.songkick.com/metro_areas/1409-us-washington?page=9,"Vinyl Lounge, Gypsy Sally's",Lawrence Trailer,washington,22:00:00-0500
7668,2017-03-02,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Tropicalia Lounge,Joey Fatts,washington,20:00:00-0500
7669,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,The Theater at Mgm National Harbor,Panic! At the Disco,washington,N/A
7670,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Fillmore Silver Spring,"Juicy J, Project Pat, and Belly (CAN)",washington,21:00:00-0500
7671,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,The Theater at Mgm National Harbor,Misterwives and Saint Motel,washington,20:00:00-0500
7672,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Howard Theatre,Ja Rule,washington,20:00:00-0500
7673,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,U Street Music Hall,Sango and Monte Booker,washington,19:00:00-0500
7674,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,The Hamilton Live,Los Lobos,washington,20:00:00-0500
7675,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,9:30 Club,Randy Rogers Band and Josh Abbott Band,washington,20:00:00-0500
7676,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Glow at Soundcheck,Darude,washington,22:00:00-0500
7677,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Birchmere,Rachelle Ferrell,washington,19:30:00-0500
7678,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Rock & Roll Hotel,You Blew It!,washington,20:00:00-0500
7679,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,U Street Music Hall,Alle Farben,washington,22:30:00-0500
7680,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Flash,Stacey Pullen,washington,20:00:00-0500
7681,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Maryland Theatre,Paul Pfau,washington,19:30:00-0500
7682,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,The Hamilton Live,19th Street Band,washington,22:30:00-0500
7683,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,The Barns at Wolf Trap,Escher String Quartet,washington,19:00:00-0500
7684,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,"Vinyl Lounge, Gypsy Sally's",Mink's Miracle Medicine,washington,22:30:00-0500
7685,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Jammin' Java,Rocknoceros,washington,10:30:00-0500
7686,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Sauf Haus Bier Hall,The Duskwhales,washington,N/A
7687,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Union Jack's,AlterEgoMD,washington,N/A
7688,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Bethesda Blues & Jazz,Sandra Dean and Daryl Davis Band,washington,07:30:00-0500
7689,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Hill Country BBQ - Washington,The Highballers,washington,21:30:00-0500
7690,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Epicure Cafe,"Cinema Hearts, Abby Rasheed, and Lynds Mika",washington,N/A
7691,2017-03-03,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Black Cat,Turtle Recall and Run Come See,washington,20:00:00-0500
7692,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Sixth & I Historic Synagogue,Kronos Quartet,washington,20:00:00-0500
7693,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,The Theater at Mgm National Harbor,Joe Bonamassa,washington,20:00:00-0500
7694,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Fillmore Silver Spring,K. Michelle,washington,19:30:00-0500
7695,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Echostage,JAUZ,washington,21:00:00-0500
7696,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,U Street Music Hall,Colony House and Deep Sea Diver,washington,N/A
7697,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,U Street Music Hall,Viceroy,washington,22:00:00-0500
7698,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Birchmere,Rachelle Ferrell,washington,19:30:00-0500
7699,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Warner Theatre,"Travis Greene, Anthony Brown & Group Therapy, and Jonathan McReynolds",washington,20:00:00-0500
7700,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Rock & Roll Hotel,Ben Sollee,washington,20:00:00-0500
7701,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,9:30 Club,OPIUO,washington,N/A
7702,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,The Hamilton Live,Tab Benoit,washington,20:00:00-0500
7703,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Hill Country BBQ - Washington,Sunny Sweeney,washington,21:30:00-0500
7704,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Comet Ping Pong,Bellows and Foozle,washington,21:00:00-0500
7705,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Flash,Technasia,washington,20:00:00-0500
7706,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,The Barns at Wolf Trap,Dobet Gnahoré,washington,N/A
7707,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Black Cat,Den-Mate,washington,20:00:00-0500
7708,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Weinberg Center for the Arts,Bria Skonberg,washington,N/A
7709,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,9:30 Club,The Opiuo Band,washington,22:00:00-0500
7710,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Raw Ink Live,"Rotting Obscene, Bound By The Grave, Psychotic Defilement, and Silence the Blind",washington,19:00:00-0500
7711,2017-03-04,https://www.songkick.com/metro_areas/1409-us-washington?page=9,Arts Barn,Dala (Canada),washington,15:00:00-0500
7712,2017-03-04,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Plough And Stars,Aloud and Peter Buzzelle,boston-cambridge,N/A
7713,2017-03-04,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Once Ballroom,Asefa,boston-cambridge,20:00:00-0500
7714,2017-03-04,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,American Fresh Brewhouse Beer Garden,Fretbox Trio,boston-cambridge,N/A
7715,2017-03-04,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Biltmore Bar & Grille,Greg Adams (Singer Songwriter),boston-cambridge,21:00:00-0500
7716,2017-03-04,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Thunder Road,Soule Monde,boston-cambridge,N/A
7717,2017-03-04,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Cottage Bar,Out of habit,boston-cambridge,08:00:00-0500
7718,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Once Ballroom,Clap Your Hands Say Yeah,boston-cambridge,20:30:00-0500
7719,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Brighton Music Hall,Save Ferris and Petty Morals,boston-cambridge,19:00:00-0500
7720,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Middle East Downstairs,Ro James,boston-cambridge,19:00:00-0500
7721,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Sinclair,Adrian Belew Power Trio,boston-cambridge,20:00:00-0500
7722,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,State Park Bar,Bent Shapes and The Owens,boston-cambridge,20:00:00-0500
7723,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Ashmont Hill Chamber Music,Borromeo String Quartet,boston-cambridge,15:00:00-0500
7724,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,"Kresge Auditorium, MIT",Resisting Fate,boston-cambridge,16:00:00-0500
7725,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Midway Café,"Mint Green, Horse Mode, Jonas, The Cloud, and Bottle Kids (Boston)",boston-cambridge,15:00:00-0500
7726,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Wilbur Theatre,Ethan Bortnick,boston-cambridge,19:00:00-0500
7727,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Rockwell,Ventanas,boston-cambridge,18:30:00-0500
7728,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,O'Brien's Pub,"Baring Teeth, Hadean, Mollusk (Boston), and Greylock",boston-cambridge,20:00:00-0500
7729,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Atwood's Tavern,Cale Tyson,boston-cambridge,21:30:00-0500
7730,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Toad,Greg Adams (Singer Songwriter),boston-cambridge,N/A
7731,2017-03-05,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Middle East Cafe,OFFWORLD,boston-cambridge,N/A
7732,2017-03-06,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,House of Blues,"Juicy J, Project Pat, and Belly (CAN)",boston-cambridge,19:00:00-0500
7733,2017-03-06,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Sinclair,Vanessa Carlton,boston-cambridge,19:30:00-0500
7734,2017-03-06,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Brighton Music Hall,Jesca Hoop,boston-cambridge,19:00:00-0500
7735,2017-03-06,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Wonder Bar,SIDEWALKS AND SKELETONS and brothel. (US),boston-cambridge,19:00:00-0500
7736,2017-03-06,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Great Scott,Tim Darcy,boston-cambridge,21:00:00-0500
7737,2017-03-06,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Monomoy Regional High School,Natalie MacMaster and Donnell Leahy,boston-cambridge,19:00:00-0500
7738,2017-03-07,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,House of Blues,Jeezy,boston-cambridge,N/A
7739,2017-03-07,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Brighton Music Hall,The Radio Dept.,boston-cambridge,N/A
7740,2017-03-07,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Middle East Downstairs,Kevin Abstract,boston-cambridge,19:00:00-0500
7741,2017-03-07,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Once (cuisine En Locale),Iron Reagan,boston-cambridge,20:00:00-0500
7742,2017-03-07,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Once Ballroom,Power Trip,boston-cambridge,N/A
7743,2017-03-07,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Atwood's Tavern,The Bobby Keyes Trio,boston-cambridge,21:15:00-0500
7744,2017-03-07,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,O'Brien's Pub,Throwaway,boston-cambridge,N/A
7745,2017-03-07,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Royale,Along the Drive,boston-cambridge,19:00:00-0500
7746,2017-03-08,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Orpheum Theatre,Regina Spektor,boston-cambridge,20:00:00-0500
7747,2017-03-08,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,House of Blues,"Sting, Joe Sumner, and The Last Bandoleros",boston-cambridge,19:00:00-0500
7748,2017-03-08,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Sinclair,Agnes Obel,boston-cambridge,19:00:00-0500
7749,2017-03-08,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Brighton Music Hall,Carpenter Brut,boston-cambridge,20:30:00-0500
7750,2017-03-08,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Atwood's Tavern,Glenn Jones,boston-cambridge,21:15:00-0500
7751,2017-03-08,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,O'Brien's Pub,Pilgrim and Heavy Temple,boston-cambridge,20:00:00-0500
7752,2017-03-08,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Burren Backroom,Téada,boston-cambridge,19:30:00-0500
7753,2017-03-09,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,House of Blues,Galactic and Con Brio,boston-cambridge,19:00:00-0500
7754,2017-03-09,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,The Middle East Downstairs,Every Time I Die,boston-cambridge,18:00:00-0500
7755,2017-03-09,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Brighton Music Hall,AJR,boston-cambridge,18:00:00-0500
7756,2017-03-09,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,House of Blues,Robert Randolph & The Family Band,boston-cambridge,N/A
7757,2017-03-09,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Sanders Theatre,Vijay Iyer Sextet,boston-cambridge,19:30:00-0500
7758,2017-03-09,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Hooley House,"Fable Grazer, Sounds of the Fallen, and The Modern Voice",boston-cambridge,19:00:00-0500
7759,2017-03-09,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,PA's Lounge,Slow Coyote,boston-cambridge,N/A
7760,2017-03-09,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=9,Great Scott,Sam Patch,boston-cambridge,21:00:00-0500
7761,2017-02-20,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Riddle's Comedy Club,Fatus Fee,chicago,19:00:00-0600
7762,2017-02-20,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Downstairs (at SubT),Soft Fangs,chicago,18:30:00-0600
7763,2017-02-20,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Beat Kitchen,Extraordinary Popular Delusions,chicago,21:00:00-0600
7764,2017-02-20,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,The Burlington,Beams,chicago,20:00:00-0600
7765,2017-02-20,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,The Mid,Zebo,chicago,22:00:00-0600
7766,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Old Town School of Folk Music,Billy Bragg,chicago,N/A
7767,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Durty Nellie's,Andy Black,chicago,19:00:00-0600
7768,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Reggie's Rock Club,The Crazy World of Arthur Brown and Arthur Brown,chicago,19:00:00-0600
7769,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Subterranean,Rah Digga,chicago,21:00:00-0600
7770,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Downstairs (at SubT),Pkew Pkew Pkew,chicago,18:30:00-0600
7771,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,The Empty Bottle,Gaika,chicago,N/A
7772,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,The Jason Chin Harold Cabaret,Molly,chicago,22:30:00-0600
7773,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,The Jason Chin Harold Cabaret,Fudge,chicago,20:30:00-0600
7774,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Primary Night Club,DJ Trilogy,chicago,22:00:00-0600
7775,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Promontory,Turn Up the Music,chicago,21:00:00-0600
7776,2017-02-21,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Hungry Brain,Erwin Helfer,chicago,19:30:00-0600
7777,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Chicago Theatre,Wilco,chicago,N/A
7778,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Lincoln Hall,Common Kings,chicago,19:00:00-0600
7779,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Cobra Lounge,You Blew It!,chicago,18:30:00-0600
7780,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,The Empty Bottle,Black Atlass,chicago,21:00:00-0600
7781,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Schubas Tavern,"Wad, Junkee Girl, and Dogs at Large",chicago,21:00:00-0600
7782,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,The Del Close Theater,CARL,chicago,20:00:00-0600
7783,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,the Bassment,Nonpronto,chicago,21:00:00-0600
7784,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,The Jason Chin Harold Cabaret,I Love You,chicago,20:30:00-0600
7785,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Hideout,Jake Xerxes Fussell,chicago,21:00:00-0600
7786,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,"Back Porch Stage, House of Blues",Keithen Banks,chicago,05:00:00-0600
7787,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Beauty Bar,Soulphonetics,chicago,N/A
7788,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,The Mission Theater,The Good Neighbors,chicago,20:00:00-0600
7789,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Hungry Brain,I Hear Voices,chicago,20:30:00-0600
7790,2017-02-22,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Quenchers Saloon,Wet Wallet,chicago,21:00:00-0600
7791,2017-02-23,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Chicago Theatre,Wilco,chicago,N/A
7792,2017-02-23,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Joe's Live,Jamey Johnson,chicago,N/A
7793,2017-02-23,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Reggie's Rock Club,Darkest Hour,chicago,19:00:00-0600
7794,2017-02-23,https://www.songkick.com/metro_areas/9426-us-chicago?page=10,Genesee Theatre,Lou Gramm and Head East,chicago,19:30:00-0600
