compound,movie_name,neg,neu,pos,review_detail
-0.6249,The jungle book ,0.262,0.592,0.146,disney beloved story mowgli man cub raised wolves befriended bear threatened terrifying tiger given cgi drenched makeover warm heart even cynical critic
0.5423,The jungle book ,0.0,0.727,0.273,fresh entertaining unmistakably heart warming film set become classic right
0.6124,The jungle book ,0.0,0.733,0.267,bedrock kipling infused gorgeous textures graeme base illustration
0.3182,The jungle book ,0.0,0.897,0.103,diversity rules donald trump wall favouring immigration policy drools jon favreau timely update rudyard kipling jungle book
0.7096,The jungle book ,0.0,0.753,0.247,jungle book remarkable achievement yet reason optimistic disney turn animated classic live action feature sub genre
0.8519,The jungle book ,0.0,0.583,0.417,shot beautifully fantastic sense wonder within world created translates big screen magic
0.34,The jungle book ,0.0,0.882,0.118,film could easily passed muster dry technical showcase favreau gives real analogue earth fingernails charm
0.0,The jungle book ,0.0,1.0,0.0,storybook come life essence old school disney digital effects open new chapter cinematic enchantment
-0.3182,The jungle book ,0.084,0.916,0.0,might lack post vaudeville razzamatazz predecessor director jon favreau team effects wizards plunge us one big screen engrossing artificial worlds since avatar
0.3818,The jungle book ,0.0,0.729,0.271,visually stunning entirely engaging
0.6486,The jungle book ,0.0,0.694,0.306,jon favreau brings welcome lightness touch visually immersive adventure story
0.5106,The jungle book ,0.0,0.732,0.268,faithful fun movie still appeal families
0.1531,The jungle book ,0.202,0.562,0.236,idris elba shere khan best villain year far
0.0,The jungle book ,0.0,1.0,0.0,landmark effects film maybe unnerving one since forrest gump erased idea archival footage trustworthy
0.0,The jungle book ,0.0,1.0,0.0,story film consummate technical achievement
0.6808,The jungle book ,0.0,0.752,0.248,jungle book manages take old story presented traditional earnest way still make feel fresh exciting
0.4939,The jungle book ,0.0,0.714,0.286,blockbusters could exciting engrossing beautiful
0.7371,The jungle book ,0.087,0.629,0.283,film never content use affection voice actors storytelling crutch strong simple clearly motivated characters movie star cameos wrapped cgi fur
0.9169,The jungle book ,0.0,0.502,0.498,terrifically enjoyable piece old fashioned storytelling beautiful looking film spectacular exciting funny fun
0.6743,The jungle book ,0.095,0.666,0.239,elba villainous calculated turn stands proudly jeremy irons lion king pat carroll little mermaid one best ever witnessed disney villain
0.6705,The jungle book ,0.0,0.56,0.44,remake honours original makes way
0.6486,The jungle book ,0.0,0.629,0.371,film whole family slapstick comedy powerful messages
-0.3182,The jungle book ,0.141,0.859,0.0,go see theatres magical experience might get lost computer tv screen
0.4404,The jungle book ,0.0,0.756,0.244,feel good cinematic experience whole family
0.0,The jungle book ,0.0,1.0,0.0,storytelling immersive technology
0.7269,The jungle book ,0.0,0.757,0.243,favreau achieved near impossible managing stay true kipling tales disney revered 1967 animation offering something entirely new
0.5719,The jungle book ,0.0,0.619,0.381,many wonderful scenes
0.6204,The jungle book ,0.0,0.798,0.202,disney live action reimagining jungle book might quite small child friendly 1967 animated version still solid family movie
-0.1531,The jungle book ,0.176,0.682,0.142,art story intertwined would wrong sing virtues one without praising
0.0,The jungle book ,0.0,1.0,0.0,visual display film surpasses much kipling mind disney matter
0.8074,The jungle book ,0.0,0.628,0.372,immersive visually breathtaking family adventure welcome addition disney new spate live action reimaginings
0.765,The jungle book ,0.0,0.568,0.432,perfect mesh subject matter special effects large beauty behold
0.0,The jungle book ,0.0,1.0,0.0,one rare moments remake called complete success
-0.4215,The jungle book ,0.286,0.714,0.0,forget worries jungle vip
0.0,The jungle book ,0.0,1.0,0.0,times jungle book rooting tiger
0.5267,The jungle book ,0.0,0.714,0.286,second film row jon favreau makes want hug director
0.3612,The jungle book ,0.0,0.894,0.106,jon favreau draws heavily film animated predecessor plot characterizations songs set pieces know fit familiar elements coherent vision
0.8225,The jungle book ,0.0,0.619,0.381,warm spurts intermittently humorous always eye candy creating successful new take old material
0.3182,The jungle book ,0.067,0.807,0.126,jungle book features astounding visuals recent film film overwhelmingly digital remarkably tactile quality many film setpieces
0.7964,The jungle book ,0.0,0.679,0.321,better talking beasts look film resembles gorgeous screen saver admire jungle book lose
-0.0056,The jungle book ,0.2,0.647,0.153,remake technical miracles impressive oddly enough end almost negligible lost sea confused decisions
-0.25,The jungle book ,0.228,0.58,0.192,favreau crafted movie contrary fears disney purists way betrays uncle walt vision rather honors even enhances
0.0,The jungle book ,0.0,1.0,0.0,four legged stars discovery channel disney channel old school art voice casting makes astonishing spectacle really sing
0.0,The jungle book ,0.0,1.0,0.0,disney latest take jungle book bare necessities much
0.1531,The jungle book ,0.096,0.753,0.151,favreau marks obviously put thought film visual approach messages animal kingdom unexpected threats opportunities work mowgli puts come age casual kindheartedness
0.3818,The jungle book ,0.0,0.89,0.11,first talking animal movie seen cgi seamlessly bridges uncanny gap fantasy reality also one 3 movies actually benefits 3
0.8885,The jungle book ,0.0,0.632,0.368,bill murray baloo best part film end credits amazing takes little get things going starts movie flies
0.7351,The jungle book ,0.0,0.763,0.237,jungle book kind awe inspiring experience turns children cinephiles remember first time movie made feel something fleeting entertainment
0.886,The jungle book ,0.0,0.714,0.286,thanks director jon favreau visionary guidance impressive blends live action cgi yet seen jungle book beautifully rendered visually arresting take rudyard kipling oft filmed tales
0.0,The jungle book ,0.0,1.0,0.0,disney jungle book favreau masterpiece
-0.3182,The jungle book ,0.139,0.776,0.086,try anything well known story retold simply reminded even painfully familiar tale done right still bring magic
0.2732,The jungle book ,0.107,0.683,0.21,visuals undeniably convincing intricate sheer wonder achieved enough distract story missteps even film
0.0,The jungle book ,0.0,1.0,0.0,best moments visual splendor
0.0,The jungle book ,0.0,1.0,0.0,disney jungle book incredible cinematic experience dazzle children adults
0.3818,The jungle book ,0.0,0.88,0.12,outstanding upgrade yet another childhood classic kipling still gets writing credit disney usually gets final word
-0.6597,The jungle book ,0.29,0.595,0.115,engaging entertaining start finish full content review parents violence scary stuff etc also available
0.891,The jungle book ,0.0,0.485,0.515,old fashioned best sense full wonderful spectacle charm heart
0.7096,The jungle book ,0.0,0.651,0.349,disney surely hit hands room improvement jungle book universe
0.8074,The jungle book ,0.0,0.717,0.283,employing photorealistic computer generated visual effects ever put film jungle book creates fantastic world alive wonder possibility one imagination capable
-0.3412,The jungle book ,0.179,0.821,0.0,talking animals never looked good bigger feat sounds
-0.25,The jungle book ,0.087,0.913,0.0,amazing think throughout nearly two hour film one flesh blood character spends seconds screen arguably among least defined
-0.3612,The jungle book ,0.217,0.605,0.179,favreau fundamental decency relatively light touch serve well knack straight ahead pacing tightening screws movie 81 percent life death peril 19 percent comic relief without maniacal
0.6369,The jungle book ,0.0,0.852,0.148,film moves us swiftly one breathtaking scene another dramatic mudslide climb near vertical rock face bear really rather take nap fairy tale misty lagoon water blends seamlessly sky
0.4404,The jungle book ,0.0,0.884,0.116,goes right bleeding edge cinema tell story strapping yet simple hugely appealing disney found good reason redo old film
-0.5574,The jungle book ,0.263,0.649,0.088,tone awkward mix savage jungle naturalism cuddly animal antics confuses things filmmakers throw couple songs original movie
0.5046,The jungle book ,0.0,0.847,0.153,immediacy authenticity jungle book spellbinding imagery barely notice storytelling never quite comes together satisfying way
0.1027,The jungle book ,0.113,0.753,0.134,stunning animation big screen thrills warned much scarier movie animated 1967 version
0.5994,The jungle book ,0.0,0.62,0.38,jungle book visually stunning adventure film
0.875,The jungle book ,0.0,0.621,0.379,disney pretty much everything right favreau screenwriter justin marks created winning foundation disney certainly cast right voice actors
0.3182,The jungle book ,0.103,0.741,0.156,cartoon panthers bears orangutans singing dancing fighting stuff pure joy watching lifelike animals thing nearly pleasurable
0.5994,The jungle book ,0.0,0.782,0.218,jungle book one rare beasts loving update enduring tale actually works
-0.3182,The jungle book ,0.095,0.905,0.0,point breaks loose movie shifts mood tone order reprise cheesy pop songs 1967 animated film way renew copyright disney
0.0,The jungle book ,0.0,1.0,0.0,jungle book transports back childhood games surrounded photo reality commands awe every frame
0.7479,The jungle book ,0.0,0.653,0.347,dazzling charming utterly immersive 3 experience sure capture imagination moviegoers ages
0.8878,The jungle book ,0.0,0.582,0.418,new production computer animated except living breathing boy center action pretty sweet utterly stunning well funny
