airportCode|airportLongName|dTime|dDate|airportCode|airportLongName|arrTime|arrDate|durHours|durMins|stops|price|fx|airline|airlineCode|stopName|stopHours|stopMins|stopType|segKey|tripKey|timeStamp
airportCode|airportLongName|dTime|dDate|airportCode|airportLongName|arrTime|arrDate|durHours|durMins|stops|price|fx|airline|airlineCode|stopName|stopHours|stopMins|stopType|segKey|tripKey|timeStamp
EWR|Liberty Intl.|9:30p|3/10/2017|DXB|Dubai Intl.|11:30p|3/11/2017|17|0|1|10800.66|USD|Aer Lingus|[u'EI', u'EI']|London (LHR)|3|10|Layover|e5ff3c7e-3a36-4fbd-99ec-f78b9f87accd|fa39a2f7c7fc51b8df089a3ae32f1e69|2017-02-12 16:24:07.420000
JFK|John F. Kennedy Intl.|2:15p|3/10/2017|XNB|Dubai Bus Station|2:20a|3/12/2017|27|5|1|993.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|13|0|Layover|8f64cca1-365b-48cd-95de-ff4316ce3a5c|42fe10fcdc5ef984c2dc12a28fdb2778|2017-02-12 16:24:17.063000
DWC|Al Maktoum Intl.|11:05p|3/20/2017|JFK|John F. Kennedy Intl.|8:55a|3/21/2017|17|50|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|2|35|Layover|8f64cca1-365b-48cd-95de-ff4316ce3a5c|fe1bfc08486bec81f62c4664cc3e6a31|2017-02-12 16:24:17.064000
JFK|John F. Kennedy Intl.|2:15p|3/10/2017|XNB|Dubai Bus Station|3:20p|3/11/2017|16|5|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|2|0|Layover|8f64cca1-365b-48cd-95de-ff4316ce3a5c|c1f12b09fc194c7b53fdb46e07249115|2017-02-12 16:24:17.064000
JFK|John F. Kennedy Intl.|2:25p|3/10/2017|DXB|Dubai Intl.|3:10p|3/11/2017|15|45|1|833.6600000000001|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|1|40|Layover|8f64cca1-365b-48cd-95de-ff4316ce3a5c|0d7cf78388d60d5a7d2ceeeb5b97927f|2017-02-12 16:24:17.064000
JFK|John F. Kennedy Intl.|10:05a|3/10/2017|DWC|Al Maktoum Intl.|4:45p|3/11/2017|21|40|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|8|20|Layover|8f64cca1-365b-48cd-95de-ff4316ce3a5c|b1ee720c2bd267a6db1e35e5cd38df9d|2017-02-12 16:24:17.064000
JFK|John F. Kennedy Intl.|10:05p|3/10/2017|DXB|Dubai Intl.|8:35a|3/12/2017|25|30|1|4045.66|USD|American Airlines|[u'AA', u'AA']|London (LHR)|11|50|Layover|8f64cca1-365b-48cd-95de-ff4316ce3a5c|bc595ad806bee5ccb33a0b27ae3ec6d1|2017-02-12 16:24:17.064000
EWR|Liberty Intl.|9:30p|3/10/2017|DXB|Dubai Intl.|8:35a|3/12/2017|26|5|1|10760.66|USD|Aer Lingus|[u'EI', u'EI']|London (LHR)|12|40|Layover|8f64cca1-365b-48cd-95de-ff4316ce3a5c|1dc811580ed275f2be8a2daf36bcff01|2017-02-12 16:24:17.064000
JFK|John F. Kennedy Intl.|10:20p|3/10/2017|DXB|Dubai Intl.|10:45p|3/11/2017|15|25|1|980.26|USD|Emirates|[u'EK']|Milan (MXP)|1|45|Layover|8f64cca1-365b-48cd-95de-ff4316ce3a5c|0b64c82421757a80c55542c0b3c40b2f|2017-02-12 16:24:17.064000
EWR|Liberty Intl.|8:25a|3/10/2017|DXB|Dubai Intl.|8:10a|3/11/2017|14|45|1|864.76|USD|Emirates|[u'EK', u'EK']|Boston (Logan Intl.)|1|19|Layover|8f64cca1-365b-48cd-95de-ff4316ce3a5c|7ded66f47a5d5af2fda065c5a188e36f|2017-02-12 16:24:17.064000
JFK|John F. Kennedy Intl.|5:50p|3/10/2017|DXB|Dubai Intl.|11:59p|3/11/2017|21|9|1|1161.96|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|7|30|Layover|8f64cca1-365b-48cd-95de-ff4316ce3a5c|dff7a6c0dccc5d1f739368b696a3b7b0|2017-02-12 16:24:17.064000
JFK|John F. Kennedy Intl.|7:35a|3/10/2017|DXB|Dubai Intl.|8:10a|3/11/2017|15|35|1|824.76|USD|Emirates|[u'EK', u'EK']|Boston (Logan Intl.)|2|2|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|e04fd88093bb0eaa784727d1d0cf05eb|2017-02-12 16:24:28.348000
JFK|John F. Kennedy Intl.|2:15p|3/10/2017|XNB|Dubai Bus Station|2:20a|3/12/2017|27|5|1|995.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|13|0|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|42fe10fcdc5ef984c2dc12a28fdb2778|2017-02-12 16:24:28.349000
XNB|Dubai Bus Station|4:45a|3/21/2017|JFK|John F. Kennedy Intl.|4:30p|3/21/2017|19|45|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|3|55|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|8f4f88718704c0124d7136250e91ee2b|2017-02-12 16:24:28.349000
DXB|Dubai Intl.|10:05a|3/21/2017|JFK|John F. Kennedy Intl.|8:25p|3/21/2017|18|20|1|1183.6599999999999|USD|British Airways|[u'BA', u'BA']|London (LHR)|1|55|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|1ae50fa2efa6cc4a6009cb9036741fcb|2017-02-12 16:24:28.349000
JFK|John F. Kennedy Intl.|2:25p|3/10/2017|DXB|Dubai Intl.|3:10p|3/11/2017|15|45|1|833.6600000000001|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|1|40|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|0d7cf78388d60d5a7d2ceeeb5b97927f|2017-02-12 16:24:28.349000
JFK|John F. Kennedy Intl.|10:05a|3/10/2017|DWC|Al Maktoum Intl.|4:45p|3/11/2017|21|40|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|8|20|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|b1ee720c2bd267a6db1e35e5cd38df9d|2017-02-12 16:24:28.349000
EWR|Liberty Intl.|8:25a|3/10/2017|DXB|Dubai Intl.|8:10a|3/11/2017|14|45|1|831.76|USD||[u'B6', u'EK']|Boston (Logan Intl.)|1|19|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|41834f0146c45619e80aea2ffc0a1b73|2017-02-12 16:24:28.349000
JFK|John F. Kennedy Intl.|11:00p|3/10/2017|DXB|Dubai Intl.|1:45a|3/12/2017|17|45|1|999.46|USD|Norwegian Air Shuttle|[u'DY', u'DY']|Copenhagen (Kastrup)|4|0|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|993403c94a39e2cdace09a181e20c133|2017-02-12 16:24:28.349000
JFK|John F. Kennedy Intl.|10:20p|3/10/2017|DXB|Dubai Intl.|10:45p|3/11/2017|15|25|1|910.26|USD|Emirates|[u'EK']|Milan (MXP)|1|45|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|0b64c82421757a80c55542c0b3c40b2f|2017-02-12 16:24:28.349000
JFK|John F. Kennedy Intl.|10:20p|3/10/2017|DXB|Dubai Intl.|10:45p|3/11/2017|15|25|1|1439.46|USD||[u'UA', u'LH']|Frankfurt  (Frankfurt Intl.)|1|30|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|81cb73279004e763d636e182bd998894|2017-02-12 16:24:28.350000
DXB|Dubai Intl.|1:30a|3/21/2017|JFK|John F. Kennedy Intl.|1:59p|3/21/2017|20|29|1|936.36|USD|Delta|[u'DL', u'DL']|Paris (CDG)|4|25|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|25b57050f7aa9a255a4aa518211fbebf|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|10:05p|3/10/2017|DXB|Dubai Intl.|11:30p|3/11/2017|16|25|1|2465.66|USD|British Airways|[u'BA', u'BA']|London (LHR)|2|20|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|b4022d02058d3ca9ab3d5d42d77147b6|2017-02-12 16:24:28.350000
EWR|Liberty Intl.|8:25a|3/10/2017|DXB|Dubai Intl.|8:10a|3/11/2017|14|45|1|824.76|USD|Emirates|[u'EK', u'EK']|Boston (Logan Intl.)|1|19|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|7ded66f47a5d5af2fda065c5a188e36f|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|5:50p|3/10/2017|DXB|Dubai Intl.|11:59p|3/11/2017|21|9|1|936.36|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|7|30|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|dff7a6c0dccc5d1f739368b696a3b7b0|2017-02-12 16:24:28.350000
DXB|Dubai Intl.|4:40p|3/21/2017|JFK|John F. Kennedy Intl.|1:25p|3/22/2017|28|45|1|957.66|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|12|50|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|2a0df6a452534ebd32840a9ae257892f|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|2:15p|3/10/2017|XNB|Dubai Bus Station|3:20p|3/11/2017|16|5|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|2|0|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|c1f12b09fc194c7b53fdb46e07249115|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|10:05a|3/10/2017|DXB|Dubai Intl.|2:10p|3/11/2017|19|5|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|5|40|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|05ebf427cad7e19ad4d8ea317dc2acef|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|8:30a|3/10/2017|DXB|Dubai Intl.|8:35a|3/11/2017|15|5|1|1183.6599999999999|USD|British Airways|[u'BA', u'BA']|London (LHR)|1|35|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|9c3647b074608dbb5791d4fb36853143|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|10:00p|3/10/2017|XNB|Dubai Bus Station|10:05p|3/11/2017|15|5|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|1|0|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|272104a40063438d5285e61b60ff49d5|2017-02-12 16:24:28.350000
EWR|Liberty Intl.|6:20p|3/10/2017|DXB|Dubai Intl.|10:45p|3/11/2017|19|25|1|1282.96|USD|Lufthansa|[u'LH', u'LH']|Frankfurt  (Frankfurt Intl.)|5|55|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|b0eaf9c17838da504c7203fd26c8d2f6|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|3:30p|3/10/2017|DXB|Dubai Intl.|11:10p|3/11/2017|22|40|2|1241.06|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Boston (Logan Intl.)|4|43|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|dd5d64b04b7d1a1d1e5e4c29f2994ff6|2017-02-12 16:24:28.350000
EWR|Liberty Intl.|9:30p|3/10/2017|DXB|Dubai Intl.|11:30p|3/11/2017|17|0|1|2465.66|USD|British Airways|[u'BA', u'BA']|London (LHR)|3|10|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|7eb31f1f58b1fc2155e9aebf33557dcd|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|10:20p|3/10/2017|DXB|Dubai Intl.|10:45p|3/11/2017|15|25|1|1282.96|USD|Lufthansa|[u'LH', u'LH']|Frankfurt  (Frankfurt Intl.)|1|30|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|ae6e718fa0df5e4508413add2faa13a5|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|4:29p|3/10/2017|DXB|Dubai Intl.|11:59p|3/11/2017|22|30|1|1163.96|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|8|25|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|13bc37fc52f21963ecad8025daa3c92d|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|9:10p|3/10/2017|DXB|Dubai Intl.|9:30p|3/11/2017|15|20|1|1182.76|USD|Swiss International Air Lines|[u'LX', u'LX']|Zurich (ZRH)|1|35|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|3127ecfe39ce4e7dfc80bcb797303fce|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|2:15p|3/10/2017|XNB|Dubai Bus Station|11:50p|3/11/2017|24|35|1|995.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|10|30|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|85410ca245a9567b18f608045a3f498f|2017-02-12 16:24:28.350000
JFK|John F. Kennedy Intl.|3:55p|3/10/2017|DXB|Dubai Intl.|10:45p|3/11/2017|21|50|1|1282.96|USD|Lufthansa|[u'LH', u'LH']|Frankfurt  (Frankfurt Intl.)|8|10|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|fc36fc4e849bec88cae8eb0e4b488236|2017-02-12 16:24:28.350000
EWR|Liberty Intl.|7:05p|3/10/2017|DXB|Dubai Intl.|9:30p|3/11/2017|17|25|1|1227.26|USD||[u'UA', u'LX']|Zurich (ZRH)|3|45|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|ca015aca87f810e489488af3c68a058b|2017-02-12 16:24:28.351000
DXB|Dubai Intl.|10:50a|3/21/2017|EWR|Liberty Intl.|10:00p|3/21/2017|19|10|1|824.76|USD|Emirates|[u'EK']|Athens (Eleftherios Venizelos)|2|15|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|02c3f89c0a934e0dd34cfa718b1f5662|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|2:25p|3/10/2017|DXB|Dubai Intl.|1:25a|3/12/2017|26|0|1|957.66|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|11|35|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|020bd48b6c23d7180e511866fc66f987|2017-02-12 16:24:28.351000
DWC|Al Maktoum Intl.|5:40a|3/21/2017|JFK|John F. Kennedy Intl.|3:15p|3/21/2017|17|35|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|2|15|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|a888ac36d3bf6c83525da3ad75e522c1|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|9:20p|3/10/2017|DXB|Dubai Intl.|11:10p|3/11/2017|16|50|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|3|25|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|80d59ab5be57bf572dfeb829cbfb7668|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|10:05a|3/10/2017|DXB|Dubai Intl.|4:10p|3/11/2017|21|5|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|7|40|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|052543ac9e2e9d12def06b94e72694c3|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|8:30a|3/10/2017|DXB|Dubai Intl.|8:35a|3/11/2017|15|5|1|10762.66|USD|Aer Lingus|[u'EI', u'EI']|London (LHR)|1|35|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|b5f6ca72b28595f3ef5a65fdc5f17d42|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|9:35p|3/10/2017|DXB|Dubai Intl.|6:00a|3/12/2017|23|25|1|1124.96|USD|KLM|[u'KL', u'KL']|Amsterdam (Schiphol)|9|55|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|cc152912a553558eb2b5d0a2fc67f8de|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|8:30a|3/10/2017|DXB|Dubai Intl.|8:35a|3/11/2017|15|5|1|1207.6599999999999|USD|American Airlines|[u'AA', u'AA']|London (LHR)|1|35|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|b8999aa1ba2ca9b83d98c154275e24dc|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|9:20p|3/10/2017|DXB|Dubai Intl.|3:10a|3/12/2017|20|50|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|7|25|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|bbfc22130b30c38427d81310e04aed47|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|10:00p|3/10/2017|XNB|Dubai Bus Station|11:50p|3/11/2017|16|50|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|2|45|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|b4807a0c955f3c175f316373a5feb243|2017-02-12 16:24:28.351000
XNB|Dubai Bus Station|10:30p|3/21/2017|JFK|John F. Kennedy Intl.|10:25a|3/22/2017|19|55|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|3|45|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|f577801a4fd2451a2f80876c6b9ddcad|2017-02-12 16:24:28.351000
DXB|Dubai Intl.|2:40a|3/21/2017|JFK|John F. Kennedy Intl.|1:25p|3/21/2017|18|45|1|873.6600000000001|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|2|55|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|39e652ce4562988820c31b7d9d7f4580|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|9:20p|3/10/2017|DXB|Dubai Intl.|9:10p|3/11/2017|14|50|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|1|25|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|233ac83ed2d9e4ec745bb9bfdffe6312|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|11:10p|3/10/2017|DXB|Dubai Intl.|11:30p|3/11/2017|15|20|1|10762.66|USD|Aer Lingus|[u'EI', u'EI']|London (LHR)|1|20|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|22c75070a52fbeef109275797f4c17f7|2017-02-12 16:24:28.351000
DXB|Dubai Intl.|12:30a|3/21/2017|JFK|John F. Kennedy Intl.|8:55a|3/21/2017|16|25|1|1071.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|1|5|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|543b03c28355fa94410beecd25e59041|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|6:30p|3/10/2017|DXB|Dubai Intl.|3:35a|3/12/2017|24|5|1|911.26|USD|Egyptair|[u'MS', u'MS']|Cairo (CAI)|10|35|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|96211f124959abf255e4e86d7ef23073|2017-02-12 16:24:28.351000
DXB|Dubai Intl.|2:40a|3/21/2017|JFK|John F. Kennedy Intl.|6:25p|3/21/2017|23|45|1|833.6600000000001|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|7|30|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|5cde66fb4f3b08f17ba919735d894e17|2017-02-12 16:24:28.351000
DXB|Dubai Intl.|12:00p|3/21/2017|JFK|John F. Kennedy Intl.|12:15a|3/22/2017|20|15|1|1178.57|USD|Virgin Atlantic|[u'VS', u'VS']|London (LHR)|3|55|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|962df268c85669dac96fbecddcc50088|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|9:00a|3/10/2017|DXB|Dubai Intl.|10:15p|3/11/2017|28|15|1|1283.66|USD|Cathay Pacific|[u'CX', u'CX']|Hong Kong (HKG)|2|50|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|8d1b37d732c49a96795d7992fe12c21a|2017-02-12 16:24:28.351000
JFK|John F. Kennedy Intl.|9:20p|3/10/2017|DWC|Al Maktoum Intl.|4:35a|3/12/2017|22|15|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|8|55|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|ec2170ed86e109bb1cd6b7a51d112d58|2017-02-12 16:24:28.352000
DXB|Dubai Intl.|4:05a|3/21/2017|JFK|John F. Kennedy Intl.|2:45p|3/21/2017|18|40|1|672.26|USD|Ukraine International Airlines|[u'PS', u'PS']|Kiev (KBP)|2|0|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|b43d715f4c59c75027b970acee11594f|2017-02-12 16:24:28.352000
DXB|Dubai Intl.|8:30a|3/21/2017|JFK|John F. Kennedy Intl.|7:00p|3/21/2017|18|30|1|1207.6599999999999|USD||[u'QF', u'AA']|London (LHR)|2|5|Layover|ad1dfde9-00e5-4e81-9894-43b4ad448279|b7e02f70c37947b862bb0a6b09a4ec8a|2017-02-12 16:24:28.352000
JFK|John F. Kennedy Intl.|2:15p|3/10/2017|XNB|Dubai Bus Station|2:20a|3/12/2017|27|5|1|995.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|13|0|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|42fe10fcdc5ef984c2dc12a28fdb2778|2017-02-12 16:24:40.382000
JFK|John F. Kennedy Intl.|2:15p|3/10/2017|XNB|Dubai Bus Station|3:20p|3/11/2017|16|5|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|2|0|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|c1f12b09fc194c7b53fdb46e07249115|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|2:25p|3/10/2017|DXB|Dubai Intl.|3:10p|3/11/2017|15|45|1|833.6600000000001|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|1|40|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|0d7cf78388d60d5a7d2ceeeb5b97927f|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|10:05a|3/10/2017|DWC|Al Maktoum Intl.|4:45p|3/11/2017|21|40|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|8|20|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|b1ee720c2bd267a6db1e35e5cd38df9d|2017-02-12 16:24:40.383000
DXB|Dubai Intl.|10:50a|3/22/2017|EWR|Liberty Intl.|10:00p|3/22/2017|19|10|1|910.26|USD|Emirates|[u'EK']|Athens (Eleftherios Venizelos)|2|15|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|792c85f8d31e6106238406e16a7c25e0|2017-02-12 16:24:40.383000
DXB|Dubai Intl.|2:25a|3/22/2017|JFK|John F. Kennedy Intl.|1:30p|3/22/2017|19|5|1|1183.6599999999999|USD|British Airways|[u'BA', u'BA']|London (LHR)|2|50|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|b7f9e33bcab746a6ceab46dffaff174c|2017-02-12 16:24:40.383000
EWR|Liberty Intl.|8:25a|3/10/2017|DXB|Dubai Intl.|8:10a|3/11/2017|14|45|1|831.76|USD||[u'B6', u'EK']|Boston (Logan Intl.)|1|19|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|41834f0146c45619e80aea2ffc0a1b73|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|11:00p|3/10/2017|DXB|Dubai Intl.|1:45a|3/12/2017|17|45|1|999.46|USD|Norwegian Air Shuttle|[u'DY', u'DY']|Copenhagen (Kastrup)|4|0|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|993403c94a39e2cdace09a181e20c133|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|10:20p|3/10/2017|DXB|Dubai Intl.|10:45p|3/11/2017|15|25|1|910.26|USD|Emirates|[u'EK']|Milan (MXP)|1|45|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|0b64c82421757a80c55542c0b3c40b2f|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|10:20p|3/10/2017|DXB|Dubai Intl.|10:45p|3/11/2017|15|25|1|1439.46|USD||[u'UA', u'LH']|Frankfurt  (Frankfurt Intl.)|1|30|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|81cb73279004e763d636e182bd998894|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|10:05p|3/10/2017|DXB|Dubai Intl.|11:30p|3/11/2017|16|25|1|2465.66|USD|British Airways|[u'BA', u'BA']|London (LHR)|2|20|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|b4022d02058d3ca9ab3d5d42d77147b6|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|4:29p|3/10/2017|DXB|Dubai Intl.|11:59p|3/11/2017|22|30|1|1163.96|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|8|25|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|13bc37fc52f21963ecad8025daa3c92d|2017-02-12 16:24:40.383000
EWR|Liberty Intl.|8:25a|3/10/2017|DXB|Dubai Intl.|8:10a|3/11/2017|14|45|1|824.76|USD|Emirates|[u'EK', u'EK']|Boston (Logan Intl.)|1|19|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|7ded66f47a5d5af2fda065c5a188e36f|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|5:50p|3/10/2017|DXB|Dubai Intl.|11:59p|3/11/2017|21|9|1|936.36|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|7|30|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|dff7a6c0dccc5d1f739368b696a3b7b0|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|10:05a|3/10/2017|DXB|Dubai Intl.|2:10p|3/11/2017|19|5|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|5|40|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|05ebf427cad7e19ad4d8ea317dc2acef|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|8:30a|3/10/2017|DXB|Dubai Intl.|8:35a|3/11/2017|15|5|1|1183.6599999999999|USD|British Airways|[u'BA', u'BA']|London (LHR)|1|35|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|9c3647b074608dbb5791d4fb36853143|2017-02-12 16:24:40.383000
JFK|John F. Kennedy Intl.|10:00p|3/10/2017|XNB|Dubai Bus Station|10:05p|3/11/2017|15|5|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|1|0|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|272104a40063438d5285e61b60ff49d5|2017-02-12 16:24:40.383000
EWR|Liberty Intl.|6:20p|3/10/2017|DXB|Dubai Intl.|10:45p|3/11/2017|19|25|1|1282.96|USD|Lufthansa|[u'LH', u'LH']|Frankfurt  (Frankfurt Intl.)|5|55|Layover|86d2ecd8-2bc8-4394-9aeb-bf31e96baa62|b0eaf9c17838da504c7203fd26c8d2f6|2017-02-12 16:24:40.384000
