,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
1113,Sports,Rated 4 stars out of five stars,andy vowell,Ski Tracks,Top Paid in Android Apps,"Really like the app, would like to use it in summer too.  Please can you add a downhill mountain biking activity too. Ta. Also once paused by battery manager I could not re-start after switching off the battery monitor.  Cheers.","1,8,2017",Core Coders Ltd,4,228,634,0,0.8746,0.0,0,0.244
1114,Sports,Rated 5 stars out of five stars,anonymous,Ski Tracks,Top Paid in Android Apps,"Just what I was looking for!  Working great on Droid Turbo, and battery life is affected very little. But the gpx file export is not compatible with Garmin or GPSBabel. Tech support says they will fix that in a future release.","1,8,2017",Core Coders Ltd,5,226,634,0,0.7574,0.036,0,0.159
1115,Sports,Rated 2 stars out of five stars,John DoeNamehere,Ski Tracks,Top Paid in Android Apps,"This app is super cool, too bad it can't seem to add and subtract.  ****Update**** I first installed on HTC one x, now motog4. The g4 has a good gps but ski tracks still has problems interpreting data. I took 7 runs yesterday afternoon and ski tracks logged 44. Plus total vertical was off by about 40% actual ~8800 ski tracks 11k+ The track is really cool and the playback of the track refreshes your memory of the day. Overall very cool app with poor execution of data analysis and interpretation from the gps.","12,16,2016",Core Coders Ltd,2,512,611,0,0.0,0.096,0,0.115
1116,Sports,Rated 2 stars out of five stars,Jenn S,Ski Tracks,Top Paid in Android Apps,"I used to have this in my iPhone and loved it... Just re download it and it couldn't record 80% of my day due to ""GPS errors""... I wouldn't recommend this until they fix this problem.","12,20,2016",Core Coders Ltd,2,183,615,0,-0.0862,0.13,0,0.097
1117,Sports,Rated 1 stars out of five stars,Lise McNally,Ski Tracks,Top Paid in Android Apps,"Have deleted and now reinstalled. Will try it again. First attempt recorded nothing but time, GPS issue? But it knows what alt I'm at so GPS should be OK? Second attempt the same, GPS was operational but no tracks recorded. Have given up :(","1,20,2017",Core Coders Ltd,1,240,646,0,-0.4785,0.135,0,0.075
1118,Sports,Rated 5 stars out of five stars,Todd Brooks,Ski Tracks,Top Paid in Android Apps,I have been using this app for a couple years now and it works great. This year it has not been work good. I keep on getting things tell me gps issue please help fix this,"1,17,2017",Core Coders Ltd,5,170,643,0,0.7713,0.059,0,0.225
1119,Sports,Rated 2 stars out of five stars,David Crossley,Ski Tracks,Top Paid in Android Apps,"Last season worked perfectly, just used it for 3 days and it is mainly recording lifts but not all and only some runs. I assume an OS or app update has messed it up. HTC oneM8","12,18,2016",Core Coders Ltd,2,175,613,0,-0.128,0.082,0,0.069
1120,Music & Audio,Rated 4 stars out of five stars,anonymous,TonalEnergy Tuner,Top Paid in Android Apps,"Love the way this works for helping to maintain pitch. One problem. I'm using an Ellipsis QTAIR7 tablet, running 5.1. When I originally installed the app, it would work in both landscape and portrait modes, depending on orientation. Now it only goes into portrait mode, even with setting set for rotate with orientation. Please fix. Tablet won't stand in portrait mode and the app is becoming unusable for me.","12,20,2016",Sonosaurus LLC,4,409,615,0,0.7184,0.036,0,0.115
1121,Entertainment,Rated 3 stars out of five stars,doesn't matter,Scanner Radio Pro,Top Paid in Android Apps,It's ok sux the digital signal  came to a lot of areas,"2,8,2017",GordonEdwards.net LLC,3,54,665,0,-0.0772,0.182,0,0.161
1122,Weather,Rated 5 stars out of five stars,Mike Taylor,AccuWeather Platinum,Top Paid in Android Apps,"Can we have resizeable widgets, maybe one with a background picture of the current weather, similar to the image you see when you open the app? E.g. a rainy background or a sunny background? BBC weather App has this feature.                                           EDIT: THANK YOU!! Thank you for listening and making an awesome 4x2 widget with nice backgrounds and helpful info such as jacket and umbrella settings! This is exactly what i wanted. It's now proudly on my homescreen!","12,27,2016",AccuWeather,5,484,622,1,0.9721,0.014,0,0.261
1123,Music & Audio,Rated 2 stars out of five stars,alex perekhov-lef,TonalEnergy Tuner,Top Paid in Android Apps,"The drone isn't a continuous sound. It comes in and out, crackles, and overall sounds like Morse code rather than an actual note. Please fix this because it would otherwise be an awesome 5star app.","9,6,2016",Sonosaurus LLC,2,197,513,0,0.836,0.0,0,0.223
1124,Entertainment,Rated 5 stars out of five stars,Darren Jay Blagden w/ Lola Ridgeback,Scanner Radio Pro,Top Paid in Android Apps,"This is a wonderfully inclusive, expansive and beautifully presented application.  It's got everything one could wish for covered.  I've not found myself wanting for anything.  The pro version is thee best scanner available.  I'm enjoying every second.  And, if my area gets boring I can just switch to yours.  lol","2,5,2017",GordonEdwards.net LLC,5,314,662,0,0.9607,0.036,0,0.323
1125,Entertainment,Rated 3 stars out of five stars,anonymous,Scanner Radio Pro,Top Paid in Android Apps,Wish I could set frequency to desired channels.  Can't get local swat or tactical channels which is what they do most of there secret talk on. thanks for the app.  I bought scanner pro version as well.,"2,7,2017",GordonEdwards.net LLC,3,201,664,0,0.8316,0.0,0,0.24
1126,Entertainment,Rated 5 stars out of five stars,mia youa,Scanner Radio Pro,Top Paid in Android Apps,Can the Widget get a update to have the ability to change the font size bigger? This would be great if this  was added to a future update. Thank you.,"2,10,2017",GordonEdwards.net LLC,5,149,667,0,0.836,0.0,0,0.263
1127,Entertainment,Rated 5 stars out of five stars,anonymous,Scanner Radio Pro,Top Paid in Android Apps,I love this app because I like to know what's going on before the lamestream medea gets ahold of it!,"2,7,2017",GordonEdwards.net LLC,5,100,664,0,0.7901,0.0,0,0.304
1128,Entertainment,Rated 1 stars out of five stars,Jason Marlow,Scanner Radio Pro,Top Paid in Android Apps,I purchased this App and it plays for a few minute and then disconnects and reconnects the whole time its on. Very aggravating!,"2,9,2017",GordonEdwards.net LLC,1,127,666,0,-0.1986,0.117,0,0.084
1129,Entertainment,Rated 5 stars out of five stars,Steve C,Scanner Radio Pro,Top Paid in Android Apps,Awesome app to find out what's going on sometimes truthfully before hearing a complete Croc on the news.,"2,6,2017",GordonEdwards.net LLC,5,104,663,0,0.7906,0.0,0,0.318
1130,Entertainment,Rated 5 stars out of five stars,D. Spranger,Scanner Radio Pro,Top Paid in Android Apps,Easy to keep up to date on public safety issues with this awesome app. GO PRO version it's the best.,"2,6,2017",GordonEdwards.net LLC,5,100,663,0,0.9411,0.0,0,0.48
1131,Entertainment,Rated 5 stars out of five stars,Marty Pearson,Scanner Radio Pro,Top Paid in Android Apps,This app is great. I like that it has a alert function built into it.,"2,6,2017",GordonEdwards.net LLC,5,69,663,0,0.8316,0.0,0,0.468
1132,Entertainment,Rated 5 stars out of five stars,peter laroche,Scanner Radio Pro,Top Paid in Android Apps,"Best scanner app! Easy to use, lots of great functions","2,5,2017",GordonEdwards.net LLC,5,54,662,0,0.9098,0.0,0,0.621
1133,Weather,Rated 4 stars out of five stars,David Cao,AccuWeather Platinum,Top Paid in Android Apps,"Has been accurate over the past few years of use. Presents info in a way that is visually pleasing and allows me to get info at a quick glance. Easy-to-use. I really like the line graphs being used again. Has a few rough edges like the widget not using the full widget space, scrolling through graphs is hard since it thinks any down movements are for refreshing, the line graphs could use some horizontal guidelines for every few degrees, and the line graphs could be compressed to show more day and hour data.","12,29,2016",AccuWeather,4,511,624,0,0.8218,0.015,0,0.094
1134,Weather,Rated 5 stars out of five stars,Eddie Nelson,AccuWeather Platinum,Top Paid in Android Apps,"I have always thought Accuweather was better than most of the  weather forecasting apps, and after using every one of them for awhile, my opinion is Accuweather is by far the most comprehensive and accurate of the many apps to choose from.  The Accuweather team don't just appear to give their forecast out in a randomly condensed fashion, as I have felt most of the other weather station's do.  Instead, they have always been more concerned about giving out reliable & accurate forecasts!","1,7,2017",AccuWeather,5,489,633,8,0.7991,0.0,0,0.097
1135,Weather,Rated 4 stars out of five stars,anonymous,AccuWeather Platinum,Top Paid in Android Apps,"I last used this in September 2015. Great improvement since then! Accurate information, and it updates correctly and quickly now. The Weather Channel is so full of ads and mPoints junk that it defeats the purpose of having a quick look at the weather. Good job! 4 stars only because of the lack of widget choices.","1,17,2017",AccuWeather,4,313,643,2,0.7896,0.073,0,0.168
1136,Weather,Rated 3 stars out of five stars,Hannes Rautenbach,AccuWeather Platinum,Top Paid in Android Apps,"Great App, however the locations list is very limiting. I cannot find most cities in South Africa, eg Alberton. My current location using GPS works great, but then I cannot save my current location as a favourite. So in short the app is only handy to check weather if you are in the city itself, very limited choice of other cities to search for. Please let me know if there's a way to get around this.","1,20,2017",AccuWeather,3,402,646,1,0.2068,0.077,0,0.099
1137,Weather,Rated 3 stars out of five stars,Elizabeth Fuller,AccuWeather Platinum,Top Paid in Android Apps,"What's the big deal about bringing back line graphs for temperature? Bar graph was better because temp was displayed for all hours shown. Now you have to tap each point to see temp and see only 1 at a time. With only 1 number visible in whole graph (no numbers on axis) the movement of the line means almost nothing, a picture with no information. (Also homescreen icon alternates between new round & old square--weird.)","1,10,2017",AccuWeather,3,420,636,0,0.6234,0.0,0,0.083
1138,Weather,Rated 4 stars out of five stars,Jim - Jamie Mackey,AccuWeather Platinum,Top Paid in Android Apps,"One my favorite feature of AccuWeather is the radar future radar. Living in Minnesota the weather can change in minutes. We have a saying ""If you don't like the weather wait a minute it will change"". I also like how you can customize what elements of the current condition page. Oh yeah and the MinuitCast circle that shows you how long it's going to rain or snow. Great app, but I never give an app five stars, because no app is ever perfect.","1,4,2017",AccuWeather,4,443,630,4,0.7423,0.066,0,0.126
1139,Weather,Rated 5 stars out of five stars,Barbara Cantor,AccuWeather Platinum,Top Paid in Android Apps,"AccuWeather listened to us, yay!  The hourly weather now identifies the day (and obviously the hour); also can be expanded for a bit more info. The daily function also expands (day and night) and has a ""drop down"" precipitation chart. Adding/deleting locations continues to be easy. The map current/future still seems to have a time gap but (I guess) it is liveable. Again, thank you for listening to the app users.","12,27,2016",AccuWeather,5,415,622,3,0.7463,0.021,0,0.121
