,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
8684,Puzzle,Rated 5 stars out of five stars,Patti Mac,Bubble Witch 3 Saga,Top Free in Android Apps,"OMG...so much fun and addictive.  Just wish the game had more options like offering 3 different bubbles to shoot and the ability to be switched. I do wish the game ran faster and didn't cost so much to play. That a real bummer, eventually you have to pay to play. Guess I won't be playing long?","2,8,2017",King,5,294,665,0,0.9025,0.117,0,0.281
8685,Puzzle,Rated 5 stars out of five stars,Candys Robertson,Bubble Witch 3 Saga,Top Free in Android Apps,Nit too long started.....but I can see it will only get harder. .....shame the level of difficulty cannot remain the same through out the game......Once you have used up loud bonus's. ....Not all of us can spend money to get them back......but the game is so much better,"2,5,2017",King,5,270,662,0,0.197,0.047,0,0.063
8686,Puzzle,Rated 5 stars out of five stars,Becky Eaton,Bubble Witch 3 Saga,Top Free in Android Apps,"I like the game and I enjoy creating Stella's home. But I don't like it when several of the colored orbs release rapidly before I have aimed them. And the sound goes out after playing for a little while. Can you fix these issues, please?","2,8,2017",King,5,237,665,0,0.91,0.0,0,0.299
8687,Tools,Rated 5 stars out of five stars,anonymous,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,Great app easy to use !,"2,11,2017",PSafe,5,23,668,0,0.807,0.0,0,0.709
8688,Tools,Rated 5 stars out of five stars,Javier Rodriguez,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,So far so good.,"2,11,2017",PSafe,5,15,668,0,0.6213,0.0,0,0.576
8689,Tools,Rated 5 stars out of five stars,ivy carter,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,Love it,"2,10,2017",PSafe,5,7,667,0,0.6369,0.0,0,0.808
8690,Tools,Rated 5 stars out of five stars,josh Smith,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,Great app,"2,11,2017",PSafe,5,9,668,0,0.6249,0.0,0,0.804
8691,Tools,Rated 5 stars out of five stars,German Ortega,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,cool app,"2,10,2017",PSafe,5,8,667,0,0.3182,0.0,0,0.697
8692,Tools,Rated 5 stars out of five stars,joe weeks,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,Great app,"2,10,2017",PSafe,5,9,667,0,0.6249,0.0,0,0.804
8693,Tools,Rated 5 stars out of five stars,Frank Stone,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,Love it.,"2,11,2017",PSafe,5,8,668,0,0.6369,0.0,0,0.808
8694,Tools,Rated 5 stars out of five stars,Omar Perez,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,Awesome,"2,10,2017",PSafe,5,7,667,0,0.6249,0.0,0,1.0
8695,Tools,Rated 5 stars out of five stars,Shana Hatcher,DFNDR: Antivirus & Cleaner,Top Free in Android Apps,Love it,"2,11,2017",PSafe,5,7,668,0,0.6369,0.0,0,0.808
8696,Social,Rated 1 stars out of five stars,Rakib Zaman,Facebook,Top Free in Android Apps,Vry bad...,"2,10,2017",Facebook,1,10,667,0,0.0,0.0,0,0.0
8697,Social,Rated 1 stars out of five stars,Claire N,Facebook,Top Free in Android Apps,"Since the last 7 days I have been unable to access notifications via phone! I constantly get the black screen then it says Facebook is not working report! I've had over 40 error messages from trying to access! So I unistalled the BETA version thinking it was to do with that and it's still the same 😠 works fine on my comp but using android s6 phone...it's getting very frustrating especially running a business through fb, paying to advertise, quick enough to take money but what's the point continuing to do this when out and about and I can't retrieve notifications!!!","2,10,2017",Facebook,1,574,667,3,-0.785,0.073,0,0.014
8698,Social,Rated 1 stars out of five stars,Fereshta Irani,Facebook,Top Free in Android Apps,Terrible service from the past few days. Getting very irritating. Please improve your service.Facebook is not working at all the app is lagging,"2,10,2017",Facebook,1,143,667,3,-0.412,0.263,0,0.178
8699,Social,Rated 1 stars out of five stars,Rin Eneri,Facebook,Top Free in Android Apps,"What's with this app? Upon opening it, it keeps crashing and a notification will ask if I have to close it since it's not responding and whenever I open it, it's the same. I can't open the app like before. I have to wait for 10mins or more not responding to that notification and it'll open. Annoying af 😡  Wtf. This is getting on my nerves. If only I can give a negative star if not zero. Darn. I was hoping this bug will be fixed but until now NO. So bye. Uninstalling.","2,8,2017",Facebook,1,474,665,0,-0.7935,0.125,0,0.039
8700,Social,Rated 1 stars out of five stars,Steven Boswell,Facebook,Top Free in Android Apps,Crashes on opening and when clicking notifications. Have to use web based app! - Samsung S6,"2,9,2017",Facebook,1,91,666,0,0.0,0.0,0,0.0
8701,Social,Rated 5 stars out of five stars,Thomas Knight,Facebook,Top Free in Android Apps,"Ffs @ all these people whinging about the beta, it is a beta for a reason... If you want 0 issues then leave the beta and use the normal app","2,8,2017",Facebook,5,140,665,0,-0.5719,0.171,0,0.044
8702,Social,Rated 1 stars out of five stars,A Google User,Facebook,Top Free in Android Apps,Latest update is next to useless. Force closes every other time it opens. Notifications panel force closes app every time and messenger unstable too.,"2,11,2017",Facebook,1,149,668,0,-0.6486,0.194,0,0.0
8703,Social,Rated 1 stars out of five stars,Kiran SB,Facebook,Top Free in Android Apps,There is no friend request menu.... And when i open the app it starts randomly blinking. Wats wrong huh????,"2,9,2017",Facebook,1,107,666,0,-0.4696,0.256,0,0.131
8704,Social,Rated 1 stars out of five stars,emilbarbon,Facebook,Top Free in Android Apps,Latest version crashes non stop. Do you guys even see these reviews???,"2,8,2017",Facebook,1,70,665,0,-0.4098,0.199,0,0.0
8705,Social,Rated 1 stars out of five stars,anonymous,Instagram,Top Free in Android Apps,"So. I really love using instagram. But since insta hve update their ig, i have lots of problem since then, like : i cant open my followers story, i cant even uplad my story. Before that, when i first use it, it was really good. But somehow it wont work like it use to do again. I really cant upload my story. And i really am hating this situation. I hve make a report but nothing seems to be fix. I've also reinsstall my instagram, and like i was expecting, it doesnt help either. Soo please fix my problem.","2,8,2017",Instagram,1,507,665,3,0.4777,0.102,0,0.142
8706,Social,Rated 1 stars out of five stars,Rossi Lorenzo,Instagram,Top Free in Android Apps,Can you please tell me why my instagram keeps following like 400 people per day?? Every time I go into instagram I follow more then 400 people when I only follow 80 people in total. I messaged you guys but nowhere been like 5 days & you guys still haven't replied. If you guys can please help me & tell me what's happening to my account because I'm really getting aggravated of unfollowing 400 people everyday & I'm about to just delete instagram. When you guys help me I give u 5 stars.,"2,8,2017",Instagram,1,487,665,9,0.8955,0.044,0,0.177
8707,Social,Rated 2 stars out of five stars,Jolene Whitnack,Instagram,Top Free in Android Apps,"Pretty pathetic that when I'm told to report asshats being extremely degrading and Rasict ect I get the ban and the ""posts"" deleted but I've never had anything deleted just can't get on then when I do I have to go through the whole bs of Instagram logging me out and saying I did something wrong. Great job doing your job twatwaffles! ! Now I'm pissed as I was verbally attacked this morn and I report then I come back and get in my account for almost 8 hours then Instagram saying I did something wrong. Screw you!!","2,10,2017",Instagram,2,516,667,6,-0.9653,0.247,0,0.068
8708,Social,Rated 4 stars out of five stars,Ratko Batinic,Instagram,Top Free in Android Apps,"I'm using this app for a year now and it's quite good, much better than others social network platforms. I only have one problem, the ability to se what people you follow like is highly intrusive. It definitely effect the way people interact with other people content, it least in my case this is true. Can you at least give us option to choose if we want to share our likes with others?","2,10,2017",Instagram,4,387,667,0,0.9553,0.031,0,0.267
8709,Social,Rated 3 stars out of five stars,Jeff Brislane,Instagram,Top Free in Android Apps,There is just not enough features for photographers bar a few tired old filters. It appears that the only benefit of using instagram is its large audience otherwise the android app is boring with little for photographers. Seems they have had mission creep and have drifted from the original intention that built the large audience.,"2,8,2017",Instagram,3,331,665,3,0.0258,0.086,0,0.088
8710,Social,Rated 4 stars out of five stars,Sumit Bagul,Instagram,Top Free in Android Apps,"A suggestion- why don't you add a feature that will let us arrange the pictures of our profile they way we want them to be arrange.  Suppose we have uploaded many pictures of nature but after many gaps and intervals in between , so all the nature pictures are scattered. But we want some person viewing our profile to see the all the pictures together of nature. You can just add a feature by which we can drag the pictures we want them to be together","2,8,2017",Instagram,4,451,665,0,-0.0772,0.028,0,0.048
8711,Social,Rated 1 stars out of five stars,alex jones,Instagram,Top Free in Android Apps,Videos just don't load unless I close out of the app several times and reopen. Eventually the video will load but it's so so annoying. Also it's incredibly easy to be scrolling and accidentally just have the left swipe camera tab open. Also very annoying. At least try to fix the video problem,"2,9,2017",Instagram,1,293,666,0,-0.931,0.251,0,0.063
8712,Social,Rated 1 stars out of five stars,Nader Kabir,Instagram,Top Free in Android Apps,Icon app is not nice?! please check (App Telegram) you send (All Files All videos size and Time All photos)  very late updates?                                         Please use.... The encrypted  combination  3072bit or 4096bit  RSA   and     384bit or 512bit SHA for maximum security. All messages are deleted from the server after delivery.  Thanks fixed and update  Tanks for All,"2,8,2017",Instagram,1,384,665,0,0.7617,0.031,0,0.136
8713,Social,Rated 1 stars out of five stars,jocky_ 95,Instagram,Top Free in Android Apps,"Still no help from you guys after sending 3 e-mails for you to help me out. Im still not able to post video's to instagram, loads half way and stops. This has been happening for 5 months now and i used to post a video nearly everyweek! Its pathetic.","2,9,2017",Instagram,1,249,666,0,-0.3382,0.146,0,0.102
8714,Social,Rated 2 stars out of five stars,Sundas Imran,Snapchat,Top Free in Android Apps,"Lags a lot, always have to force close the app or it just shuts down itself. Freezes up. Uses way too much of my battery life. Camera quality is definitely different now. Poor pictures. The video recording lags and stutters, and sometimes it just goes black so I can't even look at it, only hear it. Some filters can't be recorded in a video, I can only take pictures with them. Also, androids don't get the same updates as iPhone users, or we get them late. Why? A lot needs to be fixed.","2,7,2017",Snap Inc,2,488,664,0,-0.7579,0.117,0,0.028
8715,Social,Rated 1 stars out of five stars,Krystle Thorn,Snapchat,Top Free in Android Apps,If you don't have to upgrade to the memories feature don't. Definitely not worth the hastle. I lost all of my family vacation photos thinking I was saving them and the memories feature failed. Horrible timing folks. Not happy. I'll continue posting to Facebook like a normal person. Super pissed.,"2,9,2017",Snap Inc,1,296,666,0,-0.6079,0.239,0,0.178
